Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
440,119411,ETNP_120m_PROKKA_156516,52.42,4,1,1,,42912,putative D D-dipeptide-binding periplasmic protein DdpA precursor
341,205445,ETNP_160m_PROKKA_225406,52.35,10,2,2,,27849,Histidine-binding periplasmic protein precursor
341,205446,ETNP_120m_PROKKA_147156,52.35,10,2,2,,27849,Histidine-binding periplasmic protein precursor
341,205447,ETNP_180m_PROKKA_47204,52.35,10,2,2,,27835,Histidine-binding periplasmic protein precursor
274,136002,ETNP14_120mac_PROKKA_80060,52.34,29,3,1,,8094,hypothetical protein
274,136004,ETNP14_120mac_PROKKA_51870,52.34,29,3,1,,8094,hypothetical protein
274,136008,ETNP14_68mB_PROKKA_134606,52.34,29,3,1,,8094,hypothetical protein
274,136012,ETNP14_68mB_PROKKA_120371,52.34,29,3,1,,8072,hypothetical protein
320,205434,ETNP_120m_PROKKA_306888,51.94,13,3,3,,28080,Modulator of FtsH protease HflC
260,205438,NP_125m_PROKKA_02150,51.91,12,4,4,,31916,Alternative cytochrome c oxidase subunit 2
260,205439,ETNP14_68maa_PROKKA_60606,51.91,12,4,4,,32004,Alternative cytochrome c oxidase subunit 2
260,205440,ETNP_150m_particle_PROKKA_48159,51.91,12,4,4,,34365,Alternative cytochrome c oxidase subunit 2
518,135575,ETNP14_120mab_PROKKA_19201,51.67,6,1,1,,25201,hypothetical protein
332,3392,NP_125m_PROKKA_00829,51.14,2,2,1,,114326,DNA-directed RNA polymerase subunit beta'
332,2860,NP_300m_PROKKA_06310,51.14,1,2,1,,156325,DNA-directed RNA polymerase subunit beta'
332,2826,NP_100m_PROKKA_03835,51.14,2,2,1,,122573,DNA-directed RNA polymerase subunit beta'
342,205455,ETNP_160m_PROKKA_207604,50.95,5,2,2,,56519,Fructose dehydrogenase large subunit
342,205456,ETNP_120m_PROKKA_141662,50.95,5,2,2,,56519,Fructose dehydrogenase large subunit
342,205457,ETNP_120m_free_PROKKA_310468,50.95,5,2,2,,56519,Fructose dehydrogenase large subunit
342,205462,ETNP_180m_PROKKA_215068,50.95,12,2,2,,23966,6'''-hydroxyparomomycin C oxidase
344,135592,ETNP14_120maa_PROKKA_99994,50.95,6,2,2,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135593,ETNP_110m_PROKKA_51338,50.95,6,2,2,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135594,NP_300m_PROKKA_14696,50.95,6,2,2,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135827,ETNP_120m_particle_PROKKA_08488,50.95,7,2,2,,36254,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135828,ETNP_110m_PROKKA_05299,50.95,6,2,2,,37409,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135829,ETNP_100m_PROKKA_90867,50.95,6,2,2,,37425,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135830,ETNP14_120maa_PROKKA_133328,50.95,6,2,2,,37427,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135831,ETNP_150m_particle_PROKKA_43016,50.95,6,2,2,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135832,NP_85m_PROKKA_14878,50.95,6,2,2,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135833,ETNP_110m_PROKKA_43032,50.95,6,2,2,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135834,NP_300m_PROKKA_12590,50.95,6,2,2,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135835,ETNP_100m_particle_PROKKA_92303,50.95,6,2,2,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135836,ETNP14_68maa_PROKKA_102569,50.95,6,2,2,,41047,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,135837,NP_300m_PROKKA_32565,50.95,6,2,2,,41040,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
520,187707,ETNP_120m_free_PROKKA_159823,50.76,3,1,1,,48686,hypothetical protein
334,1879,NP_85m_PROKKA_01369,50.69,1,2,1,,158978,DNA-directed RNA polymerase subunit beta'
355,2723,ETNP_120m_particle_PROKKA_209581,50.52,13,2,2,,14995,hypothetical protein
355,2724,ETNP_120m_particle_PROKKA_30032,50.52,12,2,2,,15516,hypothetical protein
375,205480,ETNP_160m_PROKKA_41120,50.50,10,2,1,,29413,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
375,205484,ETNP_120m_PROKKA_322570,50.50,8,2,1,,35527,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
375,205485,ETNP_120m_free_PROKKA_225419,50.50,8,2,1,,35527,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
375,135585,ETNP_300m_PROKKA_61898,50.50,8,2,1,,35527,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
337,135564,ETNP_120m_PROKKA_05976,50.45,2,2,1,,152328,DNA-directed RNA polymerase subunit beta
337,135565,ETNP_160m_PROKKA_113865,50.45,2,2,1,,152342,DNA-directed RNA polymerase subunit beta
337,135566,ETNP_140m_PROKKA_139841,50.45,2,2,1,,152328,DNA-directed RNA polymerase subunit beta
337,135709,ETNP_120m_PROKKA_45168,50.45,2,2,1,,151410,DNA-directed RNA polymerase subunit beta
337,135710,ETNP_160m_PROKKA_20793,50.45,2,2,1,,151332,DNA-directed RNA polymerase subunit beta
337,5590,ETNP_120m_PROKKA_246469,50.45,2,2,1,,152489,DNA-directed RNA polymerase subunit beta
337,135588,NP_300m_PROKKA_04998,50.45,2,2,1,,152370,DNA-directed RNA polymerase subunit beta
337,135502,ETNP_300m_PROKKA_133257,50.45,2,2,1,,151013,DNA-directed RNA polymerase subunit beta
337,135583,NP_300m_PROKKA_04066,50.45,2,2,1,,151661,DNA-directed RNA polymerase subunit beta
337,135522,ETNP_120m_PROKKA_272134,50.45,2,2,1,,151221,DNA-directed RNA polymerase subunit beta
377,205516,NP_85m_PROKKA_08121,50.40,5,2,1,,41302,Respiratory nitrate reductase 1 beta chain
377,187798,NP_125m_PROKKA_02659,50.40,5,2,1,,41147,Respiratory nitrate reductase 1 beta chain
377,205517,NP_300m_PROKKA_12963,50.40,4,2,1,,56523,Respiratory nitrate reductase 1 beta chain
343,174251,KUK93587,50.12,3,2,0,,60336,60 kDa chaperonin Marinimicrobia bacterium 46_43
318,120001,ETNP14_68mB_PROKKA_101927,50.12,16,3,3,,22042,glycine betaine transporter periplasmic subunit
328,205602,ETNP_300m_PROKKA_196798,50.07,13,3,3,,19511,hypothetical protein
328,205603,ETNP_120m_PROKKA_105635,50.07,8,3,3,,32373,Quinoprotein glucose dehydrogenase B precursor
300,152526,XP_003056674,49.66,4,3,1,,60236,ATP synthase  Micromonas pusilla CCMP1545
317,58776,NP_300m_PROKKA_19538,49.61,6,3,0,,58576,60 kDa chaperonin 1
401,205592,ETNP_150m_particle_PROKKA_48239,49.47,29,2,2,,7030,Cold shock protein ScoF
401,119639,ETNP_300m_PROKKA_126912,49.47,29,2,2,,7030,Cold shock protein ScoF
401,205593,ETNP_120m_free_PROKKA_229163,49.47,29,2,2,,7030,Cold shock protein ScoF
401,205594,ETNP_180m_PROKKA_138379,49.47,29,2,2,,7030,Cold shock protein ScoF
248,205962,ETNP14_120maa_PROKKA_188877,49.20,9,5,5,,27253,hypothetical protein
516,135783,ETNP_140m_PROKKA_131623,49.07,11,1,1,,11653,Cytochrome c6
516,135794,ETNP_120m_PROKKA_238272,49.07,7,1,1,,17658,Cytochrome c6
516,135782,ETNP_300m_PROKKA_127148,49.07,14,1,1,,8975,hypothetical protein
516,135784,ETNP14_120mab_PROKKA_141238,49.07,8,1,1,,15441,Cytochrome c
516,135554,ETNP_180m_PROKKA_20039,49.07,7,1,1,,18385,Cytochrome c6
516,135555,ETNP_160m_PROKKA_60859,49.07,7,1,1,,18385,Cytochrome c6
516,135556,NP_85m_PROKKA_03143,49.07,7,1,1,,18346,Cytochrome c6
516,135557,ETNP14_120maa_PROKKA_05362,49.07,7,1,1,,18346,Cytochrome c6
516,135558,NP_125m_PROKKA_01167,49.07,7,1,1,,18398,Cytochrome c6
516,135559,ETNP_120m_particle_PROKKA_228611,49.07,7,1,1,,18346,Cytochrome c6
516,135560,NP_300m_PROKKA_08374,49.07,7,1,1,,18356,Cytochrome c6
516,135561,ETNP_110m_PROKKA_02811,49.07,7,1,1,,18346,Cytochrome c6
516,135562,ETNP_100m_PROKKA_41942,49.07,7,1,1,,18346,Cytochrome c6
516,135785,ETNP_300m_PROKKA_100371,49.07,8,1,1,,15997,Cytochrome c
516,135786,NP_300m_PROKKA_50679,49.07,8,1,1,,15608,Cytochrome c2 iso-2
516,135681,ETNP_100m_PROKKA_82749,49.07,8,1,1,,17723,Cytochrome c6
516,135682,ETNP_120m_PROKKA_92336,49.07,7,1,1,,18088,Cytochrome c6
516,135683,ETNP14_120mab_PROKKA_19885,49.07,7,1,1,,18106,Cytochrome c
516,135684,ETNP_140m_PROKKA_48552,49.07,7,1,1,,18088,Cytochrome c6
516,135685,ETNP_180m_PROKKA_154920,49.07,7,1,1,,18088,Cytochrome c6
516,135787,ETNP_300m_PROKKA_148656,49.07,7,1,1,,17574,Cytochrome c6
516,135788,NP_300m_PROKKA_20375,49.07,7,1,1,,17574,Cytochrome c6
516,135790,ETNP_180m_PROKKA_09424,49.07,7,1,1,,17574,Cytochrome c6
516,135791,ETNP_160m_PROKKA_117454,49.07,7,1,1,,17574,Cytochrome c6
516,135789,ETNP_160m_PROKKA_138985,49.07,7,1,1,,17405,Cytochrome c2 iso-2
516,135792,ETNP14_120mab_PROKKA_50828,49.07,7,1,1,,17828,Cytochrome c
516,135793,ETNP_140m_PROKKA_55693,49.07,7,1,1,,17619,Cytochrome c2 iso-2
516,135795,ETNP_180m_PROKKA_93678,49.07,7,1,1,,19568,Cytochrome c
516,135796,ETNP_120m_free_PROKKA_305630,49.07,7,1,1,,19568,Cytochrome c
516,135797,ETNP_120m_PROKKA_94908,49.07,6,1,1,,20312,Cytochrome c6
313,187746,ETNP_160m_PROKKA_192218,48.49,5,2,0,,38663,Glycine betaine-binding periplasmic protein precursor
402,120466,ETNP14_120maa_PROKKA_124456,48.30,7,2,1,,38526,General L-amino acid-binding periplasmic protein AapJ precursor
305,135538,NP_300m_PROKKA_00275,48.30,6,3,2,,57647,60 kDa chaperonin 1
283,205411,ETNP_180m_PROKKA_191818,48.29,6,3,1,,45278,Pyruvate synthase subunit PorA
283,205412,ETNP_140m_PROKKA_77334,48.29,6,3,1,,45306,Pyruvate synthase subunit PorA
283,205413,NP_85m_PROKKA_11838,48.29,6,3,1,,45305,Pyruvate synthase subunit PorA
283,205414,NP_100m_PROKKA_09057,48.29,6,3,1,,45320,Pyruvate synthase subunit PorA
283,205415,NP_300m_PROKKA_10404,48.29,6,3,1,,45278,Pyruvate synthase subunit PorA
283,205416,ETNP_120m_PROKKA_01534,48.29,6,3,1,,45320,Pyruvate synthase subunit PorA
338,205487,NP_125m_PROKKA_07168,48.09,10,2,1,,25785,Respiratory nitrate reductase 2 beta chain
294,187804,NP_300m_PROKKA_56695,48.05,25,2,2,,8307,Acyl carrier protein
469,205555,NP_100m_PROKKA_17989,47.85,3,1,1,,28956,hypothetical protein
469,205556,ETNP_160m_PROKKA_137715,47.85,3,1,1,,28970,hypothetical protein
469,205559,ETNP_140m_PROKKA_155860,47.85,2,1,1,,47771,hypothetical protein
469,205560,ETNP_120m_PROKKA_136245,47.85,2,1,1,,47771,hypothetical protein
469,205561,ETNP_100m_particle_PROKKA_37556,47.85,2,1,1,,48024,hypothetical protein
469,205644,ETNP14_120maa_PROKKA_19196,47.85,2,1,1,,47769,hypothetical protein
469,205716,ETNP_120m_PROKKA_144707,47.85,26,1,1,,3775,hypothetical protein
469,205717,ETNP_180m_PROKKA_155629,47.85,26,1,1,,3775,hypothetical protein
469,205728,ETNP_120m_particle_PROKKA_230681,47.85,20,1,1,,4690,hypothetical protein
469,205729,ETNP_180m_PROKKA_162751,47.85,14,1,1,,6582,hypothetical protein
469,205731,ETNP_120m_free_PROKKA_161691,47.85,8,1,1,,12206,hypothetical protein
469,205732,NP_300m_PROKKA_18488,47.85,8,1,1,,12320,hypothetical protein
469,205742,ETNP_160m_PROKKA_169747,47.85,4,1,1,,21151,hypothetical protein
469,205744,ETNP_120m_PROKKA_69725,47.85,4,1,1,,22488,hypothetical protein
403,205599,NP_100m_PROKKA_17518,47.61,13,2,1,,14801,Phasin protein
357,205505,ETNP14_68maa_PROKKA_99423,47.54,6,2,1,,42382,Acetyl-CoA acetyltransferase
421,135464,ETNP_120m_PROKKA_278054,47.47,1,1,1,,146342,hypothetical protein
288,1712,ETNP_100m_particle_PROKKA_07518,47.09,24,2,2,,7412,Core histone H2A/H2B/H3/H4
288,2931,XP_003062035,47.09,14,2,2,,12701,predicted protein  Micromonas pusilla CCMP1545
288,2932,XP_003058519,47.09,14,2,2,,12701,predicted protein  Micromonas pusilla CCMP1545
288,2933,XP_003055512,47.09,14,2,2,,12701,histone H2B  Micromonas pusilla CCMP1545
288,2934,ETNP_70m_PROKKA_120394,47.09,13,2,2,,13742,Core histone H2A/H2B/H3/H4
288,2935,XP_003080759,47.09,13,2,2,,13731,histone H2B ISS  Ostreococcus tauri
288,2937,XP_003082252,47.09,12,2,2,,15314,histone H2B ISS  Ostreococcus tauri
288,2938,ETNP_70m_PROKKA_54543,47.09,10,2,2,,16840,Core histone H2A/H2B/H3/H4
346,3192,NP_300m_PROKKA_13580,46.95,5,2,1,,50513,ATP synthase subunit beta
346,3193,NP_100m_PROKKA_05983,46.95,5,2,1,,50459,ATP synthase subunit beta
346,3194,NP_85m_PROKKA_14968,46.95,5,2,1,,50459,ATP synthase subunit beta
346,2168,NP_100m_PROKKA_05745,46.95,5,2,1,,50893,ATP synthase subunit beta
346,2167,NP_300m_PROKKA_03665,46.95,5,2,1,,50921,ATP synthase subunit beta
346,3185,NP_125m_PROKKA_10526,46.95,7,2,1,,36843,ATP synthase subunit beta
346,3187,NP_100m_PROKKA_02956,46.95,5,2,1,,50239,ATP synthase subunit beta
346,3188,NP_125m_PROKKA_01090,46.95,5,2,1,,50239,ATP synthase subunit beta
346,3190,NP_300m_PROKKA_06410,46.95,5,2,1,,50239,ATP synthase subunit beta
346,3191,NP_300m_PROKKA_01013,46.95,5,2,1,,50386,ATP synthase subunit beta
346,3189,NP_85m_PROKKA_01861,46.95,5,2,1,,50239,ATP synthase subunit beta
253,100,WP_018047900,46.83,4,4,4,,133487,hypothetical protein Nitrospina sp AB-629-B18
398,107524,ETNP_160m_PROKKA_146664,46.70,16,2,2,,12138,Core histone H2A/H2B/H3/H4
398,108302,ETNP_120m_particle_PROKKA_115784,46.70,16,2,2,,12082,Core histone H2A/H2B/H3/H4
398,107525,ETNP_140m_PROKKA_143912,46.70,16,2,2,,12112,Core histone H2A/H2B/H3/H4
398,107833,ETNP_120m_particle_PROKKA_41045,46.70,16,2,2,,12049,Core histone H2A/H2B/H3/H4
398,107526,ETNP_120m_particle_PROKKA_35033,46.70,12,2,2,,15175,Core histone H2A/H2B/H3/H4
398,107527,ETNP_180m_PROKKA_17685,46.70,11,2,2,,17568,Core histone H2A/H2B/H3/H4
374,167986,NP_100m_PROKKA_02363,46.49,4,2,1,,47321,hypothetical protein
374,135770,NP_85m_PROKKA_12954,46.49,4,2,1,,47350,hypothetical protein
374,205470,NP_300m_PROKKA_07707,46.49,4,2,1,,47321,hypothetical protein
374,135771,NP_125m_PROKKA_03444,46.49,4,2,1,,47321,hypothetical protein
430,135563,ETNP14_120maa_PROKKA_12468,45.97,1,1,1,,101821,catecholate siderophore receptor CirA
430,135805,NP_125m_PROKKA_01744,45.97,2,1,1,,48513,catecholate siderophore receptor CirA
430,135694,ETNP_110m_PROKKA_20997,45.97,1,1,1,,87135,Vitamin B12 transporter BtuB
430,135695,NP_300m_PROKKA_06619,45.97,1,1,1,,90606,catecholate siderophore receptor CirA
430,135800,ETNP14_120mab_PROKKA_128685,45.97,5,1,1,,19212,hypothetical protein
430,135798,ETNP_120m_PROKKA_161356,45.97,9,1,1,,12015,hypothetical protein
430,135799,NP_100m_PROKKA_02200,45.97,9,1,1,,12391,hypothetical protein
430,135801,ETNP_100m_PROKKA_88916,45.97,4,1,1,,27969,hypothetical protein
430,135802,ETNP14_68mB_PROKKA_100941,45.97,4,1,1,,28712,hypothetical protein
430,135803,NP_85m_PROKKA_13640,45.97,3,1,1,,34099,Vitamin B12 transporter BtuB
430,135804,ETNP_140m_PROKKA_147358,45.97,3,1,1,,43332,Vitamin B12 transporter BtuB
616,4776,ETNP14_68maa_PROKKA_139271,45.96,3,1,1,,65684,Membrane lipoprotein TmpC precursor
616,3333,ETNP_100m_PROKKA_04324,45.96,2,1,1,,81918,Membrane lipoprotein TmpC precursor
617,205733,ETNP_120m_PROKKA_51978,45.94,6,1,1,,23468,ribonucleotide-diphosphate reductase subunit beta
617,205734,ETNP_110m_PROKKA_34747,45.94,4,1,1,,35857,ribonucleotide-diphosphate reductase subunit beta
617,205735,NP_300m_PROKKA_07123,45.94,3,1,1,,41060,ribonucleotide-diphosphate reductase subunit beta
617,205736,ETNP_120m_PROKKA_36571,45.94,3,1,1,,40932,ribonucleotide-diphosphate reductase subunit beta
617,205737,ETNP_100m_particle_PROKKA_152474,45.94,3,1,1,,40963,ribonucleotide-diphosphate reductase subunit beta
617,205738,ETNP_180m_PROKKA_187259,45.94,3,1,1,,41060,ribonucleotide-diphosphate reductase subunit beta
617,205739,ETNP_120m_free_PROKKA_98805,45.94,3,1,1,,40932,ribonucleotide-diphosphate reductase subunit beta
617,205740,ETNP_120m_particle_PROKKA_156147,45.94,3,1,1,,40963,ribonucleotide-diphosphate reductase subunit beta
617,205741,ETNP_160m_PROKKA_43764,45.94,3,1,1,,40963,ribonucleotide-diphosphate reductase subunit beta
411,205902,ETNP14_120mab_PROKKA_72275,45.94,6,2,1,,20224,hypothetical protein
399,135950,ETNP_90m_PROKKA_54149,45.63,8,2,1,,32938,Glutamate synthase [NADPH] small chain
345,205467,ETNP_110m_PROKKA_45720,45.62,4,2,1,,47060,hypothetical protein
345,205468,ETNP14_120maa_PROKKA_24042,45.62,4,2,1,,47060,hypothetical protein
345,205472,ETNP14_68maa_PROKKA_124915,45.62,4,2,1,,47383,hypothetical protein
345,205479,ETNP_180m_PROKKA_09267,45.62,8,2,1,,26139,hypothetical protein
358,135665,ETNP_300m_PROKKA_107304,45.19,4,1,1,,33249,60 kDa chaperonin
358,135666,ETNP_140m_PROKKA_06054,45.19,4,1,1,,33233,60 kDa chaperonin
358,135667,ETNP_300m_PROKKA_25183,45.19,3,1,1,,50639,60 kDa chaperonin
468,135506,ETNP_300m_PROKKA_74851,44.48,3,1,1,,39611,Alpha-keto acid-binding periplasmic protein TakP precursor
468,135520,ETNP_120m_PROKKA_116127,44.48,3,1,1,,39625,Alpha-keto acid-binding periplasmic protein TakP precursor
468,135507,ETNP_180m_PROKKA_108967,44.48,3,1,1,,39611,Alpha-keto acid-binding periplasmic protein TakP precursor
468,135508,ETNP_160m_PROKKA_62163,44.48,3,1,1,,39611,Alpha-keto acid-binding periplasmic protein TakP precursor
468,135532,NP_300m_PROKKA_34405,44.48,6,1,1,,18281,Alpha-keto acid-binding periplasmic protein TakP precursor
468,135533,ETNP_140m_PROKKA_93429,44.48,4,1,1,,24784,Alpha-keto acid-binding periplasmic protein TakP precursor
468,135635,ETNP_120m_free_PROKKA_322190,44.48,4,1,1,,29061,Alpha-keto acid-binding periplasmic protein TakP precursor
316,107315,NP_300m_PROKKA_18952,44.10,6,3,3,,29108,hypothetical protein
316,107542,ETNP_110m_PROKKA_47870,44.10,34,3,3,,5052,hypothetical protein
316,107488,ETNP_120m_PROKKA_11401,44.10,12,3,3,,14753,hypothetical protein
316,107489,ETNP14_120maa_PROKKA_50945,44.10,12,3,3,,14618,hypothetical protein
466,107351,ETNP_120m_PROKKA_326509,43.88,3,1,1,,45149,hypothetical protein
470,119453,ETNP_120m_PROKKA_285919,43.72,8,1,1,,12032,Nitrogen regulatory protein P-II
470,119695,ETNP14_120mac_PROKKA_44386,43.72,11,1,1,,9264,Nitrogen regulatory protein P-II
470,119696,NP_125m_PROKKA_03139,43.72,8,1,1,,12100,Nitrogen regulatory protein P-II
470,119697,ETNP_120m_PROKKA_199536,43.72,8,1,1,,12072,Nitrogen regulatory protein P-II
470,119698,NP_300m_PROKKA_21942,43.72,8,1,1,,11945,Nitrogen regulatory protein P-II
405,119386,ETNP_120m_PROKKA_245819,43.64,5,2,1,,39236,hypothetical protein
405,119387,ETNP_120m_particle_PROKKA_48790,43.64,5,2,1,,39835,hypothetical protein
279,205936,ETNP_100m_PROKKA_45190,43.59,8,3,3,,17318,hypothetical protein
279,205937,ETNP_140m_PROKKA_34801,43.59,7,3,3,,21909,hypothetical protein
279,205938,NP_300m_PROKKA_27665,43.59,6,3,3,,26621,hypothetical protein
279,205939,ETNP_180m_PROKKA_55631,43.59,5,3,3,,28602,hypothetical protein
279,205940,ETNP_300m_PROKKA_129806,43.59,4,3,3,,37848,hypothetical protein
279,205941,ETNP_160m_PROKKA_20495,43.59,4,3,3,,37850,hypothetical protein
279,205942,ETNP_120m_free_PROKKA_196127,43.59,4,3,3,,37836,hypothetical protein
279,205943,ETNP14_120maa_PROKKA_78407,43.59,4,3,3,,39949,hypothetical protein
279,205944,ETNP_120m_PROKKA_70276,43.59,4,3,3,,39949,hypothetical protein
618,152676,ETNP_150m_particle_PROKKA_15820,43.49,10,1,1,,11342,ATP synthase subunit alpha
382,27420,ETNP_100m_particle_PROKKA_07520,43.14,7,1,1,,13678,Core histone H2A/H2B/H3/H4
382,27414,XP_003054974,43.14,7,1,1,,12976,histone H2A  Micromonas pusilla CCMP1545
382,27415,XP_003058884,43.14,7,1,1,,12976,predicted protein  Micromonas pusilla CCMP1545
382,27417,ETNP_60m_PROKKA_16910,43.14,7,1,1,,13283,Core histone H2A/H2B/H3/H4
382,27418,XP_003063220,43.14,7,1,1,,13018,predicted protein partial  Micromonas pusilla CCMP1545
382,27422,ETNP_70m_PROKKA_64991,43.14,7,1,1,,13534,Core histone H2A/H2B/H3/H4
382,27423,ETNP_120m_particle_PROKKA_169132,43.14,7,1,1,,13824,Core histone H2A/H2B/H3/H4
382,27430,XP_003082251,43.14,6,1,1,,17046,histone H2A ISS  Ostreococcus tauri
382,27431,XP_003080758,43.14,6,1,1,,16686,histone H2A ISS  Ostreococcus tauri
382,27433,ETNP_70m_PROKKA_20132,43.14,5,1,1,,19618,Core histone H2A/H2B/H3/H4
382,27411,ETNP_70m_PROKKA_66181,43.14,9,1,1,,11042,hypothetical protein
382,27416,EJK63752,43.14,7,1,1,,12825,hypothetical protein THAOC_15570  Thalassiosira oceanica
382,27413,EJK52562,43.14,7,1,1,,12825,hypothetical protein THAOC_28150  Thalassiosira oceanica
382,27412,EJK66680,43.14,7,1,1,,12825,hypothetical protein THAOC_12377  Thalassiosira oceanica
382,27419,XP_002179427,43.14,7,1,1,,13178,histone H2A isoform 3b  Phaeodactylum tricornutum CCAP 1055
382,27421,XP_002179202,43.14,7,1,1,,13178,histone H2A isoform 3a  Phaeodactylum tricornutum CCAP 1055
382,27424,EJK74336,43.14,7,1,1,,13990,hypothetical protein THAOC_03987 partial  Thalassiosira oceanica
382,27425,ETNP_70m_PROKKA_29157,43.14,7,1,1,,14336,Core histone H2A/H2B/H3/H4
382,27427,XP_002181345,43.14,7,1,1,,14485,histone H2A isoform 1  Phaeodactylum tricornutum CCAP 1055
382,27426,XP_002180358,43.14,7,1,1,,14700,histone H2A isoform 2  Phaeodactylum tricornutum CCAP 1055
382,27428,XP_003059832,43.14,6,1,1,,14583,histone H2A  Micromonas pusilla CCMP1545
382,27429,XP_003074738,43.14,6,1,1,,14945,H2a Histone H2A probable IC  Ostreococcus tauri
382,27432,EJK72006,43.14,5,1,1,,19670,hypothetical protein THAOC_06502  Thalassiosira oceanica
382,27434,EJK65157,43.14,3,1,1,,29086,hypothetical protein THAOC_14024  Thalassiosira oceanica
382,27435,EJK60529,43.14,3,1,1,,34853,hypothetical protein THAOC_19092  Thalassiosira oceanica
386,174598,ETNP_120m_PROKKA_109639,41.97,5,2,1,,20193,hypothetical protein
386,174600,ETNP_140m_PROKKA_132425,41.97,4,2,1,,24126,hypothetical protein
386,174599,ETNP_180m_PROKKA_162708,41.97,4,2,1,,24142,hypothetical protein
386,174601,NP_85m_PROKKA_23263,41.97,4,2,1,,26904,hypothetical protein
522,205646,WP_012910140,41.88,4,1,1,,24958,LuxR family transcriptional regulator Pirellula staleyi
335,205518,NP_300m_PROKKA_21269,41.77,2,2,0,,70544,Chaperone protein DnaK
471,205571,ETNP_300m_PROKKA_27991,41.77,8,1,1,,12706,hypothetical protein
471,205647,ETNP_160m_PROKKA_20113,41.77,9,1,1,,10815,hypothetical protein
471,205648,ETNP_120m_particle_PROKKA_147014,41.77,4,1,1,,26338,hypothetical protein
471,205649,ETNP_110m_PROKKA_21416,41.77,3,1,1,,28161,hypothetical protein
471,205650,ETNP_140m_PROKKA_117289,41.77,3,1,1,,29515,hypothetical protein
471,205651,ETNP_120m_free_PROKKA_158619,41.77,3,1,1,,32212,hypothetical protein
400,205587,ETNP_160m_PROKKA_103982,41.75,8,2,1,,24990,NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
400,205588,NP_300m_PROKKA_41215,41.75,7,2,1,,28568,Pyruvate synthase subunit PorA
400,205589,ETNP14_120maa_PROKKA_31022,41.75,4,2,1,,44084,Pyruvate synthase subunit PorA
400,205590,ETNP_120m_PROKKA_337581,41.75,4,2,1,,45574,Pyruvate synthase subunit PorA
521,205645,ETNP_160m_PROKKA_47655,41.66,3,1,1,,36448,Acetyl-CoA acetyltransferase
521,205749,ETNP_120m_PROKKA_46134,41.66,4,1,1,,29288,Acetyl-CoA acetyltransferase
521,205750,ETNP_180m_PROKKA_235095,41.66,4,1,1,,31254,Acetyl-CoA acetyltransferase
383,59229,WP_015403860,41.66,2,1,1,,70179,molecular chaperone of HSP90 family Desulfocapsa sulfexigens
383,34219,KUK50408,41.66,2,1,1,,65827,Chaperone protein HtpG Marinimicrobia bacterium 46_47
383,34220,KUK91805,41.66,2,1,1,,72315,molecular chaperone of HSP90 family Marinimicrobia bacterium 46_43
383,135929,ETNP_70m_PROKKA_129052,41.66,2,1,1,,73971,Chaperone protein HtpG
383,152575,ETNP14_68mB_PROKKA_01905,41.66,4,1,1,,43142,Chaperone protein HtpG
383,2108,EJK51577,41.66,2,1,1,,80646,hypothetical protein THAOC_29237  Thalassiosira oceanica
620,205751,ETNP_90m_PROKKA_185353,41.09,4,1,1,,22877,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
620,205752,ETNP14_120maa_PROKKA_156993,41.09,4,1,1,,27939,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
620,205754,ETNP_140m_PROKKA_76781,41.09,3,1,1,,31838,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
620,205763,ETNP_160m_PROKKA_56793,41.09,3,1,1,,36691,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
620,205765,WP_013961248,41.09,3,1,1,,38714,C4-dicarboxylate ABC transporter Roseobacter litoralis
620,205766,ETNP_120m_free_PROKKA_153021,41.09,3,1,1,,38495,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
620,205767,ETNP_120m_PROKKA_276879,41.09,3,1,1,,38495,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
