Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
195,108029,ETNP_120m_particle_PROKKA_202758,27.07,3,1,1,,23421,Rhodanese-like domain protein
195,108030,ETNP_300m_PROKKA_95801,27.07,3,1,1,,23421,Rhodanese-like domain protein
195,108031,ETNP_180m_PROKKA_60051,27.07,3,1,1,,23421,Rhodanese-like domain protein
195,108032,ETNP_120m_PROKKA_162168,27.07,3,1,1,,23421,Rhodanese-like domain protein
195,108033,ETNP_160m_PROKKA_75611,27.07,3,1,1,,23421,Rhodanese-like domain protein
303,174495,ETNP_300m_PROKKA_33053,26.99,3,1,1,,33918,hypothetical protein
197,174506,ETNP_300m_PROKKA_188386,26.74,1,1,1,,53766,B12 binding domain protein
305,108423,XP_003060748,26.64,4,1,1,,24330,predicted protein  Micromonas pusilla CCMP1545
305,108424,ETNP_70m_PROKKA_14878,26.64,4,1,1,,24554,50S ribosomal protein L1
306,174503,ETNP_300m_PROKKA_195138,26.55,2,1,1,,44654,Putative glycosyltransferase EpsD
122,1690,ETNP_180m_PROKKA_146861,26.21,4,2,0,,57583,60 kDa chaperonin
241,174515,ETNP_120m_particle_PROKKA_03360,26.12,11,1,1,,8393,Serine/threonine-protein kinase Pkn1
241,174516,ETNP_100m_particle_PROKKA_108035,26.12,10,1,1,,9087,Serine/threonine-protein kinase PknL
241,174517,ETNP_70m_PROKKA_24422,26.12,10,1,1,,9623,Serine/threonine-protein kinase StkP
241,174518,ETNP_120m_particle_PROKKA_160433,26.12,9,1,1,,10398,Serine/threonine-protein kinase PK-1
241,174519,ETNP_120m_particle_PROKKA_64299,26.12,9,1,1,,11020,Serine/threonine-protein kinase pkn5
241,174520,ETNP_100m_particle_PROKKA_115049,26.12,8,1,1,,11175,Serine/threonine-protein kinase PK-1
241,174521,ETNP_120m_particle_PROKKA_100411,26.12,7,1,1,,13715,Serine/threonine-protein kinase PrkC
241,174522,ETNP_120m_particle_PROKKA_07872,26.12,6,1,1,,16453,Serine/threonine-protein kinase Pkn1
241,174523,ETNP_150m_particle_PROKKA_20551,26.12,5,1,1,,19398,Serine/threonine-protein kinase PK-1
241,174524,XP_003056283,26.12,3,1,1,,32989,predicted protein partial  Micromonas pusilla CCMP1545
241,174525,EJK46239,26.12,2,1,1,,37579,hypothetical protein THAOC_35106  Thalassiosira oceanica
241,174527,XP_003061072,26.12,2,1,1,,37302,predicted protein  Micromonas pusilla CCMP1545
241,174528,XP_003056364,26.12,2,1,1,,39718,predicted protein  Micromonas pusilla CCMP1545
307,174526,ETNP14_68maa_PROKKA_102747,25.94,4,1,1,,38862,hypothetical protein
76,85456,ETNP14_120maa_PROKKA_175370,25.80,4,1,1,,19183,hypothetical protein
308,6111,ETNP_70m_PROKKA_39945,25.68,2,1,1,,40626,hypothetical protein
308,107550,ETNP_300m_PROKKA_172349,25.68,2,1,1,,43273,hypothetical protein
240,174511,ETNP_120m_free_PROKKA_137955,25.52,1,1,1,,67896,hypothetical protein
240,174512,ETNP_160m_PROKKA_129759,25.52,1,1,1,,69772,hypothetical protein
240,174513,ETNP_100m_particle_PROKKA_13761,25.52,1,1,1,,69772,hypothetical protein
240,174529,ETNP_150m_particle_PROKKA_14153,25.52,6,1,1,,16540,hypothetical protein
240,174530,ETNP_120m_PROKKA_84309,25.52,4,1,1,,25535,hypothetical protein
309,174531,ETNP14_68maa_PROKKA_160327,25.46,7,1,1,,15889,hypothetical protein
310,107543,NP_300m_PROKKA_59385,25.45,7,1,1,,12805,V4R domain protein
310,107545,ETNP_300m_PROKKA_37056,25.45,5,1,1,,18172,V4R domain protein
310,107546,ETNP_120m_free_PROKKA_313054,25.45,5,1,1,,18172,V4R domain protein
310,107547,ETNP_180m_PROKKA_185309,25.45,5,1,1,,18172,V4R domain protein
310,107548,ETNP_140m_PROKKA_132631,25.45,4,1,1,,20689,V4R domain protein
310,107549,ETNP_120m_PROKKA_65792,25.45,4,1,1,,21273,V4R domain protein
311,174552,ETNP_120m_PROKKA_213019,24.35,3,1,1,,29104,Riboflavin biosynthesis protein RibBA
312,1608,ETNP_70m_PROKKA_88762,24.17,11,1,1,,8842,Photosystem I iron-sulfur center
312,1623,ETNP_90m_PROKKA_58146,24.17,11,1,1,,8876,Photosystem I iron-sulfur center
312,1609,ETNP14_68maa_PROKKA_121803,24.17,11,1,1,,8842,Photosystem I iron-sulfur center
312,1610,WP_006850103,24.17,11,1,1,,8842,photosystem I iron-sulfur center Chroococcales
312,2815,WP_011295528,24.17,11,1,1,,8872,photosystem I iron-sulfur center Prochlorococcus
312,1611,ETNP14_68maa_PROKKA_87488,24.17,11,1,1,,8842,Photosystem I iron-sulfur center
242,108196,WP_011398880,23.99,1,1,1,,114720,hypothetical protein Hahella chejuensis
242,108182,ETNP_120m_PROKKA_50564,23.99,5,1,1,,17170,hypothetical protein
242,108183,ETNP_90m_PROKKA_163462,23.99,5,1,1,,18141,hypothetical protein
242,108184,ETNP14_68maa_PROKKA_99839,23.99,3,1,1,,33938,dTDP-4-dehydro-6-deoxyglucose reductase
314,107593,ETNP14_68mB_PROKKA_153879,23.67,7,1,1,,13100,hypothetical protein
314,107492,WP_026292635,23.67,1,1,1,,62806,acetolactate synthase catalytic subunit Rubritalea marina
316,107703,ETNP14_120mab_PROKKA_100139,23.19,5,1,1,,18002,hypothetical protein
316,107625,ETNP_140m_PROKKA_07386,23.19,1,1,1,,59208,Single-stranded-DNA-specific exonuclease RecJ
316,107626,ETNP_160m_PROKKA_121815,23.19,1,1,1,,61700,Single-stranded-DNA-specific exonuclease RecJ
316,107627,ETNP_120m_free_PROKKA_305707,23.19,1,1,1,,61700,Single-stranded-DNA-specific exonuclease RecJ
316,107628,ETNP_180m_PROKKA_71201,23.19,1,1,1,,61700,Single-stranded-DNA-specific exonuclease RecJ
155,174615,ETNP14_68maa_PROKKA_115867,23.13,3,2,2,,74017,DNA topoisomerase 1
179,174487,XP_003061595,23.10,2,1,1,,71501,predicted protein  Micromonas pusilla CCMP1545
318,174568,ETNP_300m_PROKKA_77874,23.07,10,1,1,,9608,Nucleoside triphosphate pyrophosphohydrolase
319,174569,AGL61755,22.95,1,1,1,,97896,Glycosyl transferase family 51 Candidatus Saccharimonas aalborgensis
320,174570,ETNP_120m_free_PROKKA_192958,22.86,2,1,1,,41293,exoaminopeptidase
321,174571,ETNP_110m_PROKKA_11981,22.72,2,1,1,,55517,Phosphoribosylformylglycinamidine synthase 2
323,121405,ETNP_100m_particle_PROKKA_138995,22.56,1,1,1,,112619,Planctomycete cytochrome C
323,174577,ETNP_120m_free_PROKKA_19310,22.56,1,1,1,,112619,Planctomycete cytochrome C
323,174578,ETNP_180m_PROKKA_75691,22.56,1,1,1,,112619,Planctomycete cytochrome C
323,174579,ETNP_120m_PROKKA_34210,22.56,1,1,1,,112619,Planctomycete cytochrome C
323,174580,ETNP_160m_PROKKA_203163,22.56,1,1,1,,112619,Planctomycete cytochrome C
322,174575,ETNP_160m_PROKKA_147041,22.46,4,1,1,,21036,Carbon monoxide dehydrogenase small chain
328,6390,ETNP14_68maa_PROKKA_152827,21.92,3,1,1,,54507,1-deoxy-D-xylulose-5-phosphate synthase
246,174589,NP_30m_PROKKA_18939,21.90,19,1,1,,5111,Chaperone SurA
246,174590,ETNP14_68mB_PROKKA_89965,21.90,6,1,1,,15663,Chaperone SurA precursor
246,174591,EJP73778,21.90,2,1,1,,47335,chaperone SurA SAR86 cluster bacterium SAR86B
330,174592,ETNP_120m_free_PROKKA_231416,21.89,3,1,1,,33604,Aliphatic nitrilase
330,174593,ETNP_300m_PROKKA_03237,21.89,3,1,1,,33604,Aliphatic nitrilase
330,174594,ETNP_120m_PROKKA_271550,21.89,3,1,1,,33604,Aliphatic nitrilase
330,174595,ETNP_180m_PROKKA_174119,21.89,3,1,1,,33604,Aliphatic nitrilase
330,174596,ETNP_160m_PROKKA_09119,21.89,3,1,1,,33604,Aliphatic nitrilase
330,174597,ETNP_140m_PROKKA_28232,21.89,3,1,1,,33604,Aliphatic nitrilase
329,4986,ETNP_70m_PROKKA_126644,21.88,8,1,1,,15302,hypothetical protein
331,174598,ETNP_120m_PROKKA_109639,21.87,5,1,1,,20193,hypothetical protein
331,174599,ETNP_180m_PROKKA_162708,21.87,4,1,1,,24142,hypothetical protein
331,174600,ETNP_140m_PROKKA_132425,21.87,4,1,1,,24126,hypothetical protein
331,174601,NP_85m_PROKKA_23263,21.87,4,1,1,,26904,hypothetical protein
244,174585,WP_015443674,21.74,1,1,1,,103141,hypothetical protein Ilumatobacter coccineus
245,6742,EJK49251,21.42,3,1,1,,41140,hypothetical protein THAOC_31894 partial  Thalassiosira oceanica
333,174607,WP_010511812,21.24,4,1,1,,23257,alpha-ribazole-5'-phosphate phosphatase SAR324 cluster bacterium SCGC AAA001-C10
7,107538,ETNP14_68maa_PROKKA_196520,21.17,4,1,1,,22234,Tryptophan synthase alpha chain
7,107539,ETNP14_120maa_PROKKA_34391,21.17,3,1,1,,30458,EamA-like transporter family protein
7,107540,ETNP14_68maa_PROKKA_42870,21.17,3,1,1,,30458,EamA-like transporter family protein
7,107541,ETNP_100m_PROKKA_21831,21.17,3,1,1,,30458,EamA-like transporter family protein
334,107706,NP_30m_PROKKA_24264,21.01,6,1,1,,14637,16S rRNA m(2)G966-methyltransferase
335,154009,ETNP14_68maa_PROKKA_95237,20.96,2,1,1,,42274,hypothetical protein
201,174555,ETNP_120m_particle_PROKKA_29668,20.64,1,1,1,,76349,hypothetical protein
251,174650,ETNP_120m_PROKKA_81934,20.17,5,1,1,,15131,hypothetical protein
132,174618,ETNP14_68maa_PROKKA_35077,20.10,0,1,1,,232862,Serine protease AprX
