ProteinID,Alignments,SpecCounts,Unique,Coverage,Description
PMM1671,1,2,1,0.055,| PMM1671 | hypothetical protein
PMM1673,7,9,7,0.311,| rplI | 50S ribosomal protein L9
PMM1674,3,3,3,0.087,| dnaB | DnaB replicative helicase
PMM1677,1,1,1,0.062,| PMM1677 | hypothetical protein
PMM1678,5,6,5,0.245,| PMM1678 | hypothetical protein
PMM1680,1,1,1,0.16,| PMM1680 | hypothetical protein
PMM1681,1,1,1,0.049,| PMM1681 | hypothetical protein
PMM1682,7,7,7,0.073,| valS | valyl-tRNA synthetase
PMM1685,1,1,1,0.042,| speE | spermidine synthase
PMM1686,1,1,1,0.041,| PMM1686 | arginase
PMM1687,7,7,7,0.168,| gcvT | glycine cleavage system aminomethyltransferase T
PMM1688,9,10,9,0.154,| aspS | aspartyl-tRNA synthetase
PMM1689,8,11,8,0.147,| pyrG | CTP synthetase
PMM1691,3,3,3,0.143,| PMM1691 | ATPase
PMM1692,2,2,2,0.048,| PMM1692 | putative p-aminobenzoate synthetase
PMM1693,3,3,3,0.116,| PMM1693 | aminotransferase class-IV
PMM1694,4,6,4,0.161,| cobA | putative uroporphyrin-III C-methyltransferase
PMM1696,3,3,3,0.029,| ppk | polyphosphate kinase
PMM1697,2,2,1,0.074,| PMM1697 | type II alternative sigma-70 family RNA polymerase sigma factor
PMM1699,3,3,3,0.07,| aroF | phospho-2-dehydro-3-deoxyheptonate aldolase
PMM1700,6,6,6,0.074,| acnB | bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
PMM1702,3,3,3,0.113,| purU | formyltetrahydrofolate deformylase
PMM1704,30,39,29,0.295,| dnaK | molecular chaperone DnaK
PMM1705,1,1,1,0.028,| aroE | shikimate 5-dehydrogenase
PMM1706,5,11,5,0.24,| rpsF | 30S ribosomal protein S6
PMM1707,14,15,14,0.28,| argG | argininosuccinate synthase
PMM1711,6,6,6,0.13,| sps | sucrose phosphate synthase
PMM1712,8,8,8,0.091,| uvrA | excinuclease ABC subunit A
PMM1713,2,2,2,0.029,| recN | DNA repair protein RecN
PMM1715,4,4,4,0.236,| PMM1715 | hypothetical protein
PMM1716,11,11,11,0.278,| thrC | threonine synthase
gi|54036848|sp|P63284.1|CLPB_ECOLI,5,5,5,0.048,RecName: Full=Chaperone protein ClpB; AltName: Full=Heat shock protein F84.1
