ProteinID,Alignments,SpecCounts,Unique,Coverage,Description,,,,
PMM1662,2,3,2,0.13,| rplT | 50S ribosomal protein L20,,,,
PMM1663,3,3,3,0.205,| PMM1663 | putative photosystem I assembly related protein Ycf37,,,,
PMM1664,2,2,2,0.064,| thiG | thiazole synthase,,,,
PMM1665,7,11,7,0.159,| sqdB | sulfolipid (UDP-sulfoquinovose) biosynthesis protein,,,,
PMM1666,3,4,3,0.082,| sqdX | SqdX,,,,
PMM1668,2,2,2,0.024,| gcvP | glycine dehydrogenase,,,,
PMM1669,4,6,4,0.248,| gcsH | glycine cleavage system protein H,,,,
PMM1670,1,1,1,0.023,| PMM1670 | cystathionine beta-lyase family aluminum resistance protein,,,,
PMM1671,1,1,1,0.055,| PMM1671 | hypothetical protein,,,,
PMM1673,4,6,4,0.238,| rplI | 50S ribosomal protein L9,,,,
PMM1678,4,5,4,0.216,| PMM1678 | hypothetical protein,,,,
PMM1682,6,7,6,0.056,| valS | valyl-tRNA synthetase,,,,
PMM1685,2,2,2,0.053,| speE | spermidine synthase,,,,
PMM1686,1,1,1,0.024,| PMM1686 | arginase,,,,
PMM1687,6,6,6,0.138,| gcvT | glycine cleavage system aminomethyltransferase T,,,,
PMM1688,8,8,8,0.119,| aspS | aspartyl-tRNA synthetase,,,,
PMM1689,5,7,5,0.097,| pyrG | CTP synthetase,,,,
PMM1691,1,1,1,0.045,| PMM1691 | ATPase,,,,
PMM1692,1,1,1,0.021,| PMM1692 | putative p-aminobenzoate synthetase,,,,
PMM1693,1,1,1,0.036,| PMM1693 | aminotransferase class-IV,,,,
PMM1694,6,6,6,0.188,| cobA | putative uroporphyrin-III C-methyltransferase,,,,
PMM1696,2,2,2,0.019,| ppk | polyphosphate kinase,,,,
PMM1697,1,1,0,0.029,| PMM1697 | type II alternative sigma-70 family RNA polymerase sigma factor,,,,
PMM1699,4,4,4,0.09,| aroF | phospho-2-dehydro-3-deoxyheptonate aldolase,,,,
PMM1700,4,4,4,0.051,| acnB | bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,,,,
PMM1701,1,1,1,0.015,| PMM1701 | putative chloride channel,,,,
PMM1702,1,1,1,0.035,| purU | formyltetrahydrofolate deformylase,,,,
PMM1704,21,28,21,0.232,| dnaK | molecular chaperone DnaK,,,,
PMM1705,2,2,2,0.053,| aroE | shikimate 5-dehydrogenase,,,,
PMM1706,5,9,5,0.221,| rpsF | 30S ribosomal protein S6,,,,
PMM1707,11,12,11,0.243,| argG | argininosuccinate synthase,,,,
PMM1709,1,1,1,0.017,| mraY | phospho-N-acetylmuramoyl-pentapeptide- transferase,,,,
PMM1710,1,1,1,0.069,| PMM1710 | hypothetical protein,,,,
PMM1711,5,5,5,0.096,| sps | sucrose phosphate synthase,,,,
PMM1712,9,9,9,0.083,| uvrA | excinuclease ABC subunit A,,,,
PMM1715,2,2,2,0.136,| PMM1715 | hypothetical protein,,,,
PMM1716,6,7,6,0.123,| thrC | threonine synthase,,,,
gi|54036848|sp|P63284.1|CLPB_ECOLI,4,5,4,0.043,RecName: Full=Chaperone protein ClpB; AltName: Full=Heat shock protein F84.1,,,,
