Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja02-20170410,Area etnp-ja02-20170410,#Peptides,#Unique,#Spec etnp-ja02-20170410,PTM,Avg. Mass,Description
366,102360,ETNP_90,46.31,5,5,1.91E5,1,1,1,,28502,D-ribose-binding periplasmic protein precursor
366,102201,ETNP_180,46.31,5,5,1.91E5,1,1,1,,28404,D-ribose-binding periplasmic protein precursor
366,102202,ETNP14_68,46.31,5,5,1.91E5,1,1,1,,31086,D-ribose-binding periplasmic protein precursor
366,102204,ETNP_160,46.31,5,5,1.91E5,1,1,1,,31086,D-ribose-binding periplasmic protein precursor
366,102207,ETNP_110,46.31,5,5,1.91E5,1,1,1,,31086,D-ribose-binding periplasmic protein precursor
366,102206,ETNP_100,46.31,5,5,1.91E5,1,1,1,,31086,D-ribose-binding periplasmic protein precursor
366,102960,ETNP14_68,46.31,21,21,1.91E5,1,1,1,,6923,hypothetical protein
366,102961,ETNP14_68,46.31,11,11,1.91E5,1,1,1,,13575,hypothetical protein
366,102573,ETNP_180,46.31,9,9,1.91E5,1,1,1,,15846,hypothetical protein
366,102820,ETNP14_68,46.31,8,8,1.91E5,1,1,1,,18675,hypothetical protein
366,102574,NP_125,46.31,7,7,1.91E5,1,1,1,,19974,hypothetical protein
366,102575,NP_85,46.31,7,7,1.91E5,1,1,1,,19909,hypothetical protein
366,102576,ETNP14_120,46.31,7,7,1.91E5,1,1,1,,19909,hypothetical protein
366,102577,NP_300,46.31,7,7,1.91E5,1,1,1,,19947,hypothetical protein
366,102578,NP_100,46.31,5,5,1.91E5,1,1,1,,26865,D-ribose transporter subunit RbsB
366,102821,ETNP_100,46.31,5,5,1.91E5,1,1,1,,26864,D-ribose-binding periplasmic protein precursor
366,102361,NP_85,46.31,5,5,1.91E5,1,1,1,,31253,D-ribose-binding periplasmic protein precursor
366,102203,ETNP_300,46.31,5,5,1.91E5,1,1,1,,31178,D-ribose-binding periplasmic protein precursor
366,102205,ETNP14_120,46.31,5,5,1.91E5,1,1,1,,31212,D-ribose-binding periplasmic protein precursor
366,102208,ETNP_110,46.31,4,4,1.91E5,1,1,1,,35639,D-ribose-binding periplasmic protein precursor
541,102934,ETNP_100,46.27,21,21,3.44E5,1,1,1,Oxidation (M),9428,Plastocyanin precursor
541,102942,ETNP_140,46.27,19,19,3.44E5,1,1,1,Oxidation (M),10293,Plastocyanin precursor
541,102954,ETNP_100,46.27,17,17,3.44E5,1,1,1,Oxidation (M),10969,Plastocyanin precursor
541,102956,ETNP_90,46.27,15,15,3.44E5,1,1,1,Oxidation (M),13027,Plastocyanin precursor
541,102957,ETNP_120,46.27,15,15,3.44E5,1,1,1,Oxidation (M),13027,Plastocyanin precursor
541,102957,ETNP_120,46.27,15,15,3.44E5,1,1,1,Oxidation (M),13027,Plastocyanin precursor
239,134185,ETNP_100,46.01,13,13,3.82E5,2,1,2,,20304,hypothetical protein
415,102534,ETNP_70,44.64,4,4,1.3E4,1,1,1,,41848,Bacterial actin-related protein
542,134665,ETNP14_68,44.11,10,10,1.01E5,1,1,1,Carbamidomethylation,16831,Superoxide dismutase [Ni] precursor
414,102295,ETNP_180,43.90,7,7,3.16E5,1,1,1,,25993,60 kDa chaperonin 5
420,134666,ETNP_100,43.76,8,8,1.25E6,1,1,1,,24259,Ribulose-phosphate 3-epimerase
420,26214,WP_036915413,43.76,8,8,1.25E6,1,1,1,,24176,ribulose-phosphate 3-epimerase Prochlorococcus
420,134667,NP_85,43.76,8,8,1.25E6,1,1,1,,24218,Ribulose-phosphate 3-epimerase
420,134668,ETNP_90,43.76,8,8,1.25E6,1,1,1,,24218,Ribulose-phosphate 3-epimerase
420,134669,ETNP_140,43.76,8,8,1.25E6,1,1,1,,24259,Ribulose-phosphate 3-epimerase
420,134670,ETNP_140,43.76,8,8,1.25E6,1,1,1,,24218,Ribulose-phosphate 3-epimerase
420,26219,WP_011129948,43.76,8,8,1.25E6,1,1,1,,24673,ribulose-phosphate 3-epimerase Prochlorococcus marinus
420,134671,ETNP_120,43.76,7,7,1.25E6,1,1,1,,26722,Ribulose-phosphate 3-epimerase
277,99,WP_011294882,43.54,12,12,4.15E5,2,2,2,,18594,flavodoxin Prochlorococcus
277,101808,WP_011294882.1,43.54,12,12,4.15E5,2,2,2,,18594,MULTISPECIES: flavodoxin [Prochlorococcus]
543,134672,ETNP_110,43.21,10,10,1.58E5,1,1,1,,16858,hypothetical protein
543,134673,ETNP_90,43.21,10,10,1.58E5,1,1,1,,16856,hypothetical protein
543,134674,NP_85,43.21,10,10,1.58E5,1,1,1,,16856,hypothetical protein
191,158,WP_011128867,42.94,16,16,,3,0,3,,17729,C-phycoerythrin class 2 subunit alpha Synechococcus
544,134679,ETNP_120,42.70,21,21,3.25E4,1,1,1,Carbamidomethylation,9659,hypothetical protein
544,134680,ETNP_120,42.70,21,21,3.25E4,1,1,1,Carbamidomethylation,9640,hypothetical protein
544,134681,ETNP_100,42.70,21,21,3.25E4,1,1,1,Carbamidomethylation,9640,hypothetical protein
544,134682,ETNP_90,42.70,21,21,3.25E4,1,1,1,Carbamidomethylation,9640,hypothetical protein
367,134523,ETNP_100,41.73,13,13,8.03E5,1,1,1,,11988,30S ribosomal protein S16
367,134524,ETNP_120,41.73,11,11,8.03E5,1,1,1,,14348,30S ribosomal protein S16
367,134525,ETNP_110,41.73,11,11,8.03E5,1,1,1,,14348,30S ribosomal protein S16
367,134526,ETNP_100,41.73,11,11,8.03E5,1,1,1,,14334,30S ribosomal protein S16
367,134527,NP_85,41.73,11,11,8.03E5,1,1,1,,14348,30S ribosomal protein S16
418,134586,ETNP_140,41.61,8,8,2.34E5,1,1,1,,21057,glycine betaine transporter periplasmic subunit
418,134587,ETNP14_120,41.61,8,8,2.34E5,1,1,1,,22211,glycine betaine transporter periplasmic subunit
418,134588,ETNP_120,41.61,6,6,2.34E5,1,1,1,,30036,glycine betaine transporter periplasmic subunit
418,134589,ETNP_120,41.61,5,5,2.34E5,1,1,1,,36432,glycine betaine transporter periplasmic subunit
418,134691,ETNP_120,41.61,5,5,2.34E5,1,1,1,,34119,glycine betaine transporter periplasmic subunit
418,134692,ETNP_180,41.61,5,5,2.34E5,1,1,1,,36437,glycine betaine transporter periplasmic subunit
418,134693,ETNP_120,41.61,5,5,2.34E5,1,1,1,,36437,glycine betaine transporter periplasmic subunit
418,134694,NP_300,41.61,5,5,2.34E5,1,1,1,,36437,glycine betaine transporter periplasmic subunit
418,134695,ETNP_300,41.61,5,5,2.34E5,1,1,1,,36437,glycine betaine transporter periplasmic subunit
418,134696,ETNP_160,41.61,5,5,2.34E5,1,1,1,,36437,glycine betaine transporter periplasmic subunit
201,134249,ACY19055.1,41.41,7,7,,3,0,3,,58602,chaperonin GroEL [Haliangium ochraceum DSM 14365]
264,25493,Fosmid_PROKKA_01409,41.25,5,5,3.82E5,2,1,2,,38486,Bacterial extracellular solute-binding protein
545,134698,ETNP14_68,41.18,2,2,1.86E5,1,1,1,,61417,Periplasmic dipeptide transport protein precursor
245,134205,ETNP_90,40.74,4,4,,2,0,2,,54279,60 kDa chaperonin 1
245,134206,ETNP14_120,40.74,4,4,,2,0,2,,57254,60 kDa chaperonin 1
332,134404,ETNP_160,40.68,11,11,7.97E5,1,1,1,,14346,30S ribosomal protein S16
332,134405,ETNP14_68,40.68,11,11,7.97E5,1,1,1,,14346,30S ribosomal protein S16
332,134591,ETNP_120,40.68,21,21,7.97E5,1,1,1,,7155,hypothetical protein
331,134320,ETNP_120,40.10,6,6,2.82E4,1,1,1,Carbamidomethylation,29408,glycine betaine transporter periplasmic subunit
331,134321,ETNP_120,40.10,6,6,2.82E4,1,1,1,Carbamidomethylation,32648,glycine betaine transporter periplasmic subunit
331,134322,ETNP_180,40.10,5,5,2.82E4,1,1,1,Carbamidomethylation,34636,glycine betaine transporter periplasmic subunit
331,134516,ETNP_160,40.10,8,8,2.82E4,1,1,1,Carbamidomethylation,23585,Substrate binding domain of ABC-type glycine betaine transport system
281,134717,ETNP_100,39.87,14,14,8.99E5,1,1,2,,10162,hypothetical protein
281,134718,ETNP_120,39.87,14,14,8.99E5,1,1,2,,10192,hypothetical protein
281,134719,ETNP_100,39.87,14,14,8.99E5,1,1,2,,10162,hypothetical protein
281,134720,ETNP_90,39.87,13,13,8.99E5,1,1,2,,10770,hypothetical protein
88,102371,ETNP14_68,38.55,32,32,8.21E5,2,2,2,,6816,hypothetical protein
88,102374,WP_006043540.1,38.55,32,32,8.21E5,2,2,2,,6816,MULTISPECIES: hypothetical protein [Synechococcales]
88,102372,WP_006043540,38.55,32,32,8.21E5,2,2,2,,6816,hypothetical protein Cyanobacteria
88,102373,ETNP_60,38.55,32,32,8.21E5,2,2,2,,6816,hypothetical protein
88,102376,ETNP14_120,38.55,31,31,8.21E5,2,2,2,,7072,hypothetical protein
88,102377,WP_002807701.1,38.55,31,31,8.21E5,2,2,2,,7072,MULTISPECIES: hypothetical protein [Prochlorococcus]
88,102375,WP_002807701,38.55,31,31,8.21E5,2,2,2,,7072,hypothetical protein Prochlorococcus
265,134740,ETNP_120,38.28,2,2,8.71E5,1,1,2,,54486,60 kDa chaperonin 2
265,134741,ETNP_120,38.28,2,2,8.71E5,1,1,2,,56506,60 kDa chaperonin 2
416,4049,WP_011281581,38.19,3,3,3.35E5,1,1,1,,42158,C4-dicarboxylate ABC transporter Candidatus Pelagibacter ubique
416,134742,ETNP14_68,38.19,15,15,3.35E5,1,1,1,,9186,hypothetical protein
416,134743,ETNP14_120,38.19,10,10,3.35E5,1,1,1,,14491,hypothetical protein
416,134744,ETNP_120,38.19,10,10,3.35E5,1,1,1,,14415,hypothetical protein
416,134745,ETNP14_68,38.19,10,10,3.35E5,1,1,1,,14418,hypothetical protein
416,134746,ETNP_70,38.19,10,10,3.35E5,1,1,1,,14491,hypothetical protein
416,134747,ETNP_100,38.19,10,10,3.35E5,1,1,1,,14431,hypothetical protein
416,134748,ETNP14_120,38.19,7,7,3.35E5,1,1,1,,20472,Alpha-keto acid-binding periplasmic protein TakP precursor
416,134749,ETNP_120,38.19,5,5,3.35E5,1,1,1,,26833,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
416,134750,ETNP14_68,38.19,5,5,3.35E5,1,1,1,,28696,Alpha-keto acid-binding periplasmic protein TakP precursor
416,134751,ETNP14_68,38.19,4,4,3.35E5,1,1,1,,31504,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
416,134752,ETNP_90,38.19,4,4,3.35E5,1,1,1,,35852,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
263,109208,ETNP14_68,38.16,13,13,1.26E5,2,1,2,,16458,hypothetical protein
333,25787,WP_052043467,37.81,6,6,4.01E4,1,1,1,,19960,hypothetical protein  partial Prochlorococcus sp MIT 0701
333,25785,WP_011127181,37.81,8,8,4.01E4,1,1,1,,15773,hypothetical protein Synechococcus
170,102306,ETNP_90,37.52,13,13,3.59E6,3,1,4,,13120,Core histone H2A/H2B/H3/H4
170,102307,ETNP_70,37.52,13,13,3.59E6,3,1,4,,13147,Core histone H2A/H2B/H3/H4
282,134762,ETNP_300,37.19,4,4,2.7E6,1,1,2,,26029,hypothetical protein
247,883,WP_010511257,36.98,5,5,6.35E4,2,1,2,,58012,molecular chaperone GroEL SAR324 cluster bacterium SCGC AAA001-C10
247,102229,NP_300,36.98,5,5,6.35E4,2,1,2,,58009,60 kDa chaperonin 5
247,102230,ETNP_70,36.98,5,5,6.35E4,2,1,2,,58045,60 kDa chaperonin
247,134395,ETNP_160,36.98,12,12,6.35E4,2,1,2,,26534,60 kDa chaperonin 5
247,134396,ETNP_140,36.98,8,8,6.35E4,2,1,2,,38034,60 kDa chaperonin 1
203,134872,ETNP14_120,36.74,5,5,1.83E6,3,1,3,,58050,60 kDa chaperonin
260,134382,NP_85,36.61,12,12,2.14E6,2,2,2,,14320,Photosystem II lipoprotein Psb27 precursor
260,134383,ETNP_100,36.61,11,11,2.14E6,2,2,2,,15682,Photosystem II lipoprotein Psb27 precursor
260,134384,ETNP_90,36.61,11,11,2.14E6,2,2,2,,16055,Photosystem II lipoprotein Psb27 precursor
546,134763,WP_019307851,36.47,2,2,8.37E4,1,1,1,,50719,dihydrolipoyl dehydrogenase SAR324 cluster bacterium SCGC AAA240-J09
241,134369,ETNP14_68,36.41,21,21,1.89E5,2,2,2,,12420,Coproporphyrinogen-III oxidase  aerobic
241,134370,ETNP_100,36.41,19,19,1.89E5,2,2,2,,13336,Coproporphyrinogen-III oxidase  aerobic
241,134390,ETNP14_68,36.41,31,31,1.89E5,2,2,2,,8171,Coproporphyrinogen-III oxidase  aerobic
547,26412,WP_015897137,35.86,2,2,4.1E5,1,1,1,,59063,hypothetical protein Acidobacterium capsulatum
421,134769,ETNP_100,35.75,19,19,6.52E4,1,1,1,,9623,hypothetical protein
421,134770,ETNP_120,35.75,15,15,6.52E4,1,1,1,,11705,hypothetical protein
421,134771,ETNP14_68,35.75,15,15,6.52E4,1,1,1,,11705,hypothetical protein
421,134772,NP_85,35.75,15,15,6.52E4,1,1,1,,11705,hypothetical protein
421,134773,NP_85,35.75,15,15,6.52E4,1,1,1,,11705,hypothetical protein
421,134774,ETNP_100,35.75,15,15,6.52E4,1,1,1,,11705,hypothetical protein
421,134775,ETNP_90,35.75,15,15,6.52E4,1,1,1,,11758,hypothetical protein
421,134776,ETNP_120,35.75,15,15,6.52E4,1,1,1,,11758,hypothetical protein
548,134777,XP_003075198,35.72,2,2,1.35E6,1,1,1,,44299,putative farnesyltransferase beta subunit ISS  Ostreococcus tauri
422,103182,ETNP_180,35.34,4,4,5.68E5,1,1,1,,40371,hypothetical protein
422,103183,ETNP_140,35.34,4,4,5.68E5,1,1,1,,40371,hypothetical protein
422,103184,ETNP_160,35.34,4,4,5.68E5,1,1,1,,40371,hypothetical protein
549,134784,ETNP_120,35.26,5,5,2.02E4,1,1,1,,23857,Thymidylate synthase ThyX
549,134785,ETNP_100,35.26,5,5,2.02E4,1,1,1,,23916,Thymidylate synthase ThyX
549,134786,ETNP_100,35.26,5,5,2.02E4,1,1,1,,23814,Thymidylate synthase ThyX
549,134787,ETNP_110,35.26,5,5,2.02E4,1,1,1,,23916,Thymidylate synthase ThyX
549,134788,ETNP_90,35.26,5,5,2.02E4,1,1,1,,23841,Thymidylate synthase ThyX
549,134789,ETNP_160,35.26,5,5,2.02E4,1,1,1,,23841,Thymidylate synthase ThyX
549,134790,ETNP_100,35.26,5,5,2.02E4,1,1,1,,23841,Thymidylate synthase ThyX
365,134435,NP_85,34.85,4,4,9.12E4,1,1,1,,40252,Bacterial extracellular solute-binding protein
365,134436,ETNP14_68,34.85,4,4,9.12E4,1,1,1,,40252,Bacterial extracellular solute-binding protein
365,134437,SAR11,34.85,4,4,9.12E4,1,1,1,,40222,hypothetical protein
365,134438,SAR11,34.85,4,4,9.12E4,1,1,1,,40252,hypothetical protein
365,134439,NP_300,34.85,4,4,9.12E4,1,1,1,,40252,Bacterial extracellular solute-binding protein
213,26368,WP_011127705,34.71,6,6,4.25E5,3,1,3,Oxidation (M),37466,amino acid ABC transporter substrate-binding protein Synechococcus
550,134795,ETNP_100,34.65,9,9,8.6E5,1,1,1,,15936,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
550,134796,ETNP_140,34.65,9,9,8.6E5,1,1,1,,15950,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
550,134797,ETNP_100,34.65,9,9,8.6E5,1,1,1,,15964,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
550,134798,ETNP_90,34.65,9,9,8.6E5,1,1,1,,15890,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
419,134605,ETNP_90,34.47,2,2,3.57E5,1,1,1,,58640,Acylamidase
419,134606,ACA16174.1,34.47,2,2,3.57E5,1,1,1,,50157,Amidase [Methylobacterium sp. 4-46]
419,134607,ABQ69469.1,34.47,2,2,3.57E5,1,1,1,,55265,Amidase [Sphingomonas wittichii RW1]
419,134799,ABI78793.1,34.47,2,2,3.57E5,1,1,1,,47219,amidase family protein [Hyphomonas neptunium ATCC 15444]
419,134800,AAV95831.1,34.47,2,2,3.57E5,1,1,1,,49330,amidase family protein [Ruegeria pomeroyi DSS-3]
419,134801,WP_052303638,34.47,2,2,3.57E5,1,1,1,,61651,hypothetical protein Pirellula staleyi
225,134400,BAJ32816.1,33.84,0,0,4.32E5,2,2,2,,423339,putative modular polyketide synthase [Kitasatospora setae KM-6054]
261,134472,KJS06120,33.80,8,8,7.14E5,2,2,2,,27415,hypothetical protein VR77_06320 Flavobacteriales bacterium BRH_c54
551,134806,ETNP_140,33.63,2,2,3.29E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
551,134807,ETNP_120,33.63,2,2,3.29E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
551,134808,ETNP_160,33.63,2,2,3.29E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
551,134809,ETNP_120,33.63,2,2,3.29E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
551,134810,ETNP_180,33.63,2,2,3.29E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
551,134811,ETNP_300,33.63,2,2,3.29E5,1,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
235,134489,YP_007677253.1,32.13,1,1,4.44E4,2,2,2,,268455,hypothetical protein CYXG_00064 [Synechococcus phage S-SSM4]
423,134805,ETNP_120,31.49,1,1,5.12E5,1,1,1,,123900,Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
320,134579,ETNP14_68,31.22,3,3,1.46E6,1,1,1,,43214,Multicopper oxidase
237,26935,XP_003063478,30.67,1,1,4.58E5,2,2,2,,159130,soluble starch synthase  Micromonas pusilla CCMP1545
552,134829,ETNP_120,29.89,4,4,8.11E4,1,1,1,,40632,hypothetical protein
552,134830,SAR11,29.89,4,4,8.11E4,1,1,1,,40675,hypothetical protein
552,134831,ETNP_160,29.89,4,4,8.11E4,1,1,1,,40618,hypothetical protein
552,134832,ETNP_180,29.89,4,4,8.11E4,1,1,1,,40618,hypothetical protein
268,134889,BAJ29756.1,29.67,2,2,3.01E5,2,2,2,,73630,putative peptidase M53 family protein [Kitasatospora setae KM-6054]
283,103177,ETNP_90,29.52,4,4,5.97E5,1,1,2,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
283,103178,ETNP_120,29.52,4,4,5.97E5,1,1,2,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
283,103179,ETNP_100,29.52,4,4,5.97E5,1,1,2,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
283,103178,ETNP_120,29.52,4,4,5.97E5,1,1,2,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
283,2180,WP_011128857,29.52,4,4,5.97E5,1,1,2,,33147,photosystem I reaction center subunit XII Synechococcus
283,103181,CAK22929.1,29.52,4,4,5.97E5,1,1,2,,33173,Phycobilisome linker polypeptide  C-phycoerythrin class I-associated [Synechococcus sp. WH 7803]
266,134803,ETNP_100,29.47,5,5,1.02E6,1,1,2,,20466,hypothetical protein
267,134865,ACA18103.1,29.28,4,4,6.78E5,2,2,2,,48171,PUCC protein [Methylobacterium sp. 4-46]
554,134835,ETNP14_68,28.67,31,31,7.99E5,1,1,1,,3516,hypothetical protein
424,103072,|#CONTAM#TRY2_BOVIN|,28.49,8,8,1.69E5,1,1,1,Carbamidomethylation,26290,sp|#CONTAM#TRY2_BOVIN|
555,134836,NP_300,28.34,4,4,5.32E4,1,1,1,,30637,pyrroloquinoline quinone biosynthesis protein PqqE
556,134837,ETNP_120,28.29,4,4,9.79E5,1,1,1,,32539,F420-dependent glucose-6-phosphate dehydrogenase
368,134558,ETNP_120,27.73,2,2,7.83E4,1,1,1,,57160,Glutathione-binding protein GsiB precursor
368,134816,ETNP_120,27.73,2,2,7.83E4,1,1,1,,44813,Glutathione-binding protein GsiB precursor
304,815,WP_052041225,27.41,4,4,3.26E5,1,1,1,,23484,antitermination protein NusG Prochlorococcus sp MIT 0801
304,134374,WP_011823060.1,27.41,4,4,3.26E5,1,1,1,,24902,transcription termination/antitermination factor NusG [Prochlorococcus marinus]
304,134375,ETNP_100,27.41,4,4,3.26E5,1,1,1,,24584,hypothetical protein
304,134376,ETNP_110,27.41,4,4,3.26E5,1,1,1,,24584,hypothetical protein
304,134377,ETNP_140,27.41,4,4,3.26E5,1,1,1,,24584,hypothetical protein
304,134378,ETNP_90,27.41,4,4,3.26E5,1,1,1,,24584,hypothetical protein
304,134406,ETNP_90,27.41,4,4,3.26E5,1,1,1,,24540,hypothetical protein
304,134407,ETNP_100,27.41,4,4,3.26E5,1,1,1,,24540,hypothetical protein
304,851,WP_011129197,27.41,4,4,3.26E5,1,1,1,,24400,transcription terminationantitermination factor NusG Synechococcus sp WH 8102
304,134446,ETNP14_68,27.41,6,6,3.26E5,1,1,1,,16037,hypothetical protein
304,134447,ETNP_70,27.41,6,6,3.26E5,1,1,1,,15895,hypothetical protein
304,1476,WP_042849704,27.41,4,4,3.26E5,1,1,1,,22747,transcription terminationantitermination factor NusG Prochlorococcus sp MIT 0604
304,134448,WP_011375773.1,27.41,4,4,3.26E5,1,1,1,,22717,transcription termination/antitermination factor NusG [Prochlorococcus marinus]
304,134449,WP_011131844.1,27.41,4,4,3.26E5,1,1,1,,22774,transcription termination/antitermination factor NusG [Prochlorococcus marinus]
304,816,WP_050751600,27.41,4,4,3.26E5,1,1,1,,22640,antitermination protein NusG Synechococcus sp WH 5701
304,134450,NP_30,27.41,4,4,3.26E5,1,1,1,,22747,hypothetical protein
304,134451,ETNP_90,27.41,4,4,3.26E5,1,1,1,,22798,hypothetical protein
304,134452,ETNP14_68,27.41,4,4,3.26E5,1,1,1,,24480,hypothetical protein
304,134453,CAK24801.1,27.41,4,4,3.26E5,1,1,1,,24527,Transcription antiterminator protein NusG [Synechococcus sp. WH 7803]
304,831,WP_036911080,27.41,4,4,3.26E5,1,1,1,,24698,transcription terminationantitermination factor NusG Prochlorococcus
304,134454,ETNP_90,27.41,4,4,3.26E5,1,1,1,,24583,hypothetical protein
304,835,WP_011131451,27.41,4,4,3.26E5,1,1,1,,24712,transcription terminationantitermination factor NusG Prochlorococcus marinus
304,134455,ETNP_100,27.41,4,4,3.26E5,1,1,1,,24583,hypothetical protein
304,134456,ETNP_110,27.41,4,4,3.26E5,1,1,1,,24583,hypothetical protein
304,134457,ETNP_100,27.41,4,4,3.26E5,1,1,1,,24583,hypothetical protein
304,134458,ETNP_140,27.41,4,4,3.26E5,1,1,1,,24583,hypothetical protein
304,134459,ETNP_90,27.41,4,4,3.26E5,1,1,1,,24680,hypothetical protein
304,842,WP_038547297,27.41,4,4,3.26E5,1,1,1,,24785,transcription terminationantitermination factor NusG Synechococcus sp KORDI-100
304,134460,ETNP14_68,27.41,4,4,3.26E5,1,1,1,,27834,hypothetical protein
304,26369,WP_015797855,27.41,4,4,3.26E5,1,1,1,,27174,transcription terminationantitermination factor NusG Acidimicrobium ferrooxidans
558,134861,ETNP14_68,26.75,7,7,5.88E4,1,1,1,,16003,MEKHLA domain protein
559,134863,ETNP14_120,26.54,11,11,1.57E6,1,1,1,,8706,hypothetical protein
425,134868,BAE49898.1,26.43,2,2,0E0,1,1,1,,48780,Mg2+ and Co2+ transporters; Mg/Co/Ni transporter MgtE [Magnetospirillum magneticum AMB-1]
249,134488,ETNP_120,26.26,8,8,2.34E6,1,1,2,,10266,hypothetical protein
285,135086,ETNP_120,25.75,2,2,3.31E6,2,1,2,,72489,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
285,135087,ETNP_160,25.75,2,2,3.31E6,2,1,2,,72344,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
561,134893,ETNP_160,25.46,9,9,1.91E4,1,1,1,,11339,hypothetical protein
427,134871,ETNP_70,25.08,1,1,4.37E5,1,1,1,,98451,hypothetical protein
562,134910,ETNP_70,24.95,7,7,0E0,1,1,1,,16498,Putative aliphatic sulfonates transport permease protein SsuC
562,134911,ETNP14_68,24.95,5,5,0E0,1,1,1,,19993,Putative aliphatic sulfonates transport permease protein SsuC
562,134912,ETNP14_68,24.95,4,4,0E0,1,1,1,,28873,Putative aliphatic sulfonates transport permease protein SsuC
562,134913,ETNP14_120,24.95,2,2,0E0,1,1,1,,66079,Bicarbonate transport system permease protein CmpB
371,3047,XP_003054929,24.86,1,1,0E0,1,1,1,,113296,predicted protein partial  Micromonas pusilla CCMP1545
224,103629,NC_021796.1,24.65,0,0,3.16E5,2,2,2,Carbamidomethylation,6082304,Cellulophaga phage phi38:1  complete genome
232,103654,ACY14783.1,24.41,1,1,6.2E5,2,2,2,,304792,conserved hypothetical protein [Haliangium ochraceum DSM 14365]
434,26666,WP_011294568,24.21,7,7,1.35E5,1,1,1,,18283,hypothetical protein Prochlorococcus
434,134921,WP_011823838.1,24.21,7,7,1.35E5,1,1,1,,18299,hypothetical protein [Prochlorococcus marinus]
434,26667,WP_038652944,24.21,6,6,1.35E5,1,1,1,,20728,protein family PM-3 Prochlorococcus sp MIT 0801
434,134922,WP_011823848.1,24.21,6,6,1.35E5,1,1,1,,20649,hypothetical protein [Prochlorococcus marinus]
321,134875,NP_85,24.04,6,6,4.53E4,1,1,1,,17516,hypothetical protein
321,134876,NP_85,24.04,5,5,4.53E4,1,1,1,,20685,hypothetical protein
321,26307,WP_038545388,24.04,5,5,4.53E4,1,1,1,,19819,hypothetical protein Synechococcus sp KORDI-100
321,26308,WP_011129800,24.04,4,4,4.53E4,1,1,1,,22246,hypothetical protein Prochlorococcus marinus
321,134877,ETNP_110,24.04,4,4,4.53E4,1,1,1,,22628,hypothetical protein
321,134878,ETNP_100,24.04,4,4,4.53E4,1,1,1,,22628,hypothetical protein
321,134879,ETNP_90,24.04,4,4,4.53E4,1,1,1,,22713,hypothetical protein
321,134880,ETNP_120,24.04,4,4,4.53E4,1,1,1,,22628,hypothetical protein
321,134881,ETNP_100,24.04,4,4,4.53E4,1,1,1,,22656,hypothetical protein
321,134882,ETNP_90,24.04,4,4,4.53E4,1,1,1,,25009,hypothetical protein
563,134924,ETNP_90,24.02,5,5,4.71E4,1,1,1,,19486,hypothetical protein
377,134925,ETNP_140,24.00,5,5,5.67E4,1,1,1,,27524,putative enoyl-CoA hydratase echA8
564,134926,XP_003078785,23.69,3,3,4.26E5,1,1,1,,58943,2-oxoglutarate malate translocator ISS  Ostreococcus tauri
565,134927,ETNP14_68,23.65,2,2,2.44E5,1,1,1,,49125,hypothetical protein
334,134812,ETNP_120,23.58,2,2,2.06E4,1,1,1,,59221,Oligopeptide-binding protein AppA precursor
334,134813,ETNP_140,23.58,2,2,2.06E4,1,1,1,,59221,Oligopeptide-binding protein AppA precursor
230,134701,ETNP14_120,23.52,3,3,1.77E5,1,1,2,,34474,glycine betaine transporter periplasmic subunit
322,134892,ETNP_180,23.39,2,2,0E0,1,1,1,,57295,Protein translocase subunit SecD
227,134902,BAE52594.1,23.23,0,0,1.96E6,2,2,2,,417020,Large exoprotein involved in heme utilization or adhesion [Magnetospirillum magneticum AMB-1]
433,134903,WP_013962966,23.07,2,2,9.05E3,1,1,1,,51543,dihydrolipoamide succinyltransferase Roseobacter litoralis
432,134900,WP_011130370,22.92,1,1,5.92E5,1,1,1,,60488,porin Prochlorococcus marinus
429,134888,WP_011130633,22.91,5,5,0E0,1,1,1,,29298,precorrin-6A reductase Prochlorococcus marinus
