,Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS
1257,1271.396,2024.039,-106.85842,16.85568,1260.0,3.7518,3.7277,32536.0,3.258013,0.0639,0.0411,98.977,0.00075471,0.0,0.6102,0.6188,0.0574,0.1197,4.6044,0.0,0.0118,0.0,0.6111,0.6196,34.5748,34.652,27.483,27.5469,24.362,25.039,7.462999999999999,7.67
1258,1272.4080000000001,2026.1879999999999,-106.85842,16.85568,1261.0,3.7515,3.7273,32536.0,3.258007,0.0639,0.0411,98.977,0.00034285,0.0,0.6105,0.619,0.0574,0.1196,4.6044,0.0,0.0101,0.0,0.6111,0.6198,34.5747,34.6518,27.483,27.5468,24.368000000000002,25.138,7.465,7.7
1259,1273.42,2027.94,-106.85843,16.85568,1262.0,3.7507,3.7265,32536.0,3.257993,0.0639,0.0411,98.977,0.00029248,0.0,0.6105,0.619,0.0574,0.1197,4.6044,0.0,0.0098,0.0,0.6111,0.6198,34.5749,34.6521,27.4832,27.5471,24.378,25.075,7.468,7.681
1260,1274.432,2029.183,-106.85843999999999,16.85568,1263.0,3.7481,3.7237,32534.0,3.257831,0.0639,0.0411,98.977,9.321600000000001e-07,0.0,0.6105,0.6192,0.0574,0.1197,4.6044,0.0,0.0085,0.0,0.6112,0.6199,34.575,34.6525,27.4836,27.5477,24.603,25.249000000000002,7.5360000000000005,7.733
1261,1275.444,2030.236,-106.85843999999999,16.85568,1264.0,3.7444,3.7202,32532.0,3.257555,0.0639,0.0411,98.977,8.949299999999999e-05,0.0,0.6105,0.6192,0.0574,0.1196,4.6044,0.0,0.009,0.0,0.6115,0.62,34.5754,34.6524,27.4843,27.548,24.768,25.228,7.586,7.727
1262,1276.4569999999999,2031.194,-106.85843999999999,16.85568,1265.0,3.743,3.7187,32531.0,3.257468,0.0632,0.0411,98.977,-9.102999999999999e-06,0.0,0.6105,0.6193,0.0573,0.1197,4.6044,0.0,0.0085,0.0,0.6116,0.6204,34.5753,34.6525,27.4843,27.5482,24.726999999999997,25.451,7.5729999999999995,7.794
1263,1277.469,2032.102,-106.85843999999999,16.85568,1266.0,3.7421,3.7179,32531.0,3.2574330000000002,0.0639,0.0411,98.977,0.00014979,0.0,0.6106,0.6192,0.0574,0.1197,4.6044,0.0,0.0093,0.0,0.612,0.6205,34.5754,34.6524,27.4845,27.5482,24.988000000000003,25.594,7.653,7.837999999999999
1264,1278.481,2033.1779999999999,-106.85843,16.85568,1267.0,3.7415,3.7172,32530.0,3.257416,0.0631,0.0411,98.977,3.2599000000000004e-05,0.0,0.6107,0.6195,0.0573,0.1197,4.6044,0.0,0.0087,0.0,0.6122,0.6209,34.5753,34.6524,27.4844,27.5483,24.783,25.386999999999997,7.59,7.774
1265,1279.493,2034.815,-106.85842,16.85568,1268.0,3.741,3.7169,32530.0,3.2574110000000003,0.0639,0.041,98.9786,9.8706e-07,0.0,0.6111,0.6197,0.0574,0.1197,4.6045,0.0,0.0085,0.0,0.6123,0.6208,34.575,34.6522,27.4843,27.5482,24.660999999999998,25.355999999999998,7.553,7.765
1266,1280.505,2036.711,-106.85842,16.85568,1269.0,3.7409,3.7167,32531.0,3.2574400000000003,0.0639,0.0411,98.977,5.6311e-06,0.0,0.6116,0.6203,0.0574,0.1197,4.6044,0.0,0.0085,0.0,0.6123,0.6211,34.5753,34.6523,27.4846,27.5483,24.648000000000003,25.423000000000002,7.5489999999999995,7.785
1267,1281.517,2038.0710000000001,-106.85843999999999,16.85566,1270.0,3.7408,3.7167,32531.0,3.257484,0.0639,0.0411,98.9779,-1.181e-07,0.0,0.6117,0.6202,0.0574,0.1197,4.6044,0.0,0.0085,0.0,0.6123,0.6211,34.5752,34.6523,27.4845,27.5483,24.651999999999997,25.401999999999997,7.55,7.779
1268,1282.529,2039.29,-106.85843999999999,16.85566,1271.0,3.7404,3.7161,32531.0,3.2574810000000003,0.0639,0.0411,98.9779,3.5051999999999996e-05,0.0,0.6117,0.6203,0.0574,0.1197,4.6044,0.0,0.0087,0.0,0.6123,0.621,34.5752,34.6523,27.4845,27.5483,24.655,25.489,7.551,7.806
1269,1283.5410000000002,2040.445,-106.85843999999999,16.85566,1272.0,3.7396,3.7154,32531.0,3.257473,0.0639,0.0411,98.977,0.00015057,0.0,0.6117,0.6204,0.0574,0.1197,4.6044,0.0,0.0092,0.0,0.6123,0.6214,34.5753,34.6524,27.4847,27.5485,24.697,25.538,7.563,7.82
1270,1284.5539999999999,2041.52,-106.85843,16.85566,1273.0,3.7385,3.714,32530.0,3.257402,0.0639,0.0411,98.977,0.00099784,0.0,0.6117,0.6205,0.0574,0.1196,4.6044,0.0,0.0128,0.0,0.6123,0.6213,34.5753,34.6526,27.4848,27.5488,24.941,25.499000000000002,7.638,7.808
1271,1285.566,2042.58,-106.85842,16.85566,1274.0,3.7289,3.7041,32523.0,3.256736,0.0634,0.0411,98.977,0.00026792,0.0,0.6117,0.6204,0.0573,0.1196,4.6044,0.0,0.0099,0.0,0.613,0.6215,34.5756,34.6546,27.486,27.5514,25.736,25.746,7.879,7.882000000000001
1272,1286.578,2043.701,-106.85842,16.85566,1275.0,3.71,3.6858,32506.0,3.255117,0.0639,0.0411,98.977,-3.325e-06,0.0,0.6117,0.6207,0.0574,0.1197,4.6044,0.0,0.0085,0.0,0.6136,0.6221,34.5757,34.6541,27.4879,27.5528,25.39,26.034000000000002,7.77,7.9670000000000005
1273,1287.59,2045.016,-106.85842,16.85566,1276.0,3.7096,3.6854,32506.0,3.255065,0.0639,0.0417,98.9616,6.7635e-05,0.0,0.6118,0.6207,0.0574,0.1197,4.6037,0.0,0.0089,0.0,0.6143,0.6225,34.5753,34.6534,27.4877,27.5523,25.930999999999997,26.051,7.936,7.972
1274,1288.6019999999999,2046.7089999999998,-106.85843999999999,16.85567,1277.0,3.7081,3.6838,32505.0,3.254963,0.0639,0.0411,98.9766,8.475800000000001e-06,0.0,0.6127,0.6212,0.0574,0.1197,4.6044,0.0,0.0086,0.0,0.6148,0.6232,34.5754,34.6533,27.4879,27.5524,25.363000000000003,26.272,7.761,8.039
1275,1289.614,2048.348,-106.85843999999999,16.85566,1278.0,3.7071,3.683,32506.0,3.254943,0.0639,0.0409,98.9833,0.00066444,0.0,0.6135,0.6218,0.0574,0.1197,4.6047,0.0,0.0114,0.0,0.6153,0.6239,34.5765,34.6535,27.4889,27.5526,25.984,26.339000000000002,7.9510000000000005,8.059
1276,1290.627,2049.532,-106.85843999999999,16.85566,1279.0,3.7039,3.6797,32504.0,3.2547029999999997,0.0639,0.0409,98.9814,0.0013369999999999999,0.0,0.6142,0.6223,0.0574,0.1197,4.6046,0.0,0.0144,0.0,0.616,0.6242,34.5767,34.6536,27.4894,27.553,25.816999999999997,26.478,7.9,8.101
1277,1291.639,2050.525,-106.85843999999999,16.85566,1280.0,3.702,3.6778,32502.0,3.254584,0.0639,0.0408,98.9858,0.00062546,0.0,0.6142,0.6228,0.0574,0.1197,4.6048,0.0,0.0113,0.0,0.6159,0.6245,34.5767,34.6536,27.4896,27.5533,25.517,26.396,7.807,8.076
1278,1292.651,2051.474,-106.85842,16.85566,1281.0,3.7016,3.6773,32502.0,3.254582,0.0634,0.0402,98.9995,0.00027204,0.0,0.6145,0.6231,0.0573,0.1197,4.6054,0.0,0.0098,0.0,0.616,0.6248,34.5766,34.6537,27.4896,27.5533,25.523000000000003,26.449,7.809,8.092
1279,1293.663,2052.565,-106.85842,16.85566,1282.0,3.7004,3.6761,32502.0,3.254518,0.0639,0.0403,98.9981,2.8992e-05,0.0,0.6152,0.6234,0.0574,0.1197,4.6054,0.0,0.0087,0.0,0.616,0.625,34.5767,34.6536,27.4897,27.5534,25.612,26.524,7.836,8.115
1280,1294.6760000000002,2053.9320000000002,-106.85842,16.85566,1283.0,3.6972,3.6729,32499.0,3.2543029999999997,0.0639,0.0409,98.9811,1.1789e-05,0.0,0.6154,0.6239,0.0574,0.1196,4.6046,0.0,0.0086,0.0,0.6162,0.6252,34.5767,34.654,27.4901,27.554,26.079,26.618000000000002,7.979,8.142999999999999
1281,1295.688,2055.394,-106.85842,16.85566,1284.0,3.6934,3.6694,32497.0,3.254037,0.0635,0.0417,98.9638,0.00015681,0.0,0.6154,0.6242,0.0574,0.1197,4.6038,0.0,0.0092,0.0,0.6172,0.6257,34.5769,34.654,27.4906,27.5544,26.226,26.684,8.023,8.162
1282,1296.7,2056.7729999999997,-106.85842,16.85566,1285.0,3.6929,3.6687,32496.0,3.254004,0.0556,0.0407,98.9888,0.00064233,0.0,0.6155,0.6245,0.0566,0.1197,4.6049,0.0,0.0113,0.0,0.6173,0.626,34.5768,34.6538,27.4906,27.5543,25.886,26.695,7.919,8.165
1283,1297.712,2058.541,-106.85842,16.85566,1286.0,3.6925,3.6684,32496.0,3.254019,0.064,0.0402,99.0,0.00029161,0.0,0.6162,0.625,0.0574,0.1196,4.6054,0.0,0.0099,0.0,0.6173,0.6261,34.5768,34.6538,27.4906,27.5543,25.805999999999997,26.749000000000002,7.894,8.182
1284,1298.724,2060.101,-106.85842,16.85566,1287.0,3.6919,3.6676,32497.0,3.2540080000000002,0.0639,0.0401,99.0034,2.5119e-05,0.0,0.6166,0.6254,0.0574,0.1197,4.6056,0.0,0.0087,0.0,0.6173,0.6265,34.5769,34.654,27.4908,27.5546,25.83,26.874000000000002,7.901,8.22
1285,1299.737,2061.104,-106.85842,16.85566,1288.0,3.6883,3.6639,32494.0,3.2537979999999997,0.0639,0.0401,99.0033,0.00016624,0.0,0.6166,0.6255,0.0574,0.1197,4.6056,0.0,0.0093,0.0,0.6174,0.6268,34.5769,34.6549,27.4911,27.5557,26.342,26.871,8.057,8.218
1286,1300.749,2061.951,-106.85842,16.85566,1289.0,3.6824,3.6581,32489.0,3.253287,0.0639,0.0402,99.0019,0.00017132,0.0,0.6166,0.6255,0.0574,0.1197,4.6055,0.0,0.0094,0.0,0.618,0.6267,34.5772,34.6544,27.492,27.5559,26.497,26.805,8.103,8.197000000000001
1287,1301.761,2062.792,-106.85842,16.85566,1290.0,3.6814,3.6572,32489.0,3.253246,0.0639,0.0401,99.002,-7.412e-08,0.0,0.6166,0.6257,0.0574,0.1196,4.6055,0.0,0.0085,0.0,0.6182,0.6269,34.5775,34.6544,27.4924,27.5559,26.364,26.944000000000003,8.062999999999999,8.238999999999999
1288,1302.7730000000001,2063.7470000000003,-106.85842,16.85566,1291.0,3.6789,3.6544,32487.0,3.2530759999999996,0.0639,0.0405,98.9924,9.533399999999999e-05,0.0,0.6166,0.6259,0.0574,0.1196,4.6051,0.0,0.009,0.0,0.6184,0.627,34.5775,34.6548,27.4926,27.5565,26.316,26.941,8.047,8.238
1289,1303.786,2065.194,-106.85842,16.85566,1292.0,3.6746,3.6502,32484.0,3.252742,0.0639,0.0407,98.9886,0.00058634,0.0,0.617,0.6262,0.0574,0.1197,4.6049,0.0,0.0112,0.0,0.6186,0.6273,34.5776,34.6547,27.4931,27.5569,26.468000000000004,27.105999999999998,8.093,8.287
1290,1304.798,2067.2529999999997,-106.85842,16.85566,1293.0,3.6659,3.6415,32476.0,3.252051,0.0634,0.04,99.0068,9.7514e-06,0.0,0.6177,0.6264,0.0573,0.1197,4.6058,0.0,0.0086,0.0,0.6196,0.6281,34.5771,34.6552,27.4935,27.5581,26.761999999999997,27.486,8.181000000000001,8.402000000000001
1291,1305.81,2068.9210000000003,-106.85842,16.85566,1294.0,3.6616,3.6374,32473.0,3.251719,0.0639,0.0396,99.0148,-8.196e-07,0.0,0.618,0.6267,0.0574,0.1197,4.6061,0.0,0.0085,0.0,0.6197,0.6287,34.5772,34.655,27.4941,27.5585,26.361,27.468000000000004,8.058,8.395
1292,1306.822,2070.152,-106.85842,16.85566,1295.0,3.6604,3.636,32473.0,3.251655,0.0639,0.0408,98.9859,0.00031548,0.0,0.6186,0.6271,0.0574,0.1196,4.6048,0.0,0.01,0.0,0.6197,0.6292,34.578,34.6552,27.4948,27.5587,26.831999999999997,27.697,8.202,8.465
1293,1307.835,2071.159,-106.85842,16.85566,1296.0,3.6537,3.6292,32467.0,3.251155,0.0639,0.0401,99.0035,0.00042895,0.0,0.619,0.6277,0.0574,0.1196,4.6056,0.0,0.0105,0.0,0.6206,0.6294,34.5774,34.656,27.495,27.56,27.683000000000003,27.633000000000003,8.46,8.443999999999999
1294,1308.847,2072.103,-106.85842,16.85566,1297.0,3.648,3.6235,32462.0,3.250698,0.0639,0.0401,99.0033,0.00051,0.0,0.619,0.6278,0.0574,0.1196,4.6056,0.0,0.0108,0.0,0.6211,0.6297,34.5775,34.656,27.4956,27.5606,27.456,28.026,8.39,8.562999999999999
1295,1309.859,2073.091,-106.85842,16.85566,1298.0,3.6405,3.6161,32457.0,3.250124,0.0639,0.0401,99.0033,0.0002458,0.0,0.619,0.6283,0.0574,0.1196,4.6056,0.0,0.0096,0.0,0.622,0.6307,34.578,34.6564,27.4967,27.5617,27.648000000000003,28.096999999999998,8.447000000000001,8.583
1296,1310.871,2074.24,-106.85842,16.85566,1299.0,3.6266,3.602,32445.0,3.249025,0.0635,0.0403,98.9991,0.00026106,0.0,0.6195,0.6286,0.0574,0.1197,4.6054,0.0,0.0097,0.0,0.6226,0.631,34.5785,34.6577,27.4985,27.5641,28.000999999999998,28.405,8.552,8.675
1297,1311.884,2075.819,-106.85842,16.85565,1300.0,3.611,3.5868,32432.0,3.247676,0.0639,0.0407,98.9869,0.00097223,0.0,0.6207,0.6293,0.0574,0.1197,4.6049,0.0,0.0129,0.0,0.6238,0.6322,34.5792,34.6571,27.5006,27.5651,28.241999999999997,28.642,8.622,8.744
1298,1312.896,2077.471,-106.85842,16.85564,1301.0,3.6085,3.5843,32431.0,3.247465,0.0639,0.0391,99.028,-1.417e-05,0.0,0.6217,0.6301,0.0574,0.1197,4.6067,0.0,0.0084,0.0,0.6251,0.6333,34.579,34.6568,27.5007,27.5651,28.526,28.895,8.708,8.82
1299,1313.908,2078.745,-106.85842,16.85564,1302.0,3.6047,3.5803,32428.0,3.247187,0.0639,0.0392,99.0259,0.0017621,0.0,0.6227,0.6311,0.0574,0.1197,4.6066,0.0,0.0162,0.0,0.6259,0.6341,34.5792,34.6572,27.5012,27.5658,28.252,29.143,8.624,8.895
1300,1314.921,2079.92,-106.85842,16.85564,1303.0,3.6022,3.578,32426.0,3.247014,0.0639,0.0397,99.0119,0.00040039,0.0,0.6236,0.6318,0.0574,0.1197,4.606,0.0,0.0103,0.0,0.6266,0.635,34.5792,34.657,27.5015,27.5658,28.897,29.096,8.82,8.88
1301,1315.933,2081.15,-106.85842,16.85564,1304.0,3.6008,3.5767,32425.0,3.2469419999999998,0.0639,0.0393,99.0216,-8.157999999999999e-06,0.0,0.6245,0.6329,0.0574,0.1196,4.6064,0.0,0.0085,0.0,0.6272,0.6352,34.5793,34.657,27.5017,27.566,28.261,29.021,8.626,8.857000000000001
1302,1316.945,2082.3920000000003,-106.85842,16.85565,1305.0,3.5987,3.5746,32424.0,3.2468150000000002,0.0639,0.0396,99.015,0.0005397,0.0,0.6252,0.6334,0.0574,0.1196,4.6061,0.0,0.011,0.0,0.6274,0.6357,34.5792,34.6572,27.5018,27.5663,28.721,29.185,8.766,8.907
1303,1317.9579999999999,2083.5589999999997,-106.85842,16.85566,1306.0,3.5961,3.5719,32422.0,3.2466310000000003,0.0639,0.0391,99.0268,0.001469,0.0,0.6259,0.6344,0.0574,0.1197,4.6067,0.0,0.015,0.0,0.6281,0.6362,34.5793,34.6574,27.5022,27.5668,28.779,29.391,8.783,8.969
1304,1318.97,2084.6620000000003,-106.85842,16.85566,1307.0,3.5938,3.5696,32420.0,3.246482,0.0639,0.0392,99.0256,0.001464,0.0,0.6264,0.6344,0.0574,0.1197,4.6066,0.0,0.0151,0.0,0.6284,0.6366,34.5794,34.6575,27.5025,27.5671,28.434,29.401,8.677,8.972000000000001
1305,1319.9820000000002,2086.052,-106.85842,16.85566,1308.0,3.591,3.5668,32418.0,3.246282,0.0639,0.0398,99.0114,0.0010699000000000001,0.0,0.6268,0.6349,0.0574,0.1196,4.606,0.0,0.0132,0.0,0.6284,0.6371,34.5794,34.6575,27.5028,27.5674,28.486,29.412,8.692,8.975
1306,1320.995,2088.1279999999997,-106.85842,16.85566,1309.0,3.5875,3.5634,32417.0,3.246034,0.0639,0.0396,99.015,0.0017586,0.0,0.6276,0.6359,0.0574,0.1197,4.6061,0.0,0.016,0.0,0.6291,0.6375,34.5807,34.6577,27.5041,27.5679,29.112,29.616999999999997,8.883,9.036
1307,1322.007,2089.525,-106.85842,16.85566,1310.0,3.5833,3.559,32413.0,3.245717,0.0639,0.039,99.0288,0.00019184,0.0,0.6276,0.6363,0.0574,0.1196,4.6068,0.0,0.0094,0.0,0.6296,0.6381,34.5802,34.658,27.5041,27.5686,28.769000000000002,29.662,8.777000000000001,9.049
1308,1323.019,2090.603,-106.85842,16.85566,1311.0,3.5808,3.5565,32412.0,3.245548,0.0639,0.0391,99.026,0.00035733,0.0,0.6278,0.6364,0.0574,0.1196,4.6066,0.0,0.0102,0.0,0.6296,0.6383,34.5807,34.6581,27.5048,27.5689,28.7,29.802,8.756,9.091000000000001
1309,1324.0320000000002,2091.5589999999997,-106.85842,16.85566,1312.0,3.5771,3.5529,32409.0,3.245299,0.0639,0.0391,99.0272,2.7544e-06,0.0,0.6283,0.6368,0.0574,0.1197,4.6067,0.0,0.0085,0.0,0.6298,0.6387,34.5803,34.6585,27.5049,27.5696,29.539,29.965999999999998,9.011000000000001,9.14
1310,1325.0439999999999,2092.542,-106.85842,16.85566,1313.0,3.5657,3.5412,32399.0,3.244409,0.0639,0.0391,99.0262,-1.882e-07,0.0,0.6287,0.6371,0.0574,0.1196,4.6066,0.0,0.0085,0.0,0.6309,0.6391,34.5807,34.6596,27.5063,27.5716,29.715999999999998,30.01,9.062000000000001,9.151
1311,1326.056,2093.606,-106.85842,16.85568,1314.0,3.5605,3.5363,32396.0,3.243969,0.0639,0.0397,99.0117,9.0919e-05,0.0,0.6288,0.6374,0.0574,0.1197,4.606,0.0,0.009,0.0,0.6314,0.6395,34.5812,34.6591,27.5073,27.5717,30.003,30.269000000000002,9.149,9.229
1312,1327.069,2094.792,-106.85842,16.85568,1315.0,3.5582,3.5342,32394.0,3.243807,0.0635,0.0399,99.0069,6.1313e-05,0.0,0.6288,0.6376,0.0574,0.1196,4.6058,0.0,0.0089,0.0,0.6321,0.6403,34.581,34.6588,27.5073,27.5716,29.6,30.53,9.025,9.308
1313,1328.0810000000001,2096.294,-106.85842,16.85568,1316.0,3.5536,3.5295,32390.0,3.243459,0.0639,0.0402,99.0013,0.0004505,0.0,0.6299,0.6384,0.0574,0.1197,4.6055,0.0,0.0105,0.0,0.6328,0.641,34.5811,34.6592,27.5078,27.5724,29.94,30.574,9.128,9.321
1314,1329.094,2098.278,-106.85842,16.85568,1317.0,3.5486,3.5245,32386.0,3.243066,0.0636,0.0392,99.0252,0.00079711,0.0,0.6314,0.6395,0.0574,0.1197,4.6066,0.0,0.0121,0.0,0.6334,0.6418,34.5812,34.6592,27.5084,27.5729,29.756,30.535999999999998,9.07,9.308
1315,1330.106,2099.601,-106.85842,16.85568,1318.0,3.5477,3.5235,32386.0,3.243016,0.0697,0.0398,99.01,0.00028815,0.0,0.6318,0.6399,0.058,0.1197,4.6059,0.0,0.0099,0.0,0.634,0.642,34.5813,34.6592,27.5085,27.573,30.336,30.747,9.247,9.372
1316,1331.118,2100.601,-106.85842,16.85568,1319.0,3.5465,3.5225,32386.0,3.242973,0.0706,0.0393,99.0216,0.0011615,0.0,0.6324,0.6406,0.0581,0.1198,4.6064,0.0,0.0138,0.0,0.6344,0.6426,34.5818,34.6592,27.5091,27.5731,30.081999999999997,30.899,9.17,9.418
1317,1332.131,2101.571,-106.85842,16.85568,1320.0,3.5457,3.5216,32386.0,3.2429490000000003,0.064,0.04,99.0055,0.00082572,0.0,0.6325,0.6409,0.0574,0.1199,4.6057,0.0,0.0121,0.0,0.6346,0.6428,34.5824,34.6593,27.5096,27.5733,29.91,30.8,9.117,9.388
1318,1333.1429999999998,2102.734,-106.85842,16.85568,1321.0,3.5445,3.5206,32385.0,3.2429,0.0639,0.0395,99.0184,0.00036967,0.0,0.6329,0.641,0.0574,0.1197,4.6063,0.0,0.0102,0.0,0.6347,0.6431,34.5823,34.6593,27.5097,27.5733,29.958000000000002,30.8,9.131,9.388
1319,1334.155,2104.3520000000003,-106.85843999999999,16.85568,1322.0,3.5437,3.5196,32385.0,3.242845,0.0636,0.0399,99.0081,0.0008406,0.0,0.6336,0.6417,0.0574,0.1197,4.6058,0.0,0.0122,0.0,0.6348,0.6435,34.5823,34.6592,27.5098,27.5734,29.99,30.976,9.141,9.441
1320,1335.168,2105.9320000000002,-106.85843999999999,16.85566,1323.0,3.5437,3.5197,32385.0,3.242896,0.0639,0.0397,99.0138,0.00039822,0.0,0.6337,0.6423,0.0574,0.1197,4.6061,0.0,0.0103,0.0,0.6352,0.6437,34.5822,34.6592,27.5097,27.5734,30.234,30.875,9.215,9.41
1321,1336.18,2107.121,-106.85843999999999,16.85566,1324.0,3.5434,3.5194,32385.0,3.242917,0.0639,0.0401,99.0033,0.00049089,0.0,0.6339,0.6422,0.0574,0.1197,4.6056,0.0,0.0108,0.0,0.6355,0.6439,34.5822,34.6593,27.5098,27.5735,30.217,30.979,9.21,9.442
1322,1337.193,2108.13,-106.85843999999999,16.85566,1325.0,3.5429,3.519,32386.0,3.242946,0.0639,0.0401,99.0045,0.00032141,0.0,0.6339,0.6427,0.0574,0.1196,4.6057,0.0,0.01,0.0,0.6357,0.6439,34.5823,34.6596,27.5099,27.5738,30.261,30.928,9.222999999999999,9.426
1323,1338.205,2109.127,-106.85843999999999,16.85566,1326.0,3.5386,3.5156,32382.0,3.242744,0.0639,0.0399,99.0075,0.00014803,0.0,0.6343,0.6428,0.0574,0.1196,4.6058,0.0,0.0093,0.0,0.6358,0.6442,34.5827,34.6602,27.5106,27.5746,30.162,31.214000000000002,9.192,9.513
1324,1339.217,2110.216,-106.85843999999999,16.85566,1327.0,3.5252,3.5007,32371.0,3.241555,0.0639,0.0393,99.0218,0.00082308,0.0,0.6346,0.6429,0.0574,0.1197,4.6064,0.0,0.0122,0.0,0.6359,0.6447,34.5824,34.6612,27.5117,27.5768,30.558000000000003,31.453000000000003,9.31,9.582
1325,1340.23,2111.433,-106.85843999999999,16.85567,1328.0,3.5181,3.4938,32365.0,3.240954,0.0639,0.0392,99.0251,0.00068106,0.0,0.6347,0.6431,0.0574,0.1197,4.6066,0.0,0.0117,0.0,0.6368,0.6451,34.5825,34.6608,27.5124,27.5772,31.009,31.613000000000003,9.446,9.629
1326,1341.2420000000002,2112.782,-106.85843999999999,16.85568,1329.0,3.5109,3.4869,32360.0,3.2404330000000003,0.0628,0.0392,99.0249,0.00064122,0.0,0.6349,0.6435,0.0573,0.1196,4.6066,0.0,0.0114,0.0,0.6375,0.6461,34.5829,34.6614,27.5135,27.5783,31.412,32.006,9.567,9.747
1327,1342.255,2114.243,-106.85843999999999,16.85567,1330.0,3.4938,3.4695,32346.0,3.239012,0.0557,0.0401,99.0023,0.00075114,0.0,0.6353,0.644,0.0566,0.1197,4.6056,0.0,0.0119,0.0,0.6387,0.6468,34.5839,34.6623,27.5159,27.5807,31.801,32.074,9.681000000000001,9.764
1328,1343.267,2115.606,-106.85843999999999,16.85566,1331.0,3.477,3.4522,32332.0,3.23762,0.0639,0.039,99.0295,1.2436e-05,0.0,0.6361,0.6447,0.0574,0.1197,4.6068,0.0,0.0086,0.0,0.6399,0.6481,34.5848,34.6634,27.5182,27.5832,32.326,32.788000000000004,9.837,9.977
1329,1344.28,2116.837,-106.85843999999999,16.85566,1332.0,3.4662,3.442,32323.0,3.236707,0.0727,0.0396,99.0157,0.00054834,0.0,0.6371,0.6456,0.0583,0.1197,4.6062,0.0,0.0112,0.0,0.6415,0.6492,34.585,34.6627,27.5194,27.5837,32.751999999999995,33.008,9.964,10.041
1330,1345.2920000000001,2118.14,-106.85843999999999,16.85566,1333.0,3.4601,3.4359,32318.0,3.2362439999999997,0.0652,0.0391,99.0261,0.00015562,0.0,0.6381,0.6461,0.0575,0.1196,4.6066,0.0,0.0093,0.0,0.6426,0.6505,34.5852,34.6631,27.5202,27.5846,32.739000000000004,33.271,9.959,10.12
1331,1346.3039999999999,2119.7110000000002,-106.85843999999999,16.85566,1334.0,3.4483,3.4241,32309.0,3.235268,0.0639,0.0391,99.0276,0.0022515,0.0,0.6397,0.6477,0.0574,0.1197,4.6067,0.0,0.0183,0.0,0.6441,0.6517,34.5857,34.6634,27.5217,27.586,33.205,33.416,10.097999999999999,10.161
1332,1347.317,2121.251,-106.85843999999999,16.85566,1335.0,3.4397,3.4153,32302.0,3.234575,0.0639,0.039,99.0296,0.0018329000000000002,0.0,0.6412,0.6493,0.0574,0.1197,4.6068,0.0,0.0167,0.0,0.6455,0.6531,34.586,34.6639,27.5227,27.5872,33.373000000000005,34.046,10.147,10.350999999999999
1333,1348.329,2122.271,-106.85843999999999,16.85566,1336.0,3.4333,3.4092,32297.0,3.234078,0.0639,0.039,99.0295,0.0028336999999999998,0.0,0.6422,0.6501,0.0574,0.1195,4.6068,0.0,0.0208,0.0,0.6465,0.6542,34.5862,34.6639,27.5235,27.5878,33.624,33.897,10.221,10.304
1334,1349.342,2123.075,-106.85843999999999,16.85566,1337.0,3.4275,3.4033,32293.0,3.233649,0.0639,0.039,99.0295,0.0028675000000000003,0.0,0.643,0.6508,0.0574,0.1196,4.6068,0.0,0.0211,0.0,0.647,0.6545,34.5867,34.6645,27.5244,27.5889,33.845,34.007,10.287,10.335999999999999
1335,1350.355,2123.8289999999997,-106.85843999999999,16.85566,1338.0,3.4186,3.3943,32285.0,3.232945,0.0639,0.039,99.0295,0.00088798,0.0,0.6437,0.6511,0.0574,0.1197,4.6068,0.0,0.0124,0.0,0.6481,0.6552,34.5867,34.665,27.5253,27.5901,34.07,34.381,10.353,10.447000000000001
1336,1351.3670000000002,2124.673,-106.85843999999999,16.85566,1339.0,3.4135,3.3893,32281.0,3.232485,0.0639,0.039,99.0295,0.0014001,0.0,0.6445,0.6521,0.0574,0.1197,4.6068,0.0,0.0147,0.0,0.6487,0.656,34.587,34.6644,27.5261,27.5901,34.116,34.566,10.366,10.502
1337,1352.379,2126.583,-106.85843999999999,16.85564,1340.0,3.4148,3.3906,32283.0,3.2325880000000002,0.0639,0.039,99.0303,0.0027281,0.0,0.6462,0.6537,0.0574,0.1196,4.6068,0.0,0.0203,0.0,0.6497,0.6576,34.5866,34.6637,27.5256,27.5894,33.836999999999996,34.733000000000004,10.282,10.552999999999999
1338,1353.392,2128.766,-106.85843999999999,16.85564,1341.0,3.4122,3.3875,32281.0,3.232418,0.0639,0.0386,99.0391,0.00081167,0.0,0.6482,0.6555,0.0574,0.1197,4.6073,0.0,0.0123,0.0,0.6507,0.6587,34.5866,34.6645,27.5258,27.5903,33.842,34.735,10.282,10.552999999999999
1339,1354.404,2129.99,-106.85843999999999,16.85564,1342.0,3.4085,3.3843,32278.0,3.232171,0.0639,0.0398,99.0098,0.00019671,0.0,0.6484,0.6567,0.0574,0.1197,4.6059,0.0,0.0094,0.0,0.6513,0.6591,34.5868,34.6643,27.5264,27.5905,34.484,34.747,10.475999999999999,10.556
