,Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
1131,1152.221,1323.703,-106.07342,20.263579999999997,1142.0,4.0817,4.0818,3.275959,3.276125,0.07158300000000001,12.3335,4.5804,0.061954999999999996,0.0,4.5804,0.0239,0.5884,0.0,4.655,0.0,0.0914,0.0,0.5889,34.5532,34.555,27.4315,27.433,0.4917,14.955,4.744
1132,1153.232,1324.635,-106.07342,20.263579999999997,1143.0,4.0784,4.0786,3.275731,3.2759099999999997,0.073317,12.3355,4.5782,0.060909000000000005,0.0,4.5782,0.0244,0.5886,0.0,4.6557,0.0,0.084,0.0,0.5891,34.5534,34.5553,27.4321,27.4335,0.493,14.997,4.757
1133,1154.244,1325.5279999999998,-106.07342,20.263579999999997,1144.0,4.0758,4.0756,3.27553,3.2756689999999997,0.07307999999999999,12.3329,4.5811,0.059088,0.0,4.5811,0.0243,0.5889,0.0,4.6559,0.0,0.0709,0.0,0.5894,34.5533,34.5551,27.4322,27.4337,0.4952,15.062000000000001,4.777
1134,1155.256,1326.4379999999999,-106.07342,20.263579999999997,1145.0,4.0686,4.0688,3.2749639999999998,3.275148,0.073264,12.3329,4.5811,0.059958000000000004,0.0,4.5811,0.0244,0.5892,0.0,4.6557,0.0,0.0773,0.0,0.5897,34.5536,34.5555,27.4332,27.4347,0.5023,15.277000000000001,4.845
1135,1156.268,1327.3670000000002,-106.07342,20.263579999999997,1146.0,4.0669,4.0671,3.274861,3.275052,0.07326,12.3329,4.581,0.060262,0.0,4.581,0.0244,0.5897,0.0,4.6557,0.0,0.0794,0.0,0.5902,34.5537,34.5556,27.4335,27.435,0.5015,15.254000000000001,4.837
1136,1157.279,1328.3220000000001,-106.07342,20.263579999999997,1147.0,4.0615,4.0617,3.274432,3.274616,0.07281699999999999,12.3329,4.5811,0.061641999999999995,0.0,4.5811,0.0243,0.5901,0.0,4.6558,0.0,0.0894,0.0,0.5906,34.5538,34.5557,27.4341,27.4356,0.509,15.482000000000001,4.909
1137,1158.2910000000002,1329.349,-106.07342,20.263579999999997,1148.0,4.0586,4.059,3.274232,3.274427,0.07310599999999999,12.3339,4.58,0.062425,0.0,4.58,0.0243,0.5908,0.0,4.6557,0.0,0.0948,0.0,0.5913,34.5539,34.5557,27.4345,27.4359,0.5083,15.46,4.902
1138,1159.303,1330.4679999999998,-106.07342,20.263579999999997,1149.0,4.0523,4.0523,3.273716,3.273886,0.07287,12.3328,4.5812,0.062997,0.0,4.5812,0.0243,0.5911,0.0,4.6557,0.0,0.0985,0.0,0.5916,34.5539,34.5559,27.4352,27.4367,0.5087,15.472999999999999,4.905
1139,1160.315,1331.619,-106.07342,20.263579999999997,1150.0,4.0381,4.0376,3.2725400000000002,3.272656,0.07312300000000001,12.3329,4.5811,0.06264700000000001,0.0,4.5811,0.0244,0.5915,0.0,4.6557,0.0,0.096,0.0,0.592,34.5543,34.5563,27.437,27.4385,0.5179,15.752,4.992
1140,1161.326,1332.8,-106.07343,20.26359,1151.0,4.0307,4.0311,3.271958,3.272154,0.072625,12.3328,4.5812,0.060034000000000004,0.0,4.5812,0.0242,0.5927,0.0,4.6555,0.0,0.0779,0.0,0.5932,34.5547,34.5566,27.4381,27.4395,0.5266,16.017,5.075
1141,1162.338,1334.001,-106.07343999999999,20.2636,1152.0,4.0301,4.0303,3.271951,3.2721240000000003,0.072755,12.3347,4.5791,0.06258899999999999,0.0,4.5791,0.0242,0.5934,0.0,4.6556,0.0,0.0958,0.0,0.5939,34.5548,34.5566,27.4382,27.4396,0.5261,16.0,5.069
1142,1163.35,1335.06,-106.07342,20.2636,1153.0,4.0292,4.0295,3.27193,3.272104,0.073259,12.3328,4.5812,0.061752,0.0,4.5812,0.0244,0.5941,0.0,4.6551,0.0,0.09,0.0,0.5946,34.5549,34.5566,27.4384,27.4397,0.5305,16.137,5.112
1143,1164.362,1335.9289999999999,-106.07342,20.2636,1154.0,4.0275,4.028,3.271816,3.272027,0.072478,12.3329,4.5811,0.061425,0.0,4.5811,0.0241,0.5944,0.0,4.6543,0.0,0.0878,0.0,0.5949,34.5549,34.5568,27.4386,27.44,0.5278,16.054000000000002,5.086
1144,1165.374,1336.692,-106.07342,20.2636,1155.0,4.0233,4.0234,3.271503,3.27166,0.07183200000000001,12.3335,4.5804,0.060594,0.0,4.5804,0.0239,0.5946,0.0,4.6541,0.0,0.0818,0.0,0.5952,34.5551,34.5569,27.4391,27.4405,0.5357,16.295,5.162000000000001
1145,1166.385,1337.44,-106.07342,20.2636,1156.0,4.0144,4.0141,3.270782,3.270916,0.072474,12.3329,4.5811,0.061916,0.0,4.5811,0.0241,0.5955,0.0,4.6554,0.0,0.0911,0.0,0.5961,34.5554,34.5573,27.4403,27.4418,0.5409,16.45,5.21
1146,1167.397,1338.263,-106.07342,20.2636,1157.0,4.0095,4.0102,3.270412,3.270624,0.072896,12.3332,4.5808,0.061263,0.0,4.5808,0.0243,0.5957,0.0,4.6557,0.0,0.0866,0.0,0.5963,34.5557,34.5574,27.441,27.4423,0.536,16.301,5.162000000000001
1147,1168.4089999999999,1339.2720000000002,-106.07342,20.2636,1158.0,4.0101,4.0098,3.270498,3.2706310000000003,0.073253,12.3328,4.5812,0.05969,0.0,4.5812,0.0244,0.5961,0.0,4.6557,0.0,0.0755,0.0,0.5967,34.5555,34.5574,27.4409,27.4424,0.5394,16.407,5.196000000000001
1148,1169.421,1340.485,-106.07342,20.2636,1159.0,4.0071,4.0074,3.270282,3.270464,0.072278,12.333,4.581,0.0622,0.0,4.581,0.0241,0.5967,0.0,4.6557,0.0,0.0929,0.0,0.5972,34.5556,34.5574,27.4412,27.4426,0.5431,16.519000000000002,5.231
1149,1170.433,1341.753,-106.07343,20.2636,1160.0,4.0052,4.0053,3.270168,3.270337,0.072078,12.3327,4.5813,0.059989999999999995,0.0,4.5813,0.024,0.5973,0.0,4.6557,0.0,0.0775,0.0,0.5978,34.5557,34.5576,27.4415,27.443,0.5429,16.512,5.228
1150,1171.444,1342.99,-106.07343999999999,20.2636,1161.0,4.0042,4.0044,3.270133,3.2703029999999997,0.073291,12.3327,4.5813,0.061591999999999994,0.0,4.5813,0.0244,0.5976,0.0,4.6559,0.0,0.0887,0.0,0.5982,34.5558,34.5576,27.4417,27.4431,0.5501,16.732,5.297999999999999
1151,1172.4560000000001,1344.0420000000001,-106.07343999999999,20.2636,1162.0,4.0041,4.0041,3.270178,3.2703279999999997,0.071729,12.333,4.581,0.0612,0.0,4.581,0.0239,0.5981,0.0,4.656,0.0,0.0862,0.0,0.5987,34.556,34.5578,27.4419,27.4433,0.547,16.636,5.267
1152,1173.468,1344.925,-106.07343999999999,20.2636,1163.0,4.0042,4.0044,3.270213,3.2703990000000003,0.072931,12.3342,4.5796,0.060734,0.0,4.5796,0.0243,0.5981,0.0,4.6558,0.0,0.0829,0.0,0.5987,34.5558,34.5578,27.4417,27.4433,0.5441,16.55,5.24
1153,1174.48,1345.744,-106.07343999999999,20.2636,1164.0,4.0039,4.0042,3.2702430000000002,3.270425,0.072911,12.3333,4.5806,0.059305,0.0,4.5806,0.0243,0.5982,0.0,4.6563,0.0,0.0723,0.0,0.5988,34.5559,34.5578,27.4419,27.4433,0.5451,16.579,5.249
1154,1175.492,1346.604,-106.07343999999999,20.2636,1165.0,4.0038,4.004,3.2702709999999997,3.2704470000000003,0.072741,12.3328,4.5812,0.060316999999999996,0.0,4.5812,0.0242,0.5982,0.0,4.6568,0.0,0.0798,0.0,0.5988,34.5559,34.5577,27.4419,27.4433,0.5449,16.573,5.247000000000001
1155,1176.503,1347.636,-106.07343999999999,20.2636,1166.0,4.0031,4.0033,3.270254,3.270425,0.072737,12.3346,4.5792,0.060113,0.0,4.5792,0.0242,0.5983,0.0,4.6566,0.0,0.0783,0.0,0.5989,34.5559,34.5577,27.4419,27.4433,0.5455,16.593,5.254
1156,1177.515,1348.97,-106.07343999999999,20.2636,1167.0,4.0028,4.0029,3.270277,3.270432,0.073159,12.3327,4.5813,0.058642999999999994,0.0,4.5813,0.0244,0.5984,0.0,4.6567,0.0,0.0676,0.0,0.599,34.5559,34.5577,27.442,27.4434,0.5457,16.599,5.256
1157,1178.527,1350.274,-106.07343999999999,20.2636,1168.0,4.0034,4.0038,3.270364,3.2705580000000003,0.07326,12.3327,4.5813,0.060690999999999995,0.0,4.5813,0.0244,0.5983,0.0,4.6567,0.0,0.0825,0.0,0.5989,34.5559,34.5577,27.4419,27.4434,0.5453,16.585,5.251
1158,1179.539,1351.335,-106.07343999999999,20.2636,1169.0,4.0027,4.0032,3.270351,3.270559,0.0731,12.3327,4.5814,0.061831,0.0,4.5814,0.0243,0.5985,0.0,4.6565,0.0,0.0905,0.0,0.5991,34.556,34.5579,27.442,27.4436,0.549,16.7,5.287000000000001
1159,1180.5510000000002,1352.2089999999998,-106.07343999999999,20.2636,1170.0,4.0021,4.0025,3.2703439999999997,3.270546,0.07284700000000001,12.3326,4.5815,0.062032000000000004,0.0,4.5815,0.0243,0.5987,0.0,4.6556,0.0,0.092,0.0,0.5993,34.556,34.5579,27.4421,27.4436,0.5466,16.625,5.263999999999999
1160,1181.563,1352.975,-106.07343999999999,20.2636,1171.0,3.9994,3.9991,3.2701540000000002,3.2702880000000003,0.07157000000000001,12.333,4.581,0.059620000000000006,0.0,4.581,0.0238,0.5984,0.0,4.6555,0.0,0.0748,0.0,0.599,34.5561,34.5579,27.4425,27.444,0.5469,16.636,5.267
1161,1182.5739999999998,1353.7020000000002,-106.07343999999999,20.2636,1172.0,3.9965,3.996,3.269948,3.270053,0.072823,12.3328,4.5812,0.058552,0.0,4.5812,0.0243,0.5988,0.0,4.656,0.0,0.0671,0.0,0.5994,34.5562,34.5579,27.4429,27.4443,0.5518,16.783,5.313
1162,1183.586,1354.453,-106.07343999999999,20.2636,1173.0,3.9942,3.9946,3.2697830000000003,3.2699759999999998,0.0723,12.3328,4.5813,0.060667,0.0,4.5813,0.0241,0.5987,0.0,4.6568,0.0,0.0824,0.0,0.5993,34.5561,34.558,27.4431,27.4445,0.5537,16.842,5.332000000000001
1163,1184.598,1355.3129999999999,-106.07343999999999,20.2636,1174.0,3.9914,3.9913,3.2695819999999998,3.269729,0.072615,12.333,4.581,0.061005,0.0,4.581,0.0242,0.5993,0.0,4.6569,0.0,0.0848,0.0,0.5999,34.5562,34.558,27.4435,27.4449,0.557,16.942999999999998,5.3629999999999995
1164,1185.61,1356.579,-106.07343999999999,20.2636,1175.0,3.99,3.9906,3.26951,3.269707,0.072397,12.3334,4.5806,0.061488,0.0,4.5806,0.0241,0.5995,0.0,4.6569,0.0,0.0881,0.0,0.6001,34.5562,34.5579,27.4436,27.4449,0.5545,16.865,5.337999999999999
1165,1186.622,1358.237,-106.07343999999999,20.2636,1176.0,3.9893,3.9895,3.269489,3.2696549999999998,0.073312,12.3329,4.5811,0.059805,0.0,4.5811,0.0244,0.5997,0.0,4.6569,0.0,0.076,0.0,0.6003,34.5563,34.5579,27.4437,27.445,0.5567,16.932000000000002,5.359
1166,1187.634,1359.463,-106.07343999999999,20.2636,1177.0,3.9898,3.99,3.269577,3.2697599999999998,0.072988,12.3327,4.5814,0.060844,0.0,4.5814,0.0243,0.6001,0.0,4.6569,0.0,0.0835,0.0,0.6007,34.5563,34.5582,27.4437,27.4452,0.5606,17.051,5.397
1167,1188.646,1360.501,-106.07343999999999,20.2636,1178.0,3.9897,3.99,3.269616,3.269797,0.072304,12.3329,4.5811,0.058786,0.0,4.5811,0.0241,0.6002,0.0,4.657,0.0,0.0687,0.0,0.6008,34.5563,34.5581,27.4437,27.4451,0.5561,16.914,5.354
1168,1189.6580000000001,1361.4679999999998,-106.07343999999999,20.2636,1179.0,3.9896,3.9898,3.2696549999999998,3.2698240000000003,0.072144,12.3332,4.5808,0.056675,0.0,4.5808,0.024,0.6002,0.0,4.6569,0.0,0.0527,0.0,0.6008,34.5564,34.5582,27.4438,27.4452,0.5561,16.913,5.353
1169,1190.6689999999999,1362.368,-106.07343999999999,20.2636,1180.0,3.989,3.9894,3.269647,3.269835,0.072161,12.3331,4.5809,0.059149,0.0,4.5809,0.024,0.6003,0.0,4.6564,0.0,0.0713,0.0,0.6009,34.5564,34.5582,27.4439,27.4453,0.5585,16.986,5.376
1170,1191.681,1363.181,-106.07343999999999,20.2636,1181.0,3.9846,3.9845,3.2692930000000002,3.2694509999999997,0.07131799999999999,12.3337,4.5802,0.058965,0.0,4.5802,0.0238,0.6003,0.0,4.6558,0.0,0.07,0.0,0.6009,34.5563,34.5583,27.4443,27.4459,0.5612,17.067999999999998,5.402
1171,1192.693,1363.9379999999999,-106.07343999999999,20.2636,1182.0,3.9756,3.9757,3.268575,3.268734,0.07265,12.3329,4.5812,0.053831,0.0,4.5812,0.0242,0.6006,0.0,4.6561,0.0,0.0307,0.0,0.6012,34.5567,34.5585,27.4455,27.4469,0.562,17.094,5.409
1172,1193.705,1364.6989999999998,-106.07343999999999,20.2636,1183.0,3.9708,3.9706,3.268189,3.268308,0.07234,12.3338,4.58,0.055393,0.0,4.58,0.0241,0.6006,0.0,4.6568,0.0,0.0428,0.0,0.6012,34.5567,34.5584,27.446,27.4473,0.5644,17.167,5.431
1173,1194.7169999999999,1365.5810000000001,-106.07343999999999,20.2636,1184.0,3.9601,3.9601,3.267289,3.26744,0.071352,12.3341,4.5798,0.056039,0.0,4.5798,0.0238,0.6012,0.0,4.6569,0.0,0.0481,0.0,0.6018,34.5568,34.5586,27.4472,27.4486,0.575,17.489,5.532
1174,1195.729,1366.723,-106.07343999999999,20.2636,1185.0,3.9539,3.9542,3.2668009999999996,3.2669759999999997,0.073252,12.3326,4.5814,0.056777,0.0,4.5814,0.0244,0.6021,0.0,4.657,0.0,0.0537,0.0,0.6027,34.557,34.5588,27.448,27.4493,0.5807,17.660999999999998,5.585
1175,1196.741,1367.932,-106.07343999999999,20.2636,1186.0,3.9493,3.9493,3.26645,3.266608,0.071662,12.3336,4.5803,0.057865999999999994,0.0,4.5803,0.0239,0.603,0.0,4.6569,0.0,0.062,0.0,0.6036,34.5572,34.559,27.4486,27.4501,0.5829,17.727999999999998,5.606
1176,1197.753,1368.9070000000002,-106.07343999999999,20.2636,1187.0,3.9426,3.9428,3.265915,3.266083,0.071257,12.3347,4.579,0.057869000000000004,0.0,4.579,0.0237,0.6033,0.0,4.6569,0.0,0.0618,0.0,0.6039,34.5573,34.5592,27.4494,27.4508,0.5846,17.78,5.621
1177,1198.765,1369.859,-106.07343999999999,20.2636,1188.0,3.938,3.9383,3.265572,3.265739,0.072074,12.3326,4.5814,0.057101,0.0,4.5814,0.024,0.6043,0.0,4.6569,0.0,0.0563,0.0,0.6049,34.5576,34.5593,27.45,27.4514,0.5954,18.11,5.725
1178,1199.777,1371.379,-106.07343999999999,20.2636,1189.0,3.9355,3.9358,3.2653830000000004,3.26556,0.07272100000000001,12.3326,4.5815,0.056494,0.0,4.5815,0.0242,0.6053,0.0,4.6569,0.0,0.0515,0.0,0.6059,34.5575,34.5592,27.4503,27.4516,0.5937,18.059,5.709
1179,1200.789,1373.108,-106.07343999999999,20.2636,1190.0,3.9332,3.9334,3.265228,3.265402,0.07215099999999999,12.3358,4.5778,0.058466,0.0,4.5778,0.024,0.6058,0.0,4.6567,0.0,0.0664,0.0,0.6064,34.5576,34.5594,27.4506,27.452,0.5947,18.088,5.718
1180,1201.8010000000002,1374.016,-106.07343999999999,20.2636,1191.0,3.9262,3.9263,3.26468,3.2648580000000003,0.07308200000000001,12.333,4.5809,0.058751,0.0,4.5809,0.0243,0.6063,0.0,4.6554,0.0,0.0686,0.0,0.607,34.5579,34.5598,27.4516,27.4531,0.6004,18.26,5.771
1181,1202.813,1374.735,-106.07343999999999,20.2636,1192.0,3.9205,3.9205,3.2642290000000003,3.264386,0.071185,12.3362,4.5773,0.058428999999999995,0.0,4.5773,0.0237,0.6065,0.0,4.6549,0.0,0.0661,0.0,0.6072,34.558,34.5599,27.4522,27.4537,0.5996,18.238,5.763
1182,1203.825,1375.388,-106.07343999999999,20.2636,1193.0,3.9139,3.914,3.263716,3.26388,0.072056,12.3332,4.5808,0.059895000000000004,0.0,4.5808,0.024,0.6068,0.0,4.655,0.0,0.0768,0.0,0.6075,34.5584,34.5602,27.4532,27.4546,0.6051,18.406,5.815
1183,1204.837,1376.05,-106.07343999999999,20.2636,1194.0,3.9021,3.9018,3.262737,3.262864,0.072639,12.333,4.581,0.063941,0.0,4.581,0.0242,0.6073,0.0,4.6558,0.0,0.1049,0.0,0.608,34.5586,34.5605,27.4546,27.456,0.6137,18.666,5.896
1184,1205.849,1376.77,-106.07343999999999,20.2636,1195.0,3.8936,3.8939,3.262115,3.2622869999999997,0.071306,12.333,4.581,0.06135499999999999,0.0,4.581,0.0238,0.608,0.0,4.6566,0.0,0.0873,0.0,0.6086,34.5596,34.5614,27.4562,27.4576,0.6206,18.875,5.961
1185,1206.861,1377.704,-106.07343999999999,20.2636,1196.0,3.8906,3.8908,3.261932,3.2620970000000002,0.072656,12.3357,4.5779,0.05799,0.0,4.5779,0.0242,0.6093,0.0,4.6569,0.0,0.0626,0.0,0.6099,34.5601,34.5618,27.4569,27.4582,0.629,19.131,6.041
1186,1207.873,1378.8329999999999,-106.07343999999999,20.2636,1197.0,3.8888,3.8893,3.261853,3.262038,0.071497,12.3341,4.5797,0.056728999999999995,0.0,4.5797,0.0238,0.6104,0.0,4.6569,0.0,0.0532,0.0,0.6111,34.5605,34.5622,27.4575,27.4588,0.6342,19.289,6.091
1187,1208.885,1379.95,-106.07343999999999,20.2636,1198.0,3.8877,3.8879,3.261831,3.261995,0.07214,12.3333,4.5807,0.059083000000000004,0.0,4.5807,0.024,0.6115,0.0,4.6569,0.0,0.0709,0.0,0.6122,34.561,34.5627,27.4579,27.4593,0.635,19.315,6.099
1188,1209.897,1381.205,-106.07343999999999,20.2636,1199.0,3.8876,3.8879,3.26187,3.262045,0.07284,12.3332,4.5808,0.058875,0.0,4.5808,0.0243,0.6123,0.0,4.6569,0.0,0.0695,0.0,0.613,34.561,34.5627,27.458,27.4593,0.6358,19.338,6.106
1189,1210.9089999999999,1382.654,-106.07343999999999,20.2636,1200.0,3.8876,3.888,3.261931,3.262115,0.073156,12.3348,4.579,0.059008000000000005,0.0,4.579,0.0244,0.6131,0.0,4.6569,0.0,0.0705,0.0,0.6138,34.5612,34.563,27.4582,27.4595,0.6379,19.401,6.126
1190,1211.921,1383.789,-106.07343999999999,20.2636,1201.0,3.8876,3.888,3.261991,3.262177,0.071866,12.3339,4.58,0.059809,0.0,4.58,0.0239,0.6134,0.0,4.6564,0.0,0.0762,0.0,0.6141,34.5614,34.5632,27.4583,27.4597,0.6376,19.394000000000002,6.124
1191,1212.933,1384.6779999999999,-106.07343999999999,20.2636,1202.0,3.8876,3.8879,3.26205,3.2622310000000003,0.07288700000000001,12.3335,4.5804,0.057241999999999994,0.0,4.5804,0.0243,0.6138,0.0,4.6557,0.0,0.0571,0.0,0.6145,34.5616,34.5634,27.4584,27.4599,0.6413,19.507,6.159
1192,1213.945,1385.4720000000002,-106.07343999999999,20.2636,1203.0,3.8878,3.8882,3.262109,3.262283,0.072482,12.3335,4.5804,0.05686,0.0,4.5804,0.0241,0.614,0.0,4.6557,0.0,0.0545,0.0,0.6147,34.5616,34.5632,27.4584,27.4597,0.6389,19.430999999999997,6.136
1193,1214.9569999999999,1386.251,-106.07343999999999,20.2636,1204.0,3.8877,3.8881,3.2621450000000003,3.262342,0.072863,12.3337,4.5802,0.057892,0.0,4.5802,0.0243,0.6142,0.0,4.6559,0.0,0.0621,0.0,0.6149,34.5616,34.5635,27.4585,27.46,0.6367,19.367,6.115
1194,1215.969,1387.0710000000001,-106.07343999999999,20.2636,1205.0,3.8871,3.8874,3.2621569999999998,3.26234,0.07308300000000001,12.3342,4.5797,0.059463,0.0,4.5797,0.0243,0.6141,0.0,4.6567,0.0,0.0735,0.0,0.6148,34.5619,34.5637,27.4588,27.4602,0.6388,19.43,6.135
1195,1216.981,1388.011,-106.07343999999999,20.2636,1206.0,3.8871,3.8874,3.26221,3.262395,0.072201,12.3338,4.5801,0.058080999999999994,0.0,4.5801,0.0241,0.6144,0.0,4.6567,0.0,0.0636,0.0,0.6151,34.562,34.5639,27.4588,27.4603,0.6404,19.479,6.151
1196,1217.993,1389.047,-106.07343999999999,20.2636,1207.0,3.8871,3.8873,3.262254,3.262427,0.07620299999999999,12.334,4.5799,0.059178999999999995,0.0,4.5799,0.0254,0.6145,0.0,4.6568,0.0,0.0717,0.0,0.6152,34.562,34.5638,27.4589,27.4603,0.6427,19.548,6.172000000000001
1197,1219.005,1390.068,-106.07343999999999,20.2636,1208.0,3.886,3.8868,3.262223,3.262445,0.074917,12.3338,4.5801,0.057328,0.0,4.5801,0.025,0.6148,0.0,4.6568,0.0,0.0578,0.0,0.6155,34.5623,34.5641,27.4592,27.4606,0.647,19.678,6.212999999999999
1198,1220.017,1391.069,-106.07343999999999,20.2636,1209.0,3.8854,3.8858,3.262228,3.262406,0.07261000000000001,12.3339,4.58,0.056669000000000004,0.0,4.58,0.0242,0.6153,0.0,4.6564,0.0,0.0528,0.0,0.616,34.5624,34.5641,27.4594,27.4607,0.6476,19.695999999999998,6.218999999999999
1199,1221.029,1392.315,-106.07343999999999,20.2636,1210.0,3.8834,3.8837,3.262102,3.26228,0.071641,12.334,4.5799,0.056964,0.0,4.5799,0.0239,0.6153,0.0,4.6557,0.0,0.0552,0.0,0.616,34.5625,34.5643,27.4597,27.4611,0.6437,19.579,6.182
1200,1222.0410000000002,1393.69,-106.07343999999999,20.2636,1211.0,3.871,3.871,3.261071,3.2612229999999998,0.072545,12.334,4.5799,0.058303,0.0,4.5799,0.0242,0.6155,0.0,4.6557,0.0,0.0651,0.0,0.6162,34.5628,34.5647,27.4612,27.4627,0.6525,19.847,6.263999999999999
1201,1223.053,1394.68,-106.07343,20.2636,1212.0,3.8644,3.8646,3.260573,3.2607459999999997,0.072924,12.334,4.5798,0.059454999999999994,0.0,4.5798,0.0243,0.6162,0.0,4.6555,0.0,0.0736,0.0,0.6169,34.5634,34.5652,27.4623,27.4637,0.6601,20.077,6.336
1202,1224.065,1395.5079999999998,-106.07342,20.2636,1213.0,3.8619,3.8621,3.260392,3.260571,0.072052,12.3341,4.5798,0.062032000000000004,0.0,4.5798,0.024,0.6167,0.0,4.6549,0.0,0.092,0.0,0.6174,34.5634,34.5653,27.4626,27.464,0.6582,20.02,6.318
1203,1225.077,1396.3020000000001,-106.07342,20.2636,1214.0,3.8576,3.8575,3.260068,3.260202,0.071909,12.3344,4.5795,0.061937,0.0,4.5795,0.024,0.6169,0.0,4.6556,0.0,0.0912,0.0,0.6176,34.5635,34.5652,27.4631,27.4644,0.6636,20.185,6.369
1204,1226.089,1397.16,-106.07342,20.2636,1215.0,3.8521,3.8519,3.25964,3.25977,0.07198500000000001,12.3341,4.5797,0.06263300000000001,0.0,4.5797,0.024,0.6176,0.0,4.6556,0.0,0.0962,0.0,0.6184,34.5637,34.5655,27.4638,27.4652,0.6705,20.392,6.434
1205,1227.101,1398.21,-106.07342,20.2636,1216.0,3.8499,3.8501,3.259487,3.2596529999999997,0.07297999999999999,12.334,4.5799,0.06311,0.0,4.5799,0.0243,0.6183,0.0,4.6557,0.0,0.0995,0.0,0.6191,34.5637,34.5654,27.464,27.4654,0.6746,20.519000000000002,6.473
1206,1228.113,1399.481,-106.07342,20.2636,1217.0,3.8483,3.8484,3.259399,3.2595560000000003,0.072573,12.3343,4.5796,0.058963999999999996,0.0,4.5796,0.0242,0.6191,0.0,4.6555,0.0,0.0701,0.0,0.6199,34.5638,34.5656,27.4643,27.4657,0.6722,20.445999999999998,6.45
1207,1229.125,1400.6889999999999,-106.07342,20.2636,1218.0,3.8428,3.8425,3.2589639999999997,3.259098,0.072676,12.334,4.5799,0.057572000000000005,0.0,4.5799,0.0242,0.6197,0.0,4.6554,0.0,0.0593,0.0,0.6204,34.5639,34.5658,27.465,27.4664,0.6804,20.695999999999998,6.528
1208,1230.138,1401.7,-106.07342,20.2636,1219.0,3.8343,3.8345,3.258298,3.258468,0.07328,12.3339,4.58,0.059907,0.0,4.58,0.0244,0.6202,0.0,4.6545,0.0,0.0771,0.0,0.6209,34.5644,34.5663,27.4662,27.4677,0.6772,20.596,6.495
1209,1231.15,1402.575,-106.07342,20.2636,1220.0,3.8329,3.8331,3.258223,3.258379,0.072889,12.334,4.5799,0.058567999999999995,0.0,4.5799,0.0243,0.6205,0.0,4.6539,0.0,0.0672,0.0,0.6213,34.5645,34.5661,27.4664,27.4677,0.6861,20.869,6.581
1210,1232.162,1403.376,-106.07342,20.2636,1221.0,3.8254,3.8255,3.257636,3.257791,0.072681,12.3341,4.5798,0.057436,0.0,4.5798,0.0242,0.6212,0.0,4.6531,0.0,0.0585,0.0,0.622,34.5649,34.5666,27.4675,27.4688,0.6908,21.011,6.625
1211,1233.174,1404.152,-106.07342,20.2636,1222.0,3.8218,3.8219,3.257365,3.257524,0.07230299999999999,12.334,4.5799,0.055862,0.0,4.5799,0.0241,0.6216,0.0,4.6529,0.0,0.0468,0.0,0.6224,34.565,34.5668,27.4679,27.4693,0.6912,21.022,6.627000000000001
1212,1234.1860000000001,1404.951,-106.07342,20.2636,1223.0,3.8184,3.8185,3.257119,3.257284,0.072696,12.3344,4.5794,0.053190999999999995,0.0,4.5794,0.0242,0.6223,0.0,4.6518,0.0,0.0254,0.0,0.6231,34.5651,34.567,27.4683,27.4699,0.6968,21.191999999999997,6.681
1213,1235.198,1405.842,-106.07342,20.2636,1224.0,3.8155,3.8157,3.25691,3.257073,0.07324,12.3363,4.5772,0.056854999999999996,0.0,4.5772,0.0244,0.6227,0.0,4.6509,0.0,0.054,0.0,0.6235,34.5651,34.5669,27.4687,27.47,0.6983,21.239,6.695
1214,1236.21,1406.994,-106.07342,20.2636,1225.0,3.8134,3.8134,3.256769,3.256911,0.072555,12.3342,4.5797,0.0593,0.0,4.5797,0.0242,0.6236,0.0,4.6509,0.0,0.0724,0.0,0.6244,34.5652,34.5668,27.469,27.4702,0.7015,21.335,6.725
1215,1237.222,1408.473,-106.07342,20.2636,1226.0,3.8104,3.8107,3.2565619999999997,3.256735,0.072861,12.3345,4.5794,0.058195000000000004,0.0,4.5794,0.0243,0.624,0.0,4.6509,0.0,0.0642,0.0,0.6248,34.5654,34.5671,27.4694,27.4708,0.7008,21.313000000000002,6.718
1216,1238.234,1409.74,-106.07342,20.2636,1227.0,3.809,3.8094,3.256497,3.256677,0.07312,12.3345,4.5793,0.058434,0.0,4.5793,0.0244,0.6248,0.0,4.651,0.0,0.0662,0.0,0.6256,34.5656,34.5673,27.4697,27.471,0.7061,21.476999999999997,6.769
1217,1239.247,1410.749,-106.07342,20.2636,1228.0,3.8082,3.8085,3.256469,3.2566450000000002,0.071796,12.336,4.5776,0.058316999999999994,0.0,4.5776,0.0239,0.625,0.0,4.6509,0.0,0.0652,0.0,0.6258,34.5655,34.5673,27.4698,27.4711,0.7046,21.429000000000002,6.754
1218,1240.259,1411.682,-106.07342,20.2636,1229.0,3.8063,3.806,3.2563470000000003,3.256485,0.07305,12.3349,4.5789,0.056854999999999996,0.0,4.5789,0.0243,0.6252,0.0,4.651,0.0,0.0542,0.0,0.626,34.5657,34.5675,27.47,27.4715,0.7026,21.368000000000002,6.734
