Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
268,1668,XP_003061708,64.94,18,4,4,,15356,predicted protein  Micromonas pusilla CCMP1545
268,1669,XP_003061754,64.94,18,4,4,,15356,histone H3  Micromonas pusilla CCMP1545
268,1670,XP_003059221,64.94,18,4,4,,15356,predicted protein  Micromonas pusilla CCMP1545
268,1672,XP_003082036,64.94,14,4,4,,18865,Histones H3 and H4 ISS  Ostreococcus tauri
268,1674,ETNP_100m_particle_PROKKA_140021,64.94,13,4,4,,21085,Core histone H2A/H2B/H3/H4
268,1675,XP_003079482,64.94,11,4,4,,23974,Histones H3 and H4 ISS  Ostreococcus tauri
326,1594,ETNP_100m_PROKKA_38333,64.58,20,2,1,,17409,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
326,1595,ETNP_100m_particle_PROKKA_70076,64.58,20,2,1,,17409,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
326,1596,ETNP_90m_PROKKA_02129,64.58,20,2,1,,17409,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
326,1597,ETNP_120m_PROKKA_342616,64.58,20,2,1,,17409,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
256,57408,ETNP_120m_particle_PROKKA_82332,64.46,27,5,5,,13048,Ribulose bisphosphate carboxylase small chain 2
256,57409,ETNP_100m_particle_PROKKA_24397,64.46,27,5,5,,13051,Ribulose bisphosphate carboxylase small chain 2
256,57410,ETNP_90m_PROKKA_87401,64.46,27,5,5,,13048,Ribulose bisphosphate carboxylase small chain 2
341,2258,ETNP_140m_PROKKA_15602,64.24,5,2,2,,66767,PA14 domain protein
216,764,ETNP_90m_PROKKA_96233,64.22,23,4,4,,22798,hypothetical protein
216,765,WP_011129197,64.22,22,4,4,,24400,transcription terminationantitermination factor NusG Synechococcus sp WH 8102
216,775,WP_038547297,64.22,21,4,4,,24785,transcription terminationantitermination factor NusG Synechococcus sp KORDI-100
216,766,ETNP_120m_PROKKA_52293,64.22,22,4,4,,24583,hypothetical protein
216,767,ETNP_90m_PROKKA_27062,64.22,22,4,4,,24583,hypothetical protein
216,768,ETNP_90m_PROKKA_51000,64.22,22,4,4,,24540,hypothetical protein
216,769,ETNP_120m_PROKKA_268270,64.22,22,4,4,,24540,hypothetical protein
216,770,ETNP_100m_particle_PROKKA_80350,64.22,22,4,4,,24540,hypothetical protein
216,771,ETNP_100m_PROKKA_09085,64.22,22,4,4,,24583,hypothetical protein
216,772,ETNP_110m_PROKKA_41281,64.22,22,4,4,,24583,hypothetical protein
216,773,ETNP_100m_particle_PROKKA_152079,64.22,22,4,4,,24583,hypothetical protein
216,774,ETNP_140m_PROKKA_35259,64.22,22,4,4,,24583,hypothetical protein
390,2041,ETNP_90m_PROKKA_111992,64.13,2,2,2,,124503,Translation initiation factor IF-2
393,2253,NP_85m_PROKKA_18694,64.11,7,2,2,,41935,putative oxidoreductase/MSMEI_1564
393,2254,ETNP_90m_PROKKA_41165,64.11,7,2,2,,41961,putative oxidoreductase/MSMEI_1564
159,1605,NP_30m_PROKKA_07332,64.08,37,5,0,,8828,Photosystem I iron-sulfur center
159,1606,WP_007099573,64.08,37,5,0,,8828,photosystem I iron-sulfur center Cyanobacteria
159,1607,WP_006172463,64.08,37,5,0,,8844,photosystem I iron-sulfur center Synechococcus sp WH 5701
391,1769,ETNP_120m_free_PROKKA_228279,63.99,14,2,2,,25642,Phycobilisome rod-core linker polypeptide CpcG
391,1770,ETNP_100m_particle_PROKKA_20261,63.99,14,2,2,,25642,Phycobilisome rod-core linker polypeptide CpcG
391,1771,ETNP_120m_PROKKA_03310,63.99,14,2,2,,25642,Phycobilisome rod-core linker polypeptide CpcG
391,1772,ETNP_120m_particle_PROKKA_89859,63.99,14,2,2,,25642,Phycobilisome rod-core linker polypeptide CpcG
217,1210,WP_038654276,63.88,6,5,0,,84404,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus sp MIT 0801
220,2331,WP_011819135,63.52,4,2,1,,82671,photosystem I P700 chlorophyll a apoprotein A2 Prochlorococcus
343,1313,ETNP_140m_PROKKA_79476,63.38,20,3,3,,11338,50S ribosomal protein L23
343,1314,ETNP_100m_PROKKA_84887,63.38,20,3,3,,11338,50S ribosomal protein L23
343,1315,WP_036912641,63.38,20,3,3,,11335,50S ribosomal protein L23 Prochlorococcus
343,1316,ETNP_100m_PROKKA_38389,63.38,20,3,3,,11338,50S ribosomal protein L23
343,1317,ETNP_90m_PROKKA_64993,63.38,20,3,3,,11338,50S ribosomal protein L23
343,1318,ETNP_100m_particle_PROKKA_19645,63.38,20,3,3,,11338,50S ribosomal protein L23
343,1319,WP_011131101,63.38,20,3,3,,11423,50S ribosomal protein L23 Prochlorococcus marinus
272,1725,ETNP14_68maa_PROKKA_153410,63.18,5,3,0,,38791,Divinyl chlorophyll a/b light-harvesting protein PcbG
396,1937,ETNP_100m_PROKKA_46141,62.68,6,2,2,,56029,D-3-phosphoglycerate dehydrogenase
396,1938,ETNP_90m_PROKKA_10438,62.68,6,2,2,,56029,D-3-phosphoglycerate dehydrogenase
396,1939,ETNP_100m_particle_PROKKA_116538,62.68,6,2,2,,56029,D-3-phosphoglycerate dehydrogenase
327,1726,ETNP_90m_PROKKA_106136,62.51,11,2,1,,24584,Cytochrome b6
327,1727,ETNP_120m_PROKKA_47806,62.51,11,2,1,,24584,Cytochrome b6
327,1728,ETNP_100m_particle_PROKKA_69286,62.51,11,2,1,,24584,Cytochrome b6
327,2292,WP_036911133,62.51,11,2,1,,24540,cytochrome B6 Prochlorococcus
327,2293,WP_011131016,62.51,11,2,1,,24570,cytochrome B6 Prochlorococcus marinus
410,3656,ETNP_300m_PROKKA_135140,62.47,11,2,2,,27593,hypothetical protein
298,1135,ETNP_110m_PROKKA_31282,62.31,56,4,4,,8075,50S ribosomal protein L29
298,1136,ETNP_140m_PROKKA_79339,62.31,56,4,4,,8075,50S ribosomal protein L29
298,1137,ETNP_100m_particle_PROKKA_60877,62.31,56,4,4,,8075,50S ribosomal protein L29
298,1138,ETNP_90m_PROKKA_194249,62.31,56,4,4,,8160,50S ribosomal protein L29
298,1139,ETNP_120m_PROKKA_22825,62.31,56,4,4,,8144,50S ribosomal protein L29
350,3601,ETNP_120m_PROKKA_275770,62.30,7,1,1,,24942,Hemolysin  chromosomal
285,1529,WP_036915416,62.28,12,4,1,,35070,fructose 1 6-bisphosphatase Prochlorococcus
285,1530,WP_011129947,62.28,12,4,1,,35083,fructose 1 6-bisphosphatase Prochlorococcus marinus
285,1531,ETNP_90m_PROKKA_148211,62.28,12,4,1,,35902,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
317,1308,ETNP_110m_PROKKA_11394,62.12,14,3,1,,29499,SPFH domain / Band 7 family protein
317,1309,ETNP_120m_PROKKA_12877,62.12,14,3,1,,29499,SPFH domain / Band 7 family protein
317,1310,ETNP_100m_particle_PROKKA_25008,62.12,14,3,1,,29499,SPFH domain / Band 7 family protein
361,1671,ETNP_120m_particle_PROKKA_175627,62.09,18,2,2,,16510,Bacterial actin-related protein
335,1447,ETNP14_68maa_PROKKA_16985,61.48,9,3,0,,37529,Major capsid protein Gp23
403,2495,NP_85m_PROKKA_23885,61.34,11,2,2,,21739,ATP-dependent Clp protease proteolytic subunit
403,2496,ETNP_110m_PROKKA_48908,61.34,11,2,2,,21843,ATP-dependent Clp protease proteolytic subunit
403,2497,ETNP_120m_PROKKA_280434,61.34,11,2,2,,21843,ATP-dependent Clp protease proteolytic subunit
403,2498,ETNP_140m_PROKKA_142745,61.34,11,2,2,,21827,ATP-dependent Clp protease proteolytic subunit
403,2499,ETNP_100m_particle_PROKKA_143926,61.34,11,2,2,,21857,ATP-dependent Clp protease proteolytic subunit
403,2500,ETNP_100m_PROKKA_58960,61.34,11,2,2,,21843,ATP-dependent Clp protease proteolytic subunit
403,2516,ETNP_110m_PROKKA_50496,61.34,10,2,2,,23971,ATP-dependent Clp protease proteolytic subunit
403,2517,ETNP_140m_PROKKA_72115,61.34,10,2,2,,23971,ATP-dependent Clp protease proteolytic subunit
403,2519,ETNP_100m_PROKKA_64763,61.34,10,2,2,,24496,ATP-dependent Clp protease proteolytic subunit
403,2520,ETNP_90m_PROKKA_00369,61.34,9,2,2,,25796,ATP-dependent Clp protease proteolytic subunit
403,2521,ETNP_160m_PROKKA_09097,61.34,9,2,2,,26187,ATP-dependent Clp protease proteolytic subunit
229,4129,WP_006173316,60.95,3,2,0,,83937,photosystem I core protein PsaA Synechococcus sp WH 5701
316,1195,ETNP_140m_PROKKA_28731,60.70,5,3,3,,90401,DNA topoisomerase 1
316,1196,ETNP_120m_PROKKA_118117,60.70,4,3,3,,100695,DNA topoisomerase 1
392,1898,ETNP14_120maa_PROKKA_123645,60.55,5,2,1,,47417,Major capsid protein Gp23
286,1003,ETNP14_120maa_PROKKA_123937,60.37,7,3,0,,47699,Major capsid protein Gp23
291,2308,ETNP_120m_PROKKA_108749,60.04,17,2,2,,16650,ATP synthase subunit b
291,2312,ETNP_90m_PROKKA_111294,60.04,17,2,2,,16650,ATP synthase subunit b
291,2306,ETNP_110m_PROKKA_25954,60.04,37,2,2,,7667,F0F1 ATP synthase subunit B'
291,2307,ETNP14_68mB_PROKKA_19001,60.04,20,2,2,,14408,ATP synthase subunit b precursor
291,2309,ETNP_100m_particle_PROKKA_135112,60.04,17,2,2,,16546,ATP synthase subunit b
291,2310,ETNP_110m_PROKKA_14186,60.04,17,2,2,,16546,ATP synthase subunit b
291,2311,ETNP_160m_PROKKA_228143,60.04,17,2,2,,16546,ATP synthase subunit b
291,2313,ETNP_120m_PROKKA_157940,60.04,17,2,2,,16546,ATP synthase subunit b
291,2314,ETNP_90m_PROKKA_149426,60.04,17,2,2,,16546,ATP synthase subunit b
262,2294,ETNP_90m_PROKKA_170958,59.81,25,2,2,,12531,Photosystem I P700 chlorophyll a apoprotein A1
356,1755,ETNP_120m_PROKKA_271891,59.73,2,2,2,,125124,Glycine betaine-binding periplasmic protein precursor
330,1637,ETNP_120m_PROKKA_310957,59.69,9,2,2,,32197,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
330,1638,ETNP_100m_particle_PROKKA_51025,59.69,9,2,2,,32197,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
330,1639,ETNP_90m_PROKKA_50621,59.69,9,2,2,,32197,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
330,2297,ETNP_120m_particle_PROKKA_78203,59.69,10,2,2,,29954,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
330,2298,ETNP_140m_PROKKA_28001,59.69,10,2,2,,29954,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
330,2299,ETNP_160m_PROKKA_94727,59.69,10,2,2,,29954,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
357,1936,NP_85m_PROKKA_09034,59.60,3,2,1,,68841,Membrane lipoprotein TmpC precursor
369,1912,ETNP_140m_PROKKA_13333,59.59,5,2,1,,72090,Acetyl-coenzyme A synthetase
369,2104,ETNP_120m_PROKKA_340236,59.59,16,2,1,,22065,Acetyl-coenzyme A synthetase
369,1958,ETNP_90m_PROKKA_91843,59.59,16,2,1,,22090,Acetyl-coenzyme A synthetase
369,2105,ETNP_120m_PROKKA_313123,59.59,16,2,1,,22049,Acetyl-coenzyme A synthetase
369,2106,ETNP_100m_particle_PROKKA_07990,59.59,15,2,1,,24652,Acetyl-coenzyme A synthetase
287,1018,WP_006170648,59.16,9,3,0,,38527,fructose-bisphosphate aldolase Synechococcus sp WH 5701
342,2269,ETNP_90m_PROKKA_202724,59.14,8,2,2,,41436,hypothetical protein
348,2964,ETNP_60m_PROKKA_07894,58.92,5,3,1,,44488,Elongation factor Tu
348,2965,YP_717228,58.92,5,3,1,,44441,TufA chloroplast  Ostreococcus tauri
223,57394,WP_011130797,58.54,35,5,2,,10652,ferredoxin Prochlorococcus
223,57395,ETNP_120m_free_PROKKA_103676,58.54,29,5,2,,12812,Ferredoxin
257,1940,ETNP_120m_PROKKA_97272,57.54,16,2,1,,21462,Perchlorate reductase subunit alpha precursor
362,1968,ETNP_120m_particle_PROKKA_121606,57.41,7,2,0,,32554,Major capsid protein Gp23
273,1803,ETNP_100m_PROKKA_21928,56.82,6,3,0,,35392,Divinyl chlorophyll a/b light-harvesting protein PcbA
273,1804,ETNP_100m_PROKKA_80821,56.82,6,3,0,,35384,Divinyl chlorophyll a/b light-harvesting protein PcbA
273,1805,ETNP_120m_PROKKA_225639,56.82,6,3,0,,35384,Divinyl chlorophyll a/b light-harvesting protein PcbA
273,1809,ETNP_140m_PROKKA_17940,56.82,5,3,0,,39207,Divinyl chlorophyll a/b light-harvesting protein PcbA
273,1810,ETNP_90m_PROKKA_07859,56.82,5,3,0,,39228,Divinyl chlorophyll a/b light-harvesting protein PcbA
273,1811,NP_85m_PROKKA_07197,56.82,5,3,0,,41147,Divinyl chlorophyll a/b light-harvesting protein PcbA
273,3062,WP_011129875,56.82,5,3,0,,40769,divinyl chlorophyll ab light-harvesting protein PcbA Prochlorococcus marinus
273,3063,WP_036915551,56.82,5,3,0,,40709,dihydroorotate oxidase Prochlorococcus
305,3728,ETNP_100m_particle_PROKKA_73227,56.79,7,2,2,,25582,Poly(beta-D-mannuronate) C5 epimerase 7
497,2911,ETNP_90m_PROKKA_31232,56.70,14,1,1,,12453,Ycf48-like protein precursor
497,2912,ETNP_100m_PROKKA_88777,56.70,5,1,1,,36605,Ycf48-like protein precursor
311,1124,ETNP_110m_PROKKA_12887,56.64,13,3,1,,29422,SPFH domain / Band 7 family protein
311,1125,ETNP14_68mB_PROKKA_06204,56.64,13,3,1,,29422,SPFH domain / Band 7 family protein
311,1126,ETNP_90m_PROKKA_73487,56.64,13,3,1,,29422,SPFH domain / Band 7 family protein
311,1127,ETNP_100m_particle_PROKKA_84224,56.64,13,3,1,,29422,SPFH domain / Band 7 family protein
186,1608,ETNP_70m_PROKKA_88762,56.58,37,4,0,,8842,Photosystem I iron-sulfur center
186,1609,ETNP14_68maa_PROKKA_121803,56.58,37,4,0,,8842,Photosystem I iron-sulfur center
186,1610,WP_006850103,56.58,37,4,0,,8842,photosystem I iron-sulfur center Chroococcales
186,1611,ETNP14_68maa_PROKKA_87488,56.58,37,4,0,,8842,Photosystem I iron-sulfur center
344,2814,ETNP_100m_PROKKA_74791,56.49,13,2,2,,20268,hypothetical protein
363,2365,WP_038543146,56.43,9,2,2,,31750,50S ribosomal protein L2 Synechococcus sp KORDI-100
363,2366,ETNP_140m_PROKKA_79475,56.43,9,2,2,,31697,50S ribosomal protein L2
363,2367,WP_011128928,56.43,9,2,2,,31651,50S ribosomal protein L2 Synechococcus
363,2368,ETNP_100m_PROKKA_75061,56.43,8,2,2,,35740,50S ribosomal protein L2
367,1205,ETNP_300m_PROKKA_91884,56.41,10,2,1,,42570,Multiple sugar-binding protein precursor
367,1206,ETNP_100m_particle_PROKKA_23986,56.41,10,2,1,,42570,Multiple sugar-binding protein precursor
373,3011,ETNP_120m_PROKKA_307156,55.94,4,2,1,,72197,Acetyl-coenzyme A synthetase
373,3009,ETNP_90m_PROKKA_125661,55.94,7,2,1,,43578,Acetyl-coenzyme A synthetase
373,3010,ETNP_100m_particle_PROKKA_92349,55.94,5,2,1,,60437,Acetyl-coenzyme A synthetase
346,2387,ETNP_140m_PROKKA_40240,55.87,7,2,2,,32155,putative formate transporter 1
346,2388,ETNP_100m_particle_PROKKA_01568,55.87,7,2,2,,32155,putative formate transporter 1
417,3668,ETNP_100m_PROKKA_13914,55.57,14,1,1,,10162,hypothetical protein
417,3669,ETNP_120m_PROKKA_140329,55.57,14,1,1,,10192,hypothetical protein
417,3670,ETNP_100m_particle_PROKKA_47732,55.57,14,1,1,,10162,hypothetical protein
417,3671,ETNP_90m_PROKKA_151410,55.57,13,1,1,,10770,hypothetical protein
325,1037,ETNP_100m_PROKKA_16580,55.57,10,3,1,,42724,Major capsid protein Gp23
255,2753,ETNP_100m_particle_PROKKA_74716,55.52,5,3,1,,58796,Major capsid protein Gp23
270,1096,ETNP14_68maa_PROKKA_00486,55.02,2,4,0,,141086,DNA-directed RNA polymerase subunit beta'
394,2289,NP_85m_PROKKA_38400,54.84,27,2,2,,14678,hypothetical protein
394,2290,ETNP_90m_PROKKA_71921,54.84,23,2,2,,17348,hypothetical protein
394,2291,ETNP14_68mB_PROKKA_52676,54.84,23,2,2,,17348,hypothetical protein
364,2406,ETNP_120m_free_PROKKA_230368,54.23,12,2,1,,19738,ATP synthase subunit delta
364,2407,ETNP_90m_PROKKA_163940,54.23,12,2,1,,19738,ATP synthase subunit delta
364,2405,ETNP_120m_PROKKA_308253,54.23,12,2,1,,19752,ATP synthase subunit delta
364,2408,ETNP_100m_particle_PROKKA_44690,54.23,12,2,1,,19752,ATP synthase subunit delta
370,2976,ETNP_120m_particle_PROKKA_18747,54.03,4,2,2,,72313,Chaperone protein HtpG
354,2343,ETNP_300m_PROKKA_117498,53.84,6,2,2,,46902,putative ABC transporter-binding protein precursor
354,2344,ETNP_120m_PROKKA_216566,53.84,6,2,2,,48365,putative ABC transporter-binding protein precursor
354,2345,ETNP_140m_PROKKA_47647,53.84,6,2,2,,48365,putative ABC transporter-binding protein precursor
354,2346,ETNP_160m_PROKKA_89816,53.84,6,2,2,,48365,putative ABC transporter-binding protein precursor
354,2347,NP_300m_PROKKA_05253,53.84,6,2,2,,48365,putative ABC transporter-binding protein precursor
334,2525,ETNP_100m_particle_PROKKA_108832,53.59,32,2,2,,8816,30S ribosomal protein S13
334,2526,ETNP_100m_PROKKA_75138,53.59,21,2,2,,13611,30S ribosomal protein S13
334,2527,ETNP_120m_PROKKA_145478,53.59,21,2,2,,13549,30S ribosomal protein S13
334,2528,ETNP_160m_PROKKA_143445,53.59,21,2,2,,13549,30S ribosomal protein S13
334,2529,ETNP_140m_PROKKA_46901,53.59,21,2,2,,13611,30S ribosomal protein S13
334,2530,ETNP_120m_PROKKA_245645,53.59,21,2,2,,13611,30S ribosomal protein S13
334,2531,ETNP_100m_PROKKA_03776,53.59,21,2,2,,13549,30S ribosomal protein S13
334,2532,ETNP_110m_PROKKA_40811,53.59,21,2,2,,13611,30S ribosomal protein S13
334,2533,NP_85m_PROKKA_07612,53.59,21,2,2,,13643,30S ribosomal protein S13
334,2534,ETNP_90m_PROKKA_141257,53.59,21,2,2,,13549,30S ribosomal protein S13
421,4029,ETNP_100m_particle_PROKKA_43629,53.53,22,2,2,,10492,hypothetical protein
421,4030,ETNP_100m_PROKKA_67325,53.53,22,2,2,,10494,hypothetical protein
421,4031,ETNP_140m_PROKKA_123437,53.53,22,2,2,,10492,hypothetical protein
421,4032,ETNP_110m_PROKKA_04227,53.53,22,2,2,,10492,hypothetical protein
421,4033,NP_85m_PROKKA_28596,53.53,22,2,2,,10492,hypothetical protein
421,4034,ETNP_120m_PROKKA_26666,53.53,22,2,2,,10457,hypothetical protein
421,4035,ETNP_160m_PROKKA_129456,53.53,22,2,2,,10494,hypothetical protein
421,4036,WP_036913600,53.53,22,2,2,,10499,hypothetical protein Prochlorococcus
421,4037,WP_011131216,53.53,22,2,2,,10499,hypothetical protein Prochlorococcus marinus
303,1494,ETNP14_68maa_PROKKA_124922,53.37,24,3,1,,17602,30S ribosomal protein S7
249,1913,ETNP_140m_PROKKA_101548,53.22,2,4,1,,131436,DNA-directed RNA polymerase subunit beta'
397,1817,WP_015350919,53.10,4,2,0,,57779,chaperonin GroEL Myxococcus stipitatus
606,3673,ETNP_90m_PROKKA_50232,52.50,23,1,1,,7006,50S ribosomal protein L27
606,3674,WP_011825214,52.50,17,1,1,,9347,50S ribosomal protein L27 Prochlorococcus
606,3675,ETNP_120m_free_PROKKA_16242,52.50,17,1,1,,9362,50S ribosomal protein L27
606,3676,WP_011127415,52.50,17,1,1,,9336,50S ribosomal protein L27 Synechococcus sp WH 8102
606,3677,ETNP_120m_PROKKA_149150,52.50,17,1,1,,9371,50S ribosomal protein L27
606,3678,ETNP_120m_PROKKA_66419,52.50,17,1,1,,9372,50S ribosomal protein L27
606,3679,ETNP_90m_PROKKA_10449,52.50,17,1,1,,9371,50S ribosomal protein L27
606,3680,ETNP14_68maa_PROKKA_191671,52.50,17,1,1,,9372,50S ribosomal protein L27
606,3681,ETNP_100m_PROKKA_73097,52.50,17,1,1,,9371,50S ribosomal protein L27
606,3682,WP_011130789,52.50,17,1,1,,9317,50S ribosomal protein L27 Prochlorococcus marinus
606,3683,NP_85m_PROKKA_29696,52.50,17,1,1,,9345,50S ribosomal protein L27
606,3684,ETNP_90m_PROKKA_209641,52.50,17,1,1,,9372,50S ribosomal protein L27
606,3685,ETNP14_68maa_PROKKA_194180,52.50,17,1,1,,9417,50S ribosomal protein L27
290,57418,ETNP_90m_PROKKA_58185,52.44,5,4,4,,95852,DNA gyrase subunit A
290,57419,ETNP_90m_PROKKA_201446,52.44,5,4,4,,96138,DNA gyrase subunit A
412,2121,ETNP_100m_PROKKA_08219,52.35,8,2,2,,43253,Protein translocase subunit SecD
412,2122,ETNP_90m_PROKKA_208761,52.35,5,2,2,,62789,Protein translocase subunit SecD
324,1574,ETNP_120m_PROKKA_336789,52.26,16,2,2,,12071,30S ribosomal protein S10
324,1532,ETNP_90m_PROKKA_127148,52.26,16,2,2,,12016,30S ribosomal protein S10
324,1575,WP_011131150,52.26,16,2,2,,12018,30S ribosomal protein S10 Prochlorococcus
324,1576,ETNP_120m_free_PROKKA_176745,52.26,16,2,2,,11976,30S ribosomal protein S10
324,1533,ETNP_140m_PROKKA_10943,52.26,16,2,2,,12016,30S ribosomal protein S10
324,1577,ETNP_90m_PROKKA_40467,52.26,16,2,2,,12071,30S ribosomal protein S10
324,1534,ETNP_100m_PROKKA_39696,52.26,16,2,2,,12016,30S ribosomal protein S10
324,1578,ETNP_100m_particle_PROKKA_141072,52.26,16,2,2,,12071,30S ribosomal protein S10
324,1535,ETNP_160m_PROKKA_28051,52.26,16,2,2,,12016,30S ribosomal protein S10
324,1536,ETNP_120m_particle_PROKKA_233768,52.26,16,2,2,,12016,30S ribosomal protein S10
324,1537,ETNP_110m_PROKKA_31727,52.26,16,2,2,,12016,30S ribosomal protein S10
324,1579,ETNP_140m_PROKKA_101164,52.26,16,2,2,,12071,30S ribosomal protein S10
324,1538,NP_85m_PROKKA_06675,52.26,16,2,2,,12016,30S ribosomal protein S10
324,1539,ETNP_120m_PROKKA_79111,52.26,16,2,2,,12016,30S ribosomal protein S10
324,2584,ETNP_120m_PROKKA_95909,52.26,33,2,2,,5974,30S ribosomal protein S10
324,2598,ETNP_100m_PROKKA_01618,52.26,16,2,2,,12085,30S ribosomal protein S10
498,2936,ETNP_300m_PROKKA_161628,51.72,4,1,1,,42793,Multiple sugar-binding protein precursor
498,3407,ETNP_100m_particle_PROKKA_71836,51.72,4,1,1,,42505,Multiple sugar-binding protein precursor
498,3408,ETNP_120m_particle_PROKKA_16361,51.72,4,1,1,,42461,Multiple sugar-binding protein precursor
498,3409,NP_300m_PROKKA_32067,51.72,4,1,1,,42589,Multiple sugar-binding protein precursor
498,3410,ETNP_100m_PROKKA_16829,51.72,4,1,1,,43199,Multiple sugar-binding protein precursor
498,3411,NP_100m_PROKKA_01517,51.72,3,1,1,,51894,Multiple sugar-binding protein precursor
494,3659,ETNP_140m_PROKKA_133733,51.46,10,1,1,,18284,Photosystem I assembly protein Ycf3
494,3660,ETNP_100m_PROKKA_63045,51.46,9,1,1,,18865,photosystem I assembly protein Ycf3
494,3665,ETNP_90m_PROKKA_152246,51.46,9,1,1,,20693,photosystem I assembly protein Ycf3
494,3666,NP_85m_PROKKA_20745,51.46,9,1,1,,20649,Tetratricopeptide repeat protein
494,3667,ETNP_110m_PROKKA_24637,51.46,9,1,1,,20693,photosystem I assembly protein Ycf3
494,3658,ETNP_140m_PROKKA_97681,51.46,15,1,1,,11911,Tetratricopeptide repeat protein
494,3661,ETNP_100m_PROKKA_95956,51.46,9,1,1,,20188,Photosystem I assembly protein Ycf3
494,3662,ETNP_100m_particle_PROKKA_83591,51.46,9,1,1,,20188,Photosystem I assembly protein Ycf3
494,3663,ETNP_120m_PROKKA_47447,51.46,9,1,1,,20188,Photosystem I assembly protein Ycf3
494,3664,ETNP_90m_PROKKA_184985,51.46,9,1,1,,20188,Photosystem I assembly protein Ycf3
408,2857,XP_003058104,51.37,4,2,2,,80453,predicted protein  Micromonas pusilla CCMP1545
398,57444,NP_100m_PROKKA_29422,51.27,19,2,1,,15973,50S ribosomal protein L10
398,57445,NP_85m_PROKKA_14998,51.27,15,2,1,,19864,50S ribosomal protein L10
411,2692,ETNP_120m_PROKKA_284025,51.17,11,2,1,,24675,Cytochrome b6
411,2693,ETNP_120m_free_PROKKA_12323,51.17,11,2,1,,24675,Cytochrome b6
365,1419,ETNP14_68maa_PROKKA_165335,50.43,7,2,1,,39238,putative oxidoreductase
347,2304,ETNP_120m_PROKKA_74132,50.08,39,2,2,,7159,hypothetical protein
418,3716,ETNP_120m_PROKKA_52813,50.00,9,1,1,,20250,Glycine betaine-binding periplasmic protein precursor
418,3717,NP_300m_PROKKA_33335,50.00,6,1,1,,29902,Glycine betaine-binding periplasmic protein precursor
418,3718,NP_300m_PROKKA_13340,50.00,6,1,1,,29860,Glycine betaine-binding periplasmic protein precursor
418,3719,ETNP14_120maa_PROKKA_188335,50.00,5,1,1,,36107,Glycine betaine-binding periplasmic protein precursor
418,3720,WP_053819672,50.00,5,1,1,,36747,glycinebetaine ABC transporter substrate-binding protein Candidatus Thioglobus singularis
418,57481,ETNP14_120maa_PROKKA_115968,50.00,5,1,1,,37256,Glycine betaine-binding periplasmic protein precursor
418,3721,ETNP_110m_PROKKA_37205,50.00,5,1,1,,37329,Glycine betaine-binding periplasmic protein precursor
418,3722,NP_125m_PROKKA_04054,50.00,5,1,1,,37343,Glycine betaine-binding periplasmic protein precursor
418,3723,ETNP14_120maa_PROKKA_81899,50.00,5,1,1,,37329,Glycine betaine-binding periplasmic protein precursor
366,1616,ETNP_160m_PROKKA_107437,49.81,12,2,2,,25617,50S ribosomal protein L1
374,2133,WP_038542251,49.78,6,2,1,,67690,aspartyl-tRNA synthetase Synechococcus sp KORDI-100
405,2674,ETNP_100m_PROKKA_15388,49.53,28,2,2,,8501,hypothetical protein
495,4195,ETNP_100m_particle_PROKKA_19282,49.44,3,1,1,,49111,hypothetical protein
495,4194,ETNP_120m_PROKKA_256283,49.44,7,1,1,,22801,hypothetical protein
495,4196,ETNP14_68maa_PROKKA_49206,49.44,3,1,1,,49018,hypothetical protein
495,3435,ETNP_100m_particle_PROKKA_114586,49.44,3,1,1,,49067,hypothetical protein
353,990,ETNP_90m_PROKKA_100492,49.31,4,2,1,,60126,Aspartate--tRNA ligase
353,983,ETNP_100m_particle_PROKKA_113293,49.31,4,2,1,,67699,Aspartate--tRNA ligase
336,1450,ETNP14_120maa_PROKKA_58866,48.99,6,3,0,,43310,Elongation factor Tu
336,1129,ETNP14_68maa_PROKKA_163527,48.99,6,3,0,,43466,Elongation factor Tu
378,3746,ETNP14_120mab_PROKKA_158036,48.52,10,1,1,,14162,hypothetical protein
378,3747,NP_125m_PROKKA_13110,48.52,10,1,1,,14118,hypothetical protein
378,3749,NP_100m_PROKKA_16248,48.52,5,1,1,,31451,hypothetical protein
378,3750,NP_85m_PROKKA_20051,48.52,5,1,1,,31434,hypothetical protein
378,3740,NP_300m_PROKKA_38643,48.52,22,1,1,,6516,hypothetical protein
378,3741,ETNP14_120mab_PROKKA_21452,48.52,22,1,1,,6530,hypothetical protein
378,3742,ETNP_100m_particle_PROKKA_122718,48.52,22,1,1,,6498,hypothetical protein
