# MetaGOmics GO report					
# MetaGOmics version: 0.1.1					
# Run date: Thu Jun 28 20:14:18 PDT 2018					
GO acc	GO aspect	GO name	count	total count	ratio
GO:0046688	biological_process	response to copper ion	21	551	0.038112523
GO:0019829	molecular_function	cation-transporting ATPase activity	1	551	0.001814882
GO:0008834	molecular_function	"di-trans,poly-cis-decaprenylcistransferase activity"	1	551	0.001814882
GO:0042626	molecular_function	"ATPase activity, coupled to transmembrane movement of substances"	1	551	0.001814882
GO:0031490	molecular_function	chromatin DNA binding	2	551	0.003629764
GO:0070062	cellular_component	extracellular exosome	14	551	0.025408348
GO:0035690	biological_process	cellular response to drug	1	551	0.001814882
GO:0017022	molecular_function	myosin binding	10	551	0.01814882
GO:0031505	biological_process	fungal-type cell wall organization	6	551	0.010889292
GO:0050821	biological_process	protein stabilization	21	551	0.038112523
GO:0004029	molecular_function	aldehyde dehydrogenase (NAD) activity	2	551	0.003629764
GO:0017038	biological_process	protein import	21	551	0.038112523
GO:0035710	biological_process	"CD4-positive, alpha-beta T cell activation"	1	551	0.001814882
GO:0045184	biological_process	establishment of protein localization	28	551	0.050816697
GO:0045185	biological_process	maintenance of protein location	6	551	0.010889292
GO:0017111	molecular_function	nucleoside-triphosphatase activity	29	551	0.052631579
GO:0050661	molecular_function	NADP binding	2	551	0.003629764
GO:0050662	molecular_function	coenzyme binding	2	551	0.003629764
GO:0017076	molecular_function	purine nucleotide binding	40	551	0.072595281
GO:0045214	biological_process	sarcomere organization	6	551	0.010889292
GO:0004070	molecular_function	aspartate carbamoyltransferase activity	1	551	0.001814882
GO:0050667	biological_process	homocysteine metabolic process	1	551	0.001814882
GO:0031072	molecular_function	heat shock protein binding	20	551	0.036297641
GO:0050678	biological_process	regulation of epithelial cell proliferation	1	551	0.001814882
GO:0045229	biological_process	external encapsulating structure organization	6	551	0.010889292
GO:0050680	biological_process	negative regulation of epithelial cell proliferation	1	551	0.001814882
GO:0004087	molecular_function	carbamoyl-phosphate synthase (ammonia) activity	1	551	0.001814882
GO:0004088	molecular_function	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	1	551	0.001814882
GO:0097159	molecular_function	organic cyclic compound binding	66	551	0.119782214
GO:0035770	cellular_component	ribonucleoprotein granule	6	551	0.010889292
GO:0045259	cellular_component	proton-transporting ATP synthase complex	1	551	0.001814882
GO:0045261	cellular_component	"proton-transporting ATP synthase complex, catalytic core F(1)"	1	551	0.001814882
GO:0070161	cellular_component	anchoring junction	6	551	0.010889292
GO:0050708	biological_process	regulation of protein secretion	1	551	0.001814882
GO:0050709	biological_process	negative regulation of protein secretion	1	551	0.001814882
GO:0045267	cellular_component	"proton-transporting ATP synthase, catalytic core"	1	551	0.001814882
GO:0004124	molecular_function	cysteine synthase activity	1	551	0.001814882
GO:0019899	molecular_function	enzyme binding	7	551	0.012704174
GO:0046677	biological_process	response to antibiotic	3	551	0.005444646
GO:0017144	biological_process	drug metabolic process	1	551	0.001814882
GO:0035821	biological_process	modification of morphology or physiology of other organism	20	551	0.036297641
GO:0031625	molecular_function	ubiquitin protein ligase binding	6	551	0.010889292
GO:0004151	molecular_function	dihydroorotase activity	1	551	0.001814882
GO:0070201	biological_process	regulation of establishment of protein localization	1	551	0.001814882
GO:0031640	biological_process	killing of cells of other organism	20	551	0.036297641
GO:0031647	biological_process	regulation of protein stability	21	551	0.038112523
GO:0045321	biological_process	leukocyte activation	1	551	0.001814882
GO:0004175	molecular_function	endopeptidase activity	4	551	0.007259528
GO:0004176	molecular_function	ATP-dependent peptidase activity	21	551	0.038112523
GO:0045335	cellular_component	phagocytic vesicle	10	551	0.01814882
GO:0050776	biological_process	regulation of immune response	7	551	0.012704174
GO:0050778	biological_process	positive regulation of immune response	7	551	0.012704174
GO:0031667	biological_process	response to nutrient levels	1	551	0.001814882
GO:0031668	biological_process	cellular response to extracellular stimulus	22	551	0.039927405
GO:0031669	biological_process	cellular response to nutrient levels	1	551	0.001814882
GO:0031674	cellular_component	I band	6	551	0.010889292
GO:0004190	molecular_function	aspartic-type endopeptidase activity	3	551	0.005444646
GO:0050789	biological_process	regulation of biological process	41	551	0.074410163
GO:0050790	biological_process	regulation of catalytic activity	7	551	0.012704174
GO:0050792	biological_process	regulation of viral process	1	551	0.001814882
GO:0050793	biological_process	regulation of developmental process	8	551	0.014519056
GO:0050794	biological_process	regulation of cellular process	41	551	0.074410163
GO:0006915	biological_process	apoptotic process	2	551	0.003629764
GO:0070252	biological_process	actin-mediated cell contraction	6	551	0.010889292
GO:0050807	biological_process	regulation of synapse organization	6	551	0.010889292
GO:0050808	biological_process	synapse organization	6	551	0.010889292
GO:0005764	cellular_component	lysosome	10	551	0.01814882
GO:0035902	biological_process	response to immobilization stress	6	551	0.010889292
GO:0009056	biological_process	catabolic process	2	551	0.003629764
GO:0009058	biological_process	biosynthetic process	50	551	0.090744102
GO:0009059	biological_process	macromolecule biosynthetic process	39	551	0.070780399
GO:0009064	biological_process	glutamine family amino acid metabolic process	1	551	0.001814882
GO:0009069	biological_process	serine family amino acid metabolic process	1	551	0.001814882
GO:0009070	biological_process	serine family amino acid biosynthetic process	1	551	0.001814882
GO:0009072	biological_process	aromatic amino acid family metabolic process	3	551	0.005444646
GO:0097305	biological_process	response to alcohol	7	551	0.012704174
GO:0050865	biological_process	regulation of cell activation	6	551	0.010889292
GO:0009073	biological_process	aromatic amino acid family biosynthetic process	3	551	0.005444646
GO:0005739	cellular_component	mitochondrion	32	551	0.058076225
GO:0050867	biological_process	positive regulation of cell activation	6	551	0.010889292
GO:0008237	molecular_function	metallopeptidase activity	3	551	0.005444646
GO:0050878	biological_process	regulation of body fluid levels	1	551	0.001814882
GO:0050880	biological_process	regulation of blood vessel size	7	551	0.012704174
GO:0009084	biological_process	glutamine family amino acid biosynthetic process	1	551	0.001814882
GO:0005773	cellular_component	vacuole	12	551	0.021778584
GO:0050896	biological_process	response to stimulus	41	551	0.074410163
GO:0009103	biological_process	lipopolysaccharide biosynthetic process	4	551	0.007259528
GO:0009108	biological_process	coenzyme biosynthetic process	2	551	0.003629764
GO:0009112	biological_process	nucleobase metabolic process	1	551	0.001814882
GO:0018107	biological_process	peptidyl-threonine phosphorylation	1	551	0.001814882
GO:0009116	biological_process	nucleoside metabolic process	3	551	0.005444646
GO:0097346	cellular_component	INO80-type complex	6	551	0.010889292
GO:0070335	molecular_function	aspartate binding	1	551	0.001814882
GO:0035966	biological_process	response to topologically incorrect protein	21	551	0.038112523
GO:0008233	molecular_function	peptidase activity	28	551	0.050816697
GO:0009117	biological_process	nucleotide metabolic process	7	551	0.012704174
GO:0035967	biological_process	cellular response to topologically incorrect protein	20	551	0.036297641
GO:0009119	biological_process	ribonucleoside metabolic process	3	551	0.005444646
GO:0009123	biological_process	nucleoside monophosphate metabolic process	3	551	0.005444646
GO:0009124	biological_process	nucleoside monophosphate biosynthetic process	2	551	0.003629764
GO:0009126	biological_process	purine nucleoside monophosphate metabolic process	2	551	0.003629764
GO:0009127	biological_process	purine nucleoside monophosphate biosynthetic process	1	551	0.001814882
GO:0009129	biological_process	pyrimidine nucleoside monophosphate metabolic process	1	551	0.001814882
GO:0009130	biological_process	pyrimidine nucleoside monophosphate biosynthetic process	1	551	0.001814882
GO:0004312	molecular_function	fatty acid synthase activity	1	551	0.001814882
GO:0009132	biological_process	nucleoside diphosphate metabolic process	1	551	0.001814882
GO:0004314	molecular_function	[acyl-carrier-protein] S-malonyltransferase activity	1	551	0.001814882
GO:0009135	biological_process	purine nucleoside diphosphate metabolic process	1	551	0.001814882
GO:0097367	molecular_function	carbohydrate derivative binding	43	551	0.078039927
GO:0018130	biological_process	heterocycle biosynthetic process	38	551	0.068965517
GO:0009141	biological_process	nucleoside triphosphate metabolic process	3	551	0.005444646
GO:0070358	biological_process	actin polymerization-dependent cell motility	6	551	0.010889292
GO:0070359	biological_process	actin polymerization-dependent cell motility involved in migration of symbiont in host	6	551	0.010889292
GO:0009142	biological_process	nucleoside triphosphate biosynthetic process	2	551	0.003629764
GO:0009144	biological_process	purine nucleoside triphosphate metabolic process	2	551	0.003629764
GO:0045471	biological_process	response to ethanol	6	551	0.010889292
GO:0004324	molecular_function	ferredoxin-NADP+ reductase activity	1	551	0.001814882
GO:0009145	biological_process	purine nucleoside triphosphate biosynthetic process	1	551	0.001814882
GO:0009147	biological_process	pyrimidine nucleoside triphosphate metabolic process	1	551	0.001814882
GO:0070365	biological_process	hepatocyte differentiation	1	551	0.001814882
GO:0009148	biological_process	pyrimidine nucleoside triphosphate biosynthetic process	1	551	0.001814882
GO:0009150	biological_process	purine ribonucleotide metabolic process	2	551	0.003629764
GO:0009152	biological_process	purine ribonucleotide biosynthetic process	1	551	0.001814882
GO:0070370	biological_process	cellular heat acclimation	20	551	0.036297641
GO:0070372	biological_process	regulation of ERK1 and ERK2 cascade	6	551	0.010889292
GO:0009156	biological_process	ribonucleoside monophosphate biosynthetic process	2	551	0.003629764
GO:0070374	biological_process	positive regulation of ERK1 and ERK2 cascade	6	551	0.010889292
GO:0009161	biological_process	ribonucleoside monophosphate metabolic process	3	551	0.005444646
GO:0009163	biological_process	nucleoside biosynthetic process	2	551	0.003629764
GO:0009165	biological_process	nucleotide biosynthetic process	4	551	0.007259528
GO:0009167	biological_process	purine ribonucleoside monophosphate metabolic process	2	551	0.003629764
GO:0009168	biological_process	purine ribonucleoside monophosphate biosynthetic process	1	551	0.001814882
GO:0009173	biological_process	pyrimidine ribonucleoside monophosphate metabolic process	1	551	0.001814882
GO:0009174	biological_process	pyrimidine ribonucleoside monophosphate biosynthetic process	1	551	0.001814882
GO:0009179	biological_process	purine ribonucleoside diphosphate metabolic process	1	551	0.001814882
GO:0009185	biological_process	ribonucleoside diphosphate metabolic process	1	551	0.001814882
GO:0070402	molecular_function	NADPH binding	2	551	0.003629764
GO:0070406	molecular_function	glutamine binding	1	551	0.001814882
GO:0070408	biological_process	carbamoyl phosphate metabolic process	1	551	0.001814882
GO:0070409	biological_process	carbamoyl phosphate biosynthetic process	1	551	0.001814882
GO:0070413	biological_process	trehalose metabolism in response to stress	20	551	0.036297641
GO:0070414	biological_process	trehalose metabolism in response to heat stress	20	551	0.036297641
GO:0009199	biological_process	ribonucleoside triphosphate metabolic process	3	551	0.005444646
GO:0018193	biological_process	peptidyl-amino acid modification	7	551	0.012704174
GO:0009201	biological_process	ribonucleoside triphosphate biosynthetic process	2	551	0.003629764
GO:0050998	molecular_function	nitric-oxide synthase binding	6	551	0.010889292
GO:0097433	cellular_component	dense body	6	551	0.010889292
GO:0009205	biological_process	purine ribonucleoside triphosphate metabolic process	2	551	0.003629764
GO:0009206	biological_process	purine ribonucleoside triphosphate biosynthetic process	1	551	0.001814882
GO:0009208	biological_process	pyrimidine ribonucleoside triphosphate metabolic process	1	551	0.001814882
GO:0009209	biological_process	pyrimidine ribonucleoside triphosphate biosynthetic process	1	551	0.001814882
GO:0005102	molecular_function	receptor binding	1	551	0.001814882
GO:0007155	biological_process	cell adhesion	7	551	0.012704174
GO:0018205	biological_process	peptidyl-lysine modification	6	551	0.010889292
GO:0009218	biological_process	pyrimidine ribonucleotide metabolic process	1	551	0.001814882
GO:0018210	biological_process	peptidyl-threonine modification	1	551	0.001814882
GO:0009220	biological_process	pyrimidine ribonucleotide biosynthetic process	1	551	0.001814882
GO:0004402	molecular_function	histone acetyltransferase activity	6	551	0.010889292
GO:0097458	cellular_component	neuron part	7	551	0.012704174
GO:0031897	cellular_component	Tic complex	21	551	0.038112523
GO:0009245	biological_process	lipid A biosynthetic process	4	551	0.007259528
GO:0051046	biological_process	regulation of secretion	1	551	0.001814882
GO:1903475	biological_process	mitotic actomyosin contractile ring assembly	6	551	0.010889292
GO:0009247	biological_process	glycolipid biosynthetic process	4	551	0.007259528
GO:0051048	biological_process	negative regulation of secretion	1	551	0.001814882
GO:0051049	biological_process	regulation of transport	1	551	0.001814882
GO:0051051	biological_process	negative regulation of transport	1	551	0.001814882
GO:0036094	molecular_function	small molecule binding	46	551	0.083484574
GO:0009259	biological_process	ribonucleotide metabolic process	3	551	0.005444646
GO:0036103	biological_process	Kdo2-lipid A metabolic process	4	551	0.007259528
GO:0009260	biological_process	ribonucleotide biosynthetic process	2	551	0.003629764
GO:0036104	biological_process	Kdo2-lipid A biosynthetic process	4	551	0.007259528
GO:0009266	biological_process	response to temperature stimulus	22	551	0.039927405
GO:0051262	biological_process	protein tetramerization	2	551	0.003629764
GO:0009267	biological_process	cellular response to starvation	1	551	0.001814882
GO:0045595	biological_process	regulation of cell differentiation	2	551	0.003629764
GO:0070486	biological_process	leukocyte aggregation	1	551	0.001814882
GO:0045596	biological_process	negative regulation of cell differentiation	2	551	0.003629764
GO:0051084	biological_process	'de novo' posttranslational protein folding	20	551	0.036297641
GO:0051085	biological_process	chaperone mediated protein folding requiring cofactor	20	551	0.036297641
GO:0097501	biological_process	stress response to metal ion	21	551	0.038112523
GO:0070489	biological_process	T cell aggregation	1	551	0.001814882
GO:1903506	biological_process	regulation of nucleic acid-templated transcription	29	551	0.052631579
GO:1903507	biological_process	negative regulation of nucleic acid-templated transcription	3	551	0.005444646
GO:1903509	biological_process	liposaccharide metabolic process	4	551	0.007259528
GO:0051093	biological_process	negative regulation of developmental process	2	551	0.003629764
GO:0031941	cellular_component	filamentous actin	6	551	0.010889292
GO:0051098	biological_process	regulation of binding	6	551	0.010889292
GO:0009295	cellular_component	nucleoid	2	551	0.003629764
GO:0051100	biological_process	negative regulation of binding	6	551	0.010889292
GO:0097517	cellular_component	contractile actin filament bundle	6	551	0.010889292
GO:0009306	biological_process	protein secretion	6	551	0.010889292
GO:1903530	biological_process	regulation of secretion by cell	1	551	0.001814882
GO:1903531	biological_process	negative regulation of secretion by cell	1	551	0.001814882
GO:0031960	biological_process	response to corticosteroid	1	551	0.001814882
GO:0009311	biological_process	oligosaccharide metabolic process	24	551	0.043557169
GO:0009312	biological_process	oligosaccharide biosynthetic process	4	551	0.007259528
GO:0031966	cellular_component	mitochondrial membrane	3	551	0.005444646
GO:0031967	cellular_component	organelle envelope	27	551	0.049001815
GO:0009314	biological_process	response to radiation	31	551	0.056261343
GO:0031968	cellular_component	organelle outer membrane	1	551	0.001814882
GO:0031969	cellular_component	chloroplast membrane	21	551	0.038112523
GO:0070527	biological_process	platelet aggregation	6	551	0.010889292
GO:0036156	cellular_component	inner dynein arm	6	551	0.010889292
GO:0042493	biological_process	response to drug	7	551	0.012704174
GO:0031970	cellular_component	organelle envelope lumen	1	551	0.001814882
GO:0051128	biological_process	regulation of cellular component organization	6	551	0.010889292
GO:0045637	biological_process	regulation of myeloid cell differentiation	2	551	0.003629764
GO:0031974	cellular_component	membrane-enclosed lumen	24	551	0.043557169
GO:0045638	biological_process	negative regulation of myeloid cell differentiation	2	551	0.003629764
GO:0031975	cellular_component	envelope	27	551	0.049001815
GO:0031982	cellular_component	vesicle	18	551	0.032667877
GO:0070542	biological_process	response to fatty acid	1	551	0.001814882
GO:0031988	cellular_component	membrane-bounded vesicle	18	551	0.032667877
GO:0045652	biological_process	regulation of megakaryocyte differentiation	2	551	0.003629764
GO:0045653	biological_process	negative regulation of megakaryocyte differentiation	2	551	0.003629764
GO:1903561	cellular_component	extracellular vesicle	14	551	0.025408348
GO:0004518	molecular_function	nuclease activity	2	551	0.003629764
GO:0032009	cellular_component	early phagosome	10	551	0.01814882
GO:0004527	molecular_function	exonuclease activity	2	551	0.003629764
GO:0032010	cellular_component	phagolysosome	10	551	0.01814882
GO:0051171	biological_process	regulation of nitrogen compound metabolic process	30	551	0.054446461
GO:0051172	biological_process	negative regulation of nitrogen compound metabolic process	4	551	0.007259528
GO:0051173	biological_process	positive regulation of nitrogen compound metabolic process	21	551	0.038112523
GO:0009360	cellular_component	DNA polymerase III complex	2	551	0.003629764
GO:0051174	biological_process	regulation of phosphorus metabolic process	6	551	0.010889292
GO:0051179	biological_process	localization	36	551	0.065335753
GO:0036211	biological_process	protein modification process	9	551	0.016333938
GO:0051186	biological_process	cofactor metabolic process	6	551	0.010889292
GO:0036213	biological_process	contractile ring contraction	6	551	0.010889292
GO:0051188	biological_process	cofactor biosynthetic process	2	551	0.003629764
GO:0051193	biological_process	regulation of cofactor metabolic process	21	551	0.038112523
GO:0070011	molecular_function	"peptidase activity, acting on L-amino acid peptides"	28	551	0.050816697
GO:0018393	biological_process	internal peptidyl-lysine acetylation	6	551	0.010889292
GO:0032036	molecular_function	myosin heavy chain binding	6	551	0.010889292
GO:0018394	biological_process	peptidyl-lysine acetylation	6	551	0.010889292
GO:0070603	cellular_component	SWI/SNF superfamily-type complex	6	551	0.010889292
GO:0051223	biological_process	regulation of protein transport	1	551	0.001814882
GO:0051224	biological_process	negative regulation of protein transport	1	551	0.001814882
GO:0009636	biological_process	response to toxic substance	4	551	0.007259528
GO:0009405	biological_process	pathogenesis	21	551	0.038112523
GO:0009408	biological_process	response to heat	21	551	0.038112523
GO:0051234	biological_process	establishment of localization	36	551	0.065335753
GO:0051235	biological_process	maintenance of location	7	551	0.012704174
GO:0009409	biological_process	response to cold	1	551	0.001814882
GO:0010038	biological_process	response to metal ion	28	551	0.050816697
GO:0051239	biological_process	regulation of multicellular organismal process	4	551	0.007259528
GO:0051240	biological_process	positive regulation of multicellular organismal process	2	551	0.003629764
GO:0051241	biological_process	negative regulation of multicellular organismal process	2	551	0.003629764
GO:0009414	biological_process	response to water deprivation	3	551	0.005444646
GO:0009415	biological_process	response to water	3	551	0.005444646
GO:0051246	biological_process	regulation of protein metabolic process	27	551	0.049001815
GO:0009416	biological_process	response to light stimulus	31	551	0.056261343
GO:0051247	biological_process	positive regulation of protein metabolic process	27	551	0.049001815
GO:0051248	biological_process	negative regulation of protein metabolic process	6	551	0.010889292
GO:0051252	biological_process	regulation of RNA metabolic process	29	551	0.052631579
GO:0009423	biological_process	chorismate biosynthetic process	3	551	0.005444646
GO:0051253	biological_process	negative regulation of RNA metabolic process	3	551	0.005444646
GO:0051258	biological_process	protein polymerization	6	551	0.010889292
GO:0051259	biological_process	protein oligomerization	23	551	0.041742287
GO:0009435	biological_process	NAD biosynthetic process	2	551	0.003629764
GO:0005576	cellular_component	extracellular region	10	551	0.01814882
GO:0032091	biological_process	negative regulation of protein binding	6	551	0.010889292
GO:0070646	biological_process	protein modification by small protein removal	6	551	0.010889292
GO:0070647	biological_process	protein modification by small protein conjugation or removal	6	551	0.010889292
GO:0097659	biological_process	nucleic acid-templated transcription	28	551	0.050816697
GO:0051270	biological_process	regulation of cellular component movement	1	551	0.001814882
GO:0032094	biological_process	response to food	1	551	0.001814882
GO:0005829	cellular_component	cytosol	38	551	0.068965517
GO:0051272	biological_process	positive regulation of cellular component movement	1	551	0.001814882
GO:0009451	biological_process	RNA modification	3	551	0.005444646
GO:0009453	biological_process	energy taxis	10	551	0.01814882
GO:0051286	cellular_component	cell tip	6	551	0.010889292
GO:0051290	biological_process	protein heterotetramerization	2	551	0.003629764
GO:0051291	biological_process	protein heterooligomerization	2	551	0.003629764
GO:0051293	biological_process	establishment of spindle localization	6	551	0.010889292
GO:0051294	biological_process	establishment of spindle orientation	6	551	0.010889292
GO:0051301	biological_process	cell division	6	551	0.010889292
GO:0004659	molecular_function	prenyltransferase activity	1	551	0.001814882
GO:1903706	biological_process	regulation of hemopoiesis	2	551	0.003629764
GO:0045814	biological_process	"negative regulation of gene expression, epigenetic"	3	551	0.005444646
GO:1903707	biological_process	negative regulation of hemopoiesis	2	551	0.003629764
GO:0045815	biological_process	"positive regulation of gene expression, epigenetic"	8	551	0.014519056
GO:0004672	molecular_function	protein kinase activity	3	551	0.005444646
GO:0004674	molecular_function	protein serine/threonine kinase activity	2	551	0.003629764
GO:1903717	biological_process	response to ammonia	1	551	0.001814882
GO:1903718	biological_process	cellular response to ammonia	1	551	0.001814882
GO:0032153	cellular_component	cell division site	6	551	0.010889292
GO:0051336	biological_process	regulation of hydrolase activity	6	551	0.010889292
GO:0032155	cellular_component	cell division site part	6	551	0.010889292
GO:0051338	biological_process	regulation of transferase activity	7	551	0.012704174
GO:0051345	biological_process	positive regulation of hydrolase activity	6	551	0.010889292
GO:0051348	biological_process	negative regulation of transferase activity	6	551	0.010889292
GO:0009506	cellular_component	plasmodesma	8	551	0.014519056
GO:0009507	cellular_component	chloroplast	30	551	0.054446461
GO:0070726	biological_process	cell wall assembly	6	551	0.010889292
GO:0070727	biological_process	cellular macromolecule localization	21	551	0.038112523
GO:0045859	biological_process	regulation of protein kinase activity	6	551	0.010889292
GO:0009526	cellular_component	plastid envelope	27	551	0.049001815
GO:0009528	cellular_component	plastid inner membrane	21	551	0.038112523
GO:0098529	biological_process	"neuromuscular junction development, skeletal muscle fiber"	6	551	0.010889292
GO:0009532	cellular_component	plastid stroma	28	551	0.050816697
GO:0036379	cellular_component	myofilament	6	551	0.010889292
GO:0009535	cellular_component	chloroplast thylakoid membrane	21	551	0.038112523
GO:0009536	cellular_component	plastid	30	551	0.054446461
GO:0051384	biological_process	response to glucocorticoid	1	551	0.001814882
GO:0032200	biological_process	telomere organization	2	551	0.003629764
GO:0004743	molecular_function	pyruvate kinase activity	1	551	0.001814882
GO:0098542	biological_process	defense response to other organism	2	551	0.003629764
GO:0051414	biological_process	response to cortisol	1	551	0.001814882
GO:0009570	cellular_component	chloroplast stroma	28	551	0.050816697
GO:0009579	cellular_component	thylakoid	2	551	0.003629764
GO:0098588	cellular_component	bounding membrane of organelle	3	551	0.005444646
GO:0098589	cellular_component	membrane region	9	551	0.016333938
GO:0045934	biological_process	negative regulation of nucleobase-containing compound metabolic process	4	551	0.007259528
GO:0045936	biological_process	negative regulation of phosphate metabolic process	6	551	0.010889292
GO:0098590	cellular_component	plasma membrane region	2	551	0.003629764
GO:0045937	biological_process	positive regulation of phosphate metabolic process	6	551	0.010889292
GO:0009605	biological_process	response to external stimulus	30	551	0.054446461
GO:0098602	biological_process	single organism cell adhesion	7	551	0.012704174
GO:0009607	biological_process	response to biotic stimulus	9	551	0.016333938
GO:0004812	molecular_function	aminoacyl-tRNA ligase activity	2	551	0.003629764
GO:0009611	biological_process	response to wounding	6	551	0.010889292
GO:0032268	biological_process	regulation of cellular protein metabolic process	27	551	0.049001815
GO:0051707	biological_process	response to other organism	8	551	0.014519056
GO:0098609	biological_process	cell-cell adhesion	7	551	0.012704174
GO:0032269	biological_process	negative regulation of cellular protein metabolic process	6	551	0.010889292
GO:0032270	biological_process	positive regulation of cellular protein metabolic process	27	551	0.049001815
GO:0009617	biological_process	response to bacterium	1	551	0.001814882
GO:0009620	biological_process	response to fungus	1	551	0.001814882
GO:0036464	cellular_component	cytoplasmic ribonucleoprotein granule	6	551	0.010889292
GO:0009628	biological_process	response to abiotic stimulus	35	551	0.063520871
GO:0004828	molecular_function	serine-tRNA ligase activity	2	551	0.003629764
GO:0009639	biological_process	response to red or far red light	6	551	0.010889292
GO:0009642	biological_process	response to light intensity	27	551	0.049001815
GO:0045984	biological_process	negative regulation of pyrimidine nucleobase metabolic process	1	551	0.001814882
GO:0070849	biological_process	response to epidermal growth factor	1	551	0.001814882
GO:0009644	biological_process	response to high light intensity	27	551	0.049001815
GO:0009651	biological_process	response to salt stress	7	551	0.012704174
GO:0009657	biological_process	plastid organization	21	551	0.038112523
GO:0009658	biological_process	chloroplast organization	21	551	0.038112523
GO:0098655	biological_process	cation transmembrane transport	1	551	0.001814882
GO:0098660	biological_process	inorganic ion transmembrane transport	1	551	0.001814882
GO:1903900	biological_process	regulation of viral life cycle	1	551	0.001814882
GO:1903901	biological_process	negative regulation of viral life cycle	1	551	0.001814882
GO:0098662	biological_process	inorganic cation transmembrane transport	1	551	0.001814882
GO:0098687	cellular_component	chromosomal region	2	551	0.003629764
GO:0046031	biological_process	ADP metabolic process	1	551	0.001814882
GO:0046034	biological_process	ATP metabolic process	2	551	0.003629764
GO:0051536	molecular_function	iron-sulfur cluster binding	2	551	0.003629764
GO:0051537	molecular_function	"2 iron, 2 sulfur cluster binding"	1	551	0.001814882
GO:0051539	molecular_function	"4 iron, 4 sulfur cluster binding"	1	551	0.001814882
GO:0051540	molecular_function	metal cluster binding	2	551	0.003629764
GO:0098723	cellular_component	skeletal muscle myofibril	6	551	0.010889292
GO:0009706	cellular_component	chloroplast inner membrane	21	551	0.038112523
GO:0046049	biological_process	UMP metabolic process	1	551	0.001814882
GO:0046051	biological_process	UTP metabolic process	1	551	0.001814882
GO:0070925	biological_process	organelle assembly	6	551	0.010889292
GO:0009719	biological_process	response to endogenous stimulus	32	551	0.058076225
GO:0009725	biological_process	response to hormone	28	551	0.050816697
GO:0070938	cellular_component	contractile ring	6	551	0.010889292
