Cruise,Station,mon/dd/yyyy,hh:mm,Longitude [degrees east],Latitude [degrees north],Bottom Depth [m],Pressure [db],Depth (m),Temperature [degrees C],Temperature 2 [degrees C],Salinity [psu],Salinity 2 [psu],Fluorescense [mg/m^3],Beam Transmission [%],PAR,Oxygen [umol/kg],Oxygen [% saturation]
SKQ201617S,sta013,12/29/16,4:05,-104.55525,16.81524,3141,451.165,446.9635427,8.6066,8.607,34.5873,34.5944,7.23E-02,98.5165,1.00E-12,0.145,0.051
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,452.173,447.9621557,8.5938,8.5943,34.5871,34.5942,7.24E-02,98.5138,1.00E-12,0.139,0.049
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,453.182,448.9617595,8.5811,8.5815,34.5871,34.594,7.38E-02,98.5007,1.00E-12,0.159,0.056
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,454.19,449.9603725,8.5543,8.5549,34.5858,34.5928,7.19E-02,98.4961,1.00E-12,0.134,0.047
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,455.198,450.9589855,8.5167,8.5182,34.5858,34.5927,7.39E-02,98.5087,1.00E-12,0.124,0.044
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,456.206,451.9575986,8.5061,8.5062,34.5856,34.5926,7.33E-02,98.4996,1.00E-12,0.134,0.047
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,457.215,452.9572023,8.4978,8.4988,34.5844,34.5915,7.24E-02,98.5331,1.00E-12,0.155,0.054
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,458.223,453.9558153,8.4883,8.4888,34.584,34.5911,7.33E-02,98.5379,1.00E-12,0.146,0.051
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,459.231,454.9544284,8.4786,8.4791,34.5835,34.5906,7.23E-02,98.5314,1.00E-12,0.132,0.046
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,460.239,455.9530414,8.4578,8.4583,34.5831,34.5901,7.20E-02,98.5224,1.00E-12,0.151,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,461.247,456.9516544,8.4319,8.4324,34.583,34.5899,7.29E-02,98.5198,1.00E-12,0.142,0.05
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,462.255,457.9502675,8.4079,8.4084,34.5825,34.5895,7.31E-02,98.5222,1.00E-12,0.135,0.047
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,463.264,458.9498712,8.3806,8.3817,34.582,34.589,7.23E-02,98.5223,1.00E-12,0.137,0.048
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,464.272,459.9484842,8.3394,8.3399,34.5813,34.5882,7.46E-02,98.503,1.00E-12,0.159,0.055
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,465.28,460.9470973,8.3043,8.3053,34.5812,34.5883,7.45E-02,98.5202,1.00E-12,0.137,0.048
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,466.288,461.9457103,8.2784,8.2791,34.5813,34.5882,7.09E-02,98.5324,1.00E-12,0.127,0.044
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,467.297,462.945314,8.2688,8.269,34.5812,34.588,7.34E-02,98.5371,1.00E-12,0.166,0.058
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,468.305,463.9439271,8.2624,8.2625,34.5808,34.5879,7.39E-02,98.5433,1.00E-12,0.127,0.044
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,469.313,464.9425401,8.2604,8.2615,34.5806,34.5875,7.31E-02,98.5419,1.00E-12,0.13,0.045
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,470.321,465.9411532,8.259,8.2595,34.5803,34.5873,7.36E-02,98.5482,1.00E-12,0.137,0.048
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,471.33,466.9407569,8.2554,8.2555,34.58,34.5869,7.17E-02,98.5354,1.00E-12,0.137,0.048
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,472.338,467.9393699,8.2458,8.2461,34.5797,34.5867,7.23E-02,98.53,1.00E-12,0.155,0.054
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,473.346,468.937983,8.2421,8.2424,34.5794,34.5865,7.16E-02,98.533,1.00E-12,0.169,0.059
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,474.354,469.936596,8.2402,8.2406,34.579,34.586,7.16E-02,98.541,1.00E-12,0.164,0.057
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81521,3141,475.363,470.9361997,8.2363,8.2366,34.5786,34.5855,7.31E-02,98.5225,1.00E-12,0.13,0.045
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,476.371,471.9348128,8.2285,8.2288,34.5785,34.5855,7.34E-02,98.5252,1.00E-12,0.129,0.045
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,477.379,472.9334258,8.2259,8.2262,34.5782,34.5853,7.40E-02,98.5416,1.00E-12,0.168,0.059
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,478.388,473.9330295,8.2235,8.2239,34.578,34.585,7.41E-02,98.5313,1.00E-12,0.154,0.054
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,479.396,474.9316426,8.2157,8.216,34.5779,34.5849,7.39E-02,98.5342,1.00E-12,0.166,0.058
SKQ201617S,sta013,12/29/16,4:05,-104.55523,16.8152,3141,480.404,475.9302556,8.2052,8.2055,34.5782,34.5851,7.52E-02,98.5359,1.00E-12,0.14,0.049
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8152,3141,481.412,476.9288686,8.1995,8.1998,34.5781,34.5851,7.42E-02,98.5257,1.00E-12,0.151,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8152,3141,482.421,477.9284724,8.1877,8.1879,34.5781,34.5852,7.27E-02,98.5279,1.00E-12,0.151,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8152,3141,483.429,478.9270854,8.181,8.1813,34.578,34.5851,7.42E-02,98.5345,1.00E-12,0.154,0.054
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8152,3141,484.437,479.9256984,8.1768,8.1774,34.578,34.585,7.33E-02,98.5301,1.00E-12,0.116,0.04
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8152,3141,485.446,480.9253022,8.1605,8.161,34.5785,34.5854,7.17E-02,98.5181,1.00E-12,0.161,0.056
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8152,3141,486.454,481.9239152,8.1396,8.1399,34.5794,34.5865,7.31E-02,98.5254,1.00E-12,0.161,0.056
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8152,3141,487.462,482.9225282,8.0905,8.0907,34.5798,34.5869,7.33E-02,98.5258,1.00E-12,0.155,0.054
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,488.471,483.922132,8.064,8.0643,34.5804,34.5873,7.24E-02,98.5361,1.00E-12,0.162,0.056
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,489.479,484.920745,8.0562,8.0566,34.5799,34.5869,7.23E-02,98.5341,1.00E-12,0.171,0.06
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,490.487,485.919358,8.0506,8.0509,34.5794,34.5864,7.24E-02,98.5212,1.00E-12,0.162,0.056
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,491.496,486.9189618,8.0424,8.0429,34.5789,34.5858,7.27E-02,98.5223,1.00E-12,0.132,0.046
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,492.504,487.9175748,8.0236,8.0241,34.5781,34.585,7.34E-02,98.5189,1.00E-12,0.152,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,493.512,488.9161878,7.9909,7.9913,34.5778,34.5848,7.26E-02,98.5262,1.00E-12,0.152,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,494.521,489.9157916,7.9744,7.9746,34.5773,34.5843,7.36E-02,98.5221,1.00E-12,0.14,0.049
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,495.529,490.9144046,7.9664,7.9664,34.5765,34.5836,7.39E-02,98.5036,1.00E-12,0.159,0.055
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,496.538,491.9140083,7.8878,7.8877,34.5746,34.5817,7.32E-02,98.5166,1.00E-12,0.171,0.059
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,497.546,492.9126214,7.8178,7.8181,34.5768,34.5836,7.27E-02,98.5223,1.00E-12,0.13,0.045
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,498.554,493.9112344,7.8006,7.8012,34.5759,34.5828,7.35E-02,98.5139,1.00E-12,0.144,0.05
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,499.563,494.9108381,7.7965,7.7969,34.5748,34.5817,7.17E-02,98.5121,1.00E-12,0.161,0.056
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,500.571,495.9094512,7.7924,7.7928,34.5743,34.5813,7.30E-02,98.5181,1.00E-12,0.153,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,501.579,496.9080642,7.7879,7.7882,34.5741,34.5811,7.33E-02,98.5182,1.00E-12,0.153,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,502.588,497.9076679,7.7828,7.7832,34.574,34.5808,7.60E-02,98.514,1.00E-12,0.153,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,503.596,498.906281,7.7763,7.7766,34.5736,34.5806,7.32E-02,98.5208,1.00E-12,0.153,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,504.605,499.9058847,7.7515,7.7518,34.5733,34.5802,7.22E-02,98.508,1.00E-12,0.146,0.051
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,505.613,500.9044977,7.7412,7.7415,34.5735,34.5804,7.25E-02,98.4961,1.00E-12,0.144,0.05
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81518,3141,506.622,501.9041014,7.7401,7.7403,34.5729,34.5799,7.34E-02,98.5075,1.00E-12,0.163,0.056
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81517,3141,507.63,502.9027145,7.7387,7.7389,34.5728,34.5797,7.26E-02,98.4994,1.00E-12,0.153,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.55521,16.81516,3141,508.639,503.9023182,7.7384,7.7387,34.5726,34.5796,7.27E-02,98.4867,1.00E-12,0.146,0.051
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,509.647,504.9009312,7.7369,7.7371,34.5722,34.5791,7.38E-02,98.5077,1.00E-12,0.125,0.043
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,510.655,505.8995443,7.7175,7.7177,34.5721,34.579,7.34E-02,98.5118,1.00E-12,0.153,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,511.664,506.899148,7.6965,7.6969,34.5719,34.5789,7.29E-02,98.4983,1.00E-12,0.166,0.057
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,512.672,507.897761,7.6859,7.6864,34.5717,34.5786,7.21E-02,98.5086,1.00E-12,0.13,0.045
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,513.681,508.8973648,7.6769,7.6771,34.5714,34.5784,7.38E-02,98.4884,1.00E-12,0.151,0.052
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,514.689,509.8959778,7.6753,7.6756,34.5711,34.5781,7.42E-02,98.505,1.00E-12,0.114,0.039
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,515.698,510.8955815,7.6756,7.6759,34.5708,34.5779,7.34E-02,98.4953,1.00E-12,0.138,0.048
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,516.706,511.8941946,7.6759,7.6762,34.5706,34.5776,7.39E-02,98.4942,1.00E-12,0.172,0.059
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,517.715,512.8937983,7.6749,7.6753,34.5704,34.5775,7.41E-02,98.4993,1.00E-12,0.145,0.05
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,518.723,513.8924113,7.6744,7.6747,34.5703,34.5773,7.38E-02,98.5048,1.00E-12,0.122,0.042
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,519.732,514.8920151,7.6715,7.6717,34.5701,34.5773,7.27E-02,98.4975,1.00E-12,0.128,0.044
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,520.74,515.8906281,7.6658,7.6661,34.5701,34.5771,7.07E-02,98.5097,1.00E-12,0.161,0.056
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,521.749,516.8902318,7.657,7.6578,34.57,34.5769,7.47E-02,98.5178,1.00E-12,0.109,0.038
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,522.757,517.8888449,7.6478,7.6462,34.5699,34.5771,7.37E-02,98.5115,1.00E-12,0.126,0.044
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,523.766,518.8884486,7.6439,7.6441,34.5698,34.5768,7.36E-02,98.5024,1.00E-12,0.157,0.054
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81516,3141,524.774,519.8870616,7.6419,7.6424,34.5696,34.5767,7.36E-02,98.5088,1.00E-12,0.149,0.051
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,525.783,520.8866653,7.6357,7.6356,34.5694,34.5765,7.38E-02,98.4791,1.00E-12,0.128,0.044
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,526.791,521.8852784,7.6285,7.6289,34.5694,34.5764,7.33E-02,98.5056,1.00E-12,0.136,0.047
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,527.8,522.8848821,7.6237,7.6241,34.5693,34.5762,7.38E-02,98.4823,1.00E-12,0.179,0.062
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,528.808,523.8834951,7.6201,7.6203,34.5692,34.5763,7.33E-02,98.4961,1.00E-12,0.106,0.036
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,529.817,524.8830989,7.6105,7.6109,34.5689,34.576,7.33E-02,98.4961,1.00E-12,0.113,0.039
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,530.825,525.8817119,7.602,7.6022,34.5691,34.5762,7.36E-02,98.4973,1.00E-12,0.187,0.064
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,531.834,526.8813156,7.5954,7.5959,34.5688,34.5759,7.19E-02,98.4962,1.00E-12,0.152,0.052
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,532.843,527.8809194,7.5851,7.5854,34.5689,34.5759,7.08E-02,98.5045,1.00E-12,0.13,0.045
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,533.851,528.8795324,7.5801,7.5806,34.5686,34.5756,7.45E-02,98.4806,1.00E-12,0.104,0.036
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,534.86,529.8791361,7.5719,7.5725,34.5684,34.5754,7.25E-02,98.4944,1.00E-12,0.137,0.047
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,535.868,530.8777492,7.5632,7.5635,34.5683,34.5753,7.39E-02,98.5124,1.00E-12,0.128,0.044
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,536.877,531.8773529,7.5575,7.5579,34.568,34.5751,7.34E-02,98.4966,1.00E-12,0.129,0.044
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,537.885,532.8759659,7.5522,7.5529,34.5681,34.5752,7.26E-02,98.4949,1.00E-12,0.157,0.054
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,538.894,533.8755696,7.55,7.5503,34.568,34.575,7.12E-02,98.4962,1.00E-12,0.104,0.036
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,539.902,534.8741827,7.547,7.5474,34.5679,34.575,7.30E-02,98.4961,1.00E-12,0.173,0.059
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,540.911,535.8737864,7.5405,7.5408,34.5679,34.5749,7.33E-02,98.4934,1.00E-12,0.134,0.046
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,541.92,536.8733901,7.5315,7.532,34.5677,34.5748,7.26E-02,98.4828,1.00E-12,0.109,0.038
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,542.928,537.8720032,7.5173,7.5176,34.5682,34.5753,7.33E-02,98.4925,1.00E-12,0.121,0.041
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,543.937,538.8716069,7.5036,7.504,34.5678,34.5747,7.24E-02,98.4962,1.00E-12,0.171,0.059
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,544.945,539.8702199,7.4872,7.4875,34.5678,34.5749,7.42E-02,98.509,1.00E-12,0.13,0.045
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,545.954,540.8698237,7.4826,7.483,34.5673,34.5744,7.45E-02,98.5047,1.00E-12,0.056,0.019
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81514,3141,546.963,541.8694274,7.4713,7.4716,34.5668,34.5739,7.17E-02,98.495,1.00E-12,0.158,0.054
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,547.971,542.8680404,7.4466,7.4471,34.5664,34.5734,7.36E-02,98.4944,1.00E-12,0.154,0.053
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,548.98,543.8676441,7.4338,7.4342,34.5662,34.5733,7.16E-02,98.4961,1.00E-12,0.12,0.041
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,549.989,544.8672479,7.4304,7.4307,34.5661,34.573,7.27E-02,98.5047,1.00E-12,0.082,0.028
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,550.997,545.8658609,7.4278,7.4281,34.5658,34.5728,7.49E-02,98.4973,1.00E-12,0.125,0.043
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,552.006,546.8654646,7.4247,7.425,34.5656,34.5725,7.33E-02,98.4961,1.00E-12,0.12,0.041
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,553.015,547.8650684,7.4147,7.4151,34.5653,34.5724,7.34E-02,98.4935,1.00E-12,0.113,0.039
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,554.023,548.8636814,7.4016,7.402,34.5653,34.5722,7.27E-02,98.4961,1.00E-12,0.175,0.06
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,555.032,549.8632851,7.3945,7.3949,34.5652,34.5723,7.28E-02,98.4996,1.00E-12,0.118,0.041
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,556.041,550.8628888,7.3901,7.3905,34.5652,34.5722,7.37E-02,98.5078,1.00E-12,0.137,0.047
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,557.049,551.8615019,7.3863,7.3866,34.565,34.5721,7.28E-02,98.49,1.00E-12,0.076,0.026
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,558.058,552.8611056,7.3829,7.3835,34.5648,34.5718,7.30E-02,98.5045,1.00E-12,0.145,0.05
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,559.067,553.8607093,7.3542,7.3553,34.5641,34.5711,7.29E-02,98.5063,1.00E-12,0.129,0.044
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81512,3141,560.075,554.8593224,7.3237,7.3239,34.5649,34.5718,7.23E-02,98.4959,1.00E-12,0.041,0.014
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81512,3141,561.084,555.8589261,7.323,7.3235,34.5645,34.5715,7.38E-02,98.4885,1.00E-12,0.186,0.064
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81512,3141,562.093,556.8585298,7.3174,7.3179,34.5643,34.5713,7.51E-02,98.4917,1.00E-12,0.126,0.043
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81512,3141,563.101,557.8571429,7.3139,7.3142,34.5642,34.5711,7.28E-02,98.4961,1.00E-12,0.056,0.019
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81512,3141,564.11,558.8567466,7.3116,7.3119,34.5641,34.5712,7.17E-02,98.4961,1.00E-12,0.118,0.041
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81512,3141,565.119,559.8563503,7.3111,7.3114,34.564,34.571,7.35E-02,98.4961,1.00E-12,0.171,0.058
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81512,3141,566.127,560.8549633,7.3108,7.311,34.5638,34.5708,7.43E-02,98.4961,1.00E-12,0.062,0.021
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81512,3141,567.136,561.8545671,7.3099,7.31,34.5636,34.5706,7.40E-02,98.5003,1.00E-12,0.038,0.013
SKQ201617S,sta013,12/29/16,4:05,-104.55519,16.81512,3141,568.145,562.8541708,7.3062,7.3063,34.5634,34.5705,7.30E-02,98.4972,1.00E-12,0.118,0.04
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,569.154,563.8537745,7.302,7.3024,34.5631,34.5702,7.42E-02,98.5055,1.00E-12,0.118,0.04
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81512,3141,570.162,564.8523876,7.2982,7.2988,34.5627,34.5698,7.34E-02,98.4946,1.00E-12,0.097,0.033
SKQ201617S,sta013,12/29/16,4:05,-104.55519,16.81512,3141,571.171,565.8519913,7.296,7.2963,34.5628,34.5698,7.28E-02,98.5027,1.00E-12,0.12,0.041
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81512,3141,572.18,566.851595,7.2948,7.2952,34.5627,34.5698,7.35E-02,98.503,1.00E-12,0.135,0.046
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81512,3141,573.189,567.8511987,7.2937,7.2941,34.5626,34.5696,7.23E-02,98.496,1.00E-12,0.164,0.056
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.81511,3141,574.197,568.8498118,7.2879,7.2883,34.5625,34.5696,7.20E-02,98.4976,1.00E-12,0.063,0.021
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.8151,3141,575.206,569.8494155,7.2819,7.2816,34.5622,34.5694,7.47E-02,98.5028,1.00E-12,0.068,0.023
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,576.215,570.8490192,7.2711,7.2712,34.5623,34.5694,7.42E-02,98.5,1.00E-12,0.179,0.061
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,577.224,571.8486229,7.2647,7.2649,34.5622,34.5693,7.47E-02,98.4962,1.00E-12,0.049,0.017
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81511,3141,578.232,572.847236,7.2568,7.257,34.5619,34.569,7.44E-02,98.4904,1.00E-12,0.145,0.05
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.81511,3141,579.241,573.8468397,7.2472,7.2475,34.5617,34.5687,7.37E-02,98.497,1.00E-12,0.088,0.03
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,580.25,574.8464434,7.2309,7.2311,34.5615,34.5686,7.26E-02,98.4988,1.00E-12,0.073,0.025
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,581.259,575.8460472,7.2239,7.2241,34.5614,34.5685,7.40E-02,98.5086,1.00E-12,0.107,0.036
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.8151,3141,582.267,576.8446602,7.2209,7.2211,34.5613,34.5683,7.48E-02,98.4864,1.00E-12,0.104,0.035
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.8151,3141,583.276,577.8442639,7.2203,7.2206,34.5612,34.5683,7.81E-02,98.4823,1.00E-12,0.085,0.029
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.8151,3141,584.285,578.8438676,7.2165,7.2169,34.5609,34.568,7.61E-02,98.4965,1.00E-12,0.126,0.043
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.8151,3141,585.294,579.8434714,7.205,7.2054,34.5609,34.5678,7.60E-02,98.5044,1.00E-12,0.058,0.02
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.8151,3141,586.303,580.8430751,7.1945,7.1946,34.5611,34.568,7.58E-02,98.5125,1.00E-12,0.092,0.031
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,587.311,581.8416881,7.1873,7.1871,34.5607,34.5676,7.46E-02,98.5139,1.00E-12,0.119,0.041
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,588.32,582.8412919,7.1843,7.1841,34.5605,34.5674,7.45E-02,98.5161,1.00E-12,0.041,0.014
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,589.329,583.8408956,7.1828,7.1828,34.5602,34.5672,7.55E-02,98.5026,1.00E-12,0.098,0.033
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,590.338,584.8404993,7.1806,7.1809,34.5599,34.567,7.35E-02,98.5167,1.00E-12,0.12,0.041
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,591.347,585.840103,7.1798,7.18,34.5601,34.5671,7.23E-02,98.5056,1.00E-12,0.038,0.013
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,592.356,586.8397068,7.1801,7.1804,34.5599,34.5669,7.42E-02,98.5125,1.00E-12,0.094,0.032
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,593.364,587.8383198,7.1812,7.1814,34.5598,34.5669,7.33E-02,98.5197,1.00E-12,0.093,0.031
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,594.373,588.8379235,7.1771,7.1776,34.5595,34.5666,7.43E-02,98.5056,1.00E-12,0.05,0.017
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,595.382,589.8375272,7.1744,7.1748,34.5596,34.5666,7.39E-02,98.5148,1.00E-12,0.108,0.037
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,596.391,590.837131,7.1721,7.1731,34.5594,34.5664,7.38E-02,98.5143,1.00E-12,0.093,0.032
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,597.4,591.8367347,7.1679,7.1679,34.5591,34.5662,7.61E-02,98.5026,1.00E-12,0.113,0.038
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,598.409,592.8363384,7.1501,7.1499,34.5588,34.5659,7.35E-02,98.5107,1.00E-12,0.123,0.042
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,599.418,593.8359421,7.1334,7.1338,34.5592,34.5662,7.62E-02,98.521,1.00E-12,0.105,0.036
SKQ201617S,sta013,12/29/16,4:05,-104.55519,16.8151,3141,600.427,594.8355459,7.1287,7.1291,34.5589,34.5659,7.60E-02,98.5223,1.00E-12,0.022,0.007
