Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
1133,215203,tr|Q7V142|Q7V142_PROMP,63.03,9,2,2,,36544,Possible pfkB family carbohydrate kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rbsK PE=4 SV=1
1139,215246,tr|Q7UZQ8|Q7UZQ8_PROMP,62.89,6,2,2,,46789,Putative Na+/H+ antiporter  CPA2 family OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1600 PE=4 SV=1
1131,215200,tr|Q7V160|Q7V160_PROMP,62.50,22,2,2,Carbamidomethylation,15215,Putative stress-induced protein OsmC OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1025 PE=4 SV=1
957,212691,tr|Q7V1K1|Q7V1K1_PROMP,62.45,28,4,4,,18786,Possible SMC domain N terminal domain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0866 PE=4 SV=1
1070,215171,tr|Q7V3M1|Q7V3M1_PROMP,62.45,27,3,3,Oxidation (M),14021,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0054 PE=4 SV=1
1011,215163,Q7V102|ISPT_PROMP,62.21,14,3,3,,30966,Isoprenyl transferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=uppS PE=3 SV=1
1066,215141,tr|Q7TU54|Q7TU54_PROMP,62.15,17,3,3,Carbamidomethylation,23715,Possible Trypsin OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1389 PE=4 SV=1
933,215297,tr|Q7V1K2|Q7V1K2_PROMP,62.08,12,3,3,Carbamidomethylation,23439,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0865 PE=4 SV=1
1091,215275,tr|Q7V0P9|Q7V0P9_PROMP,62.04,13,2,2,Carbamidomethylation,35864,GDP-L-fucose synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=fcl PE=3 SV=1
1087,215249,tr|Q7V2W3|Q7V2W3_PROMP,61.91,42,2,2,,8105,Conserved hypothetical OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0341 PE=4 SV=1
921,212447,tr|Q7TU17|Q7TU17_PROMP,61.69,6,4,4,,81044,Polyphosphate kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ppk PE=3 SV=1
989,215152,tr|Q7V0S9|Q7V0S9_PROMP,61.68,57,4,4,Carbamidomethylation,8607,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1174 PE=4 SV=1
912,215254,Q7TU88|RS21_PROMP,61.66,45,4,4,,7019,30S ribosomal protein S21 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rpsU PE=3 SV=1
1121,212058,tr|Q7V0N6|Q7V0N6_PROMP,61.65,9,2,2,Carbamidomethylation,37113,Putative glycosyl transferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1220 PE=4 SV=1
1102,215361,tr|Q7V1W6|Q7V1W6_PROMP,61.65,33,2,2,,7893,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0735 PE=4 SV=1
907,215106,Q7V2K9|KGUA_PROMP,61.56,22,3,3,,21228,Guanylate kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=gmk PE=3 SV=1
1018,215281,tr|Q7V0K4|Q7V0K4_PROMP,61.51,17,3,3,Carbamidomethylation,16452,Possible acetyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1252 PE=4 SV=1
1044,215241,tr|Q7V3I4|Q7V3I4_PROMP,61.39,28,3,3,,9965,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0091 PE=4 SV=1
977,215064,Q7V1B2|UREE_PROMP,61.37,25,4,4,,18027,Urease accessory protein UreE OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ureE PE=3 SV=1
885,215139,Q7V016|RSMG_PROMP,61.27,22,5,5,,27422,Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rsmG PE=3 SV=1
731,215143,tr|Q7V079|Q7V079_PROMP,61.15,44,4,4,Oxidation (M),10655,Conserved hypothetical OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1401 PE=4 SV=1
1071,212423,tr|Q7V1V5|Q7V1V5_PROMP,60.81,9,3,3,,34149,Possible ABC transporter component OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0748 PE=4 SV=1
910,215170,Q7V3A9|DNCH_PROMP,60.62,24,3,3,Carbamidomethylation; Deamidation (NQ),17388,1 4-dihydroxy-2-naphthoyl-CoA hydrolase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0173 PE=3 SV=1
1039,215204,tr|Q7V3P0|Q7V3P0_PROMP,60.50,35,2,2,,7176,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0034 PE=4 SV=1
994,212454,tr|Q7V2H6|Q7V2H6_PROMP,60.46,53,3,3,Oxidation (M),7149,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0501 PE=4 SV=1
1026,212042,Q7V1E1|RSMA_PROMP,60.43,15,3,3,,31825,Ribosomal RNA small subunit methyltransferase A OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rsmA PE=3 SV=1
1014,215184,tr|Q7V0R1|Q7V0R1_PROMP,60.10,14,3,3,,25316,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1195 PE=4 SV=1
1063,215135,tr|Q7V3F9|Q7V3F9_PROMP,60.04,34,3,3,,14103,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0116 PE=3 SV=1
858,215038,tr|Q7V1V8|Q7V1V8_PROMP,60.01,52,4,4,,8149,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0744 PE=4 SV=1
1319,215353,tr|Q7TUH2|Q7TUH2_PROMP,59.88,12,1,1,,21500,Putative NADH Dehydrogenase (Complex I) subunit (Chain 6) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ndhG PE=3 SV=1
1006,215149,tr|Q7V2E2|Q7V2E2_PROMP,59.59,10,3,3,,46875,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0538 PE=4 SV=1
1009,212660,tr|Q7V218|Q7V218_PROMP,59.53,15,3,3,,34176,Putative phosphonate binding protein for ABC transporter OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0673 PE=4 SV=1
1185,212494,Q7TU19|MNMG_PROMP,59.21,4,2,2,,73260,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=mnmG PE=3 SV=1
992,212746,tr|Q7V387|Q7V387_PROMP,58.96,10,4,4,,43010,Aminotransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cobC PE=3 SV=1
1001,215356,tr|Q7UZR5|Q7UZR5_PROMP,58.85,10,2,1,,17790,Low molecular weight phosphotyrosine protein phosphatase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1591 PE=4 SV=1
1061,215128,Q7V2I5|PHS_PROMP,58.76,47,3,3,Carbamidomethylation; Deamidation (NQ),11246,Putative pterin-4-alpha-carbinolamine dehydratase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0491 PE=3 SV=1
1096,215295,tr|Q7V0S7|Q7V0S7_PROMP,58.48,3,2,2,,68723,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1177 PE=4 SV=1
887,215156,Q7UZV5|RL24_PROMP,58.31,34,4,4,Oxidation (M),13479,50S ribosomal protein L24 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rplX PE=3 SV=1
938,215061,tr|Q7TU95|Q7TU95_PROMP,58.22,31,4,4,Carbamidomethylation,19927,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0903 PE=4 SV=1
1029,212497,tr|Q7V131|Q7V131_PROMP,58.07,16,3,3,Carbamidomethylation,28116,tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=trmJ PE=4 SV=1
679,215349,tr|A8WI78|A8WI78_PROMP,58.07,35,2,2,Oxidation (M),7363,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1859 PE=4 SV=1
1016,215180,tr|Q7V3C6|Q7V3C6_PROMP,58.04,10,3,3,,43385,Putative sugar-phosphate nucleotidyl transferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0152 PE=4 SV=1
1117,215230,Q7TU56|PRMA_PROMP,57.96,13,2,2,Carbamidomethylation,34308,Ribosomal protein L11 methyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=prmA PE=3 SV=1
1129,215196,tr|Q7V1N0|Q7V1N0_PROMP,57.89,12,2,2,,25154,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0833 PE=4 SV=1
1038,215199,Q7V2X6|CYB6_PROMP,57.86,12,2,2,,24675,Cytochrome b6 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=petB PE=3 SV=1
1043,215224,tr|Q7V2G8|Q7V2G8_PROMP,57.86,24,2,2,,14276,Putative arsenate reductase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0512 PE=3 SV=1
1161,215344,tr|Q7V1M6|Q7V1M6_PROMP,57.68,10,1,1,Carbamidomethylation,23721,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0837 PE=4 SV=1
916,215354,tr|Q7V2L1|Q7V2L1_PROMP,57.67,29,1,1,Deamidation (NQ),9430,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0465 PE=4 SV=1
1183,215269,tr|Q7V220|Q7V220_PROMP,57.66,4,2,2,,56471,Putative phosphonate ABC transporter OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0671 PE=4 SV=1
1079,215226,tr|Q7V1A6|Q7V1A6_PROMP,57.66,8,2,2,,27720,Putative ATP binding subunit of urea ABC transport system OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=urtD PE=4 SV=1
1086,215247,tr|Q7V168|Q7V168_PROMP,57.56,18,3,3,,14908,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1015 PE=4 SV=1
1134,215205,tr|Q7V085|Q7V085_PROMP,57.44,7,2,2,,44402,Possible permease OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1386 PE=4 SV=1
1108,212021,tr|Q7V2L0|Q7V2L0_PROMP,57.17,4,2,2,,65609,Possible secreted protein MPB70 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0466 PE=4 SV=1
829,212427,tr|Q7V0T6|Q7V0T6_PROMP,57.10,33,3,3,Carbamidomethylation,12593,Macrophage migration inhibitory factor family OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1167 PE=4 SV=1
987,215130,tr|Q7TU69|Q7TU69_PROMP,56.93,28,3,3,,20340,Possible Trehalase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1163 PE=4 SV=1
888,215160,tr|Q7V1N9|Q7V1N9_PROMP,56.93,13,3,3,Carbamidomethylation,23859,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0824 PE=4 SV=1
959,212505,tr|Q7V2G0|Q7V2G0_PROMP,56.93,9,4,4,,42452,NAD binding site OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0520 PE=4 SV=1
1114,215206,tr|Q7TU52|Q7TU52_PROMP,56.80,25,2,2,,11084,Possible Heat-labile enterotoxin alpha chain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1392 PE=4 SV=1
1132,215202,tr|Q7UZT4|Q7UZT4_PROMP,56.80,9,2,2,,31032,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1571 PE=4 SV=1
1187,215277,Q7UZY1|LIPA1_PROMP,56.78,7,2,2,,33662,Lipoyl synthase 1 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=lipA1 PE=3 SV=1
979,215067,Q7V2Z2|CPES_PROMP,56.53,25,4,4,,21154,Phycoerythrobilin lyase CpeS OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cpeS PE=1 SV=1
831,215271,tr|Q7V3I2|Q7V3I2_PROMP,56.15,54,2,2,Deamidation (NQ),5299,Possible high light inducible protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=hli1 PE=4 SV=1
1075,212727,tr|Q7V174|Q7V174_PROMP,56.14,11,3,3,,37987,tRNA-dihydrouridine synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1009 PE=3 SV=1
947,215248,tr|Q7V2N2|Q7V2N2_PROMP,55.91,22,3,3,,12849,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0443 PE=4 SV=1
1090,215265,tr|Q7V2C5|Q7V2C5_PROMP,55.75,34,3,3,,7875,Putative carboxysome peptide B OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0555 PE=4 SV=1
964,215208,tr|Q7V1E0|Q7V1E0_PROMP,55.74,30,2,2,,13329,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0934 PE=4 SV=1
1199,215323,tr|Q7UZT7|Q7UZT7_PROMP,55.69,22,2,2,,13350,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1568 PE=4 SV=1
1155,212459,tr|Q7V308|Q7V308_PROMP,55.67,14,2,2,Carbamidomethylation,22020,Possible 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=folK PE=4 SV=1
1178,215252,Q7V3G3|RBFA_PROMP,55.67,18,2,2,,15272,Ribosome-binding factor A OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rbfA PE=3 SV=1
1080,215227,tr|A8WIJ8|A8WIJ8_PROMP,55.59,57,2,2,Carbamidomethylation,6709,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1981 PE=4 SV=1
1181,215267,tr|Q7V120|Q7V120_PROMP,55.52,3,2,2,,55037,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1068 PE=4 SV=1
980,215082,tr|Q7V3K1|Q7V3K1_PROMP,55.49,39,4,4,,14220,Conserved hypothetical OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0074 PE=4 SV=1
811,215162,tr|Q7V109|Q7V109_PROMP,55.38,12,5,5,Deamidation (NQ),62540,Possible kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1083 PE=4 SV=1
1068,215157,tr|Q7V1J7|Q7V1J7_PROMP,55.24,12,3,3,,38767,Possible DnaJ domain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0873 PE=4 SV=1
612,215121,tr|A8WI64|A8WI64_PROMP,55.06,46,3,3,,7789,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1847 PE=4 SV=1
942,212788,tr|Q7V152|Q7V152_PROMP,54.94,11,3,3,,38241,G-protein beta WD-40 repeats OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1034 PE=4 SV=1
1130,215198,tr|Q7V2D3|Q7V2D3_PROMP,54.91,9,2,2,,27510,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0547 PE=1 SV=1
920,212468,tr|Q7V1X1|Q7V1X1_PROMP,54.85,15,2,2,Carbamidomethylation,24375,Serine/threonine specific protein phosphatase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0727 PE=4 SV=1
948,215311,tr|Q7V2J1|Q7V2J1_PROMP,54.83,41,2,2,Oxidation (M),11089,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0485 PE=4 SV=1
886,215145,Q7V1H0|RL28_PROMP,54.51,32,4,4,,8887,50S ribosomal protein L28 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rpmB PE=3 SV=1
1136,215229,tr|Q7V3F7|Q7V3F7_PROMP,54.45,8,2,2,,46110,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0118 PE=4 SV=1
1201,212168,Q7UZZ2|RNH2_PROMP,54.32,13,2,2,,23622,Ribonuclease HII OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rnhB PE=3 SV=1
1135,215228,tr|Q7V022|Q7V022_PROMP,54.18,9,2,2,Amidation; Deamidation (NQ),42119,Putative 8-amino-7-oxononanoate synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=bioF PE=3 SV=1
1172,212615,tr|Q7V040|Q7V040_PROMP,53.85,35,2,2,,8137,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1448 PE=4 SV=1
1082,215233,tr|Q7V1C2|Q7V1C2_PROMP,53.65,24,2,2,Carbamidomethylation,10611,Possible GRAM domain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0957 PE=4 SV=1
929,211981,tr|Q7V1J2|Q7V1J2_PROMP,53.61,4,4,3,,142856,Cobalamin biosynthetic protein CobN OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=CobN PE=4 SV=1
1051,215312,Q7V2R0|YIDD_PROMP,53.59,28,2,2,Carbamidomethylation,9006,Putative membrane protein insertion efficiency factor OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0411 PE=3 SV=1
1119,215256,tr|Q7V1E9|Q7V1E9_PROMP,53.56,7,2,2,,28785,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0924 PE=4 SV=1
1010,212669,tr|Q7V139|Q7V139_PROMP,53.28,7,3,3,,59462,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1047 PE=4 SV=1
1067,215148,tr|Q7V0Y0|Q7V0Y0_PROMP,53.28,20,3,3,,19699,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1114 PE=4 SV=1
1019,215282,tr|Q7V2U7|Q7V2U7_PROMP,53.20,29,2,2,,13626,Possible DsrE-like protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0365 PE=4 SV=1
1008,215260,Q7V0U3|Y1159_PROMP,53.04,15,2,2,Carbamidomethylation,23536,Maf-like protein PMM1159 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1159 PE=3 SV=1
1013,215173,Q7UZV1|RL22_PROMP,53.01,47,3,3,Carbamidomethylation; Deamidation (NQ); Dehydration; Oxidation (M),14135,50S ribosomal protein L22 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rplV PE=3 SV=1
1179,215259,tr|Q7V3B8|Q7V3B8_PROMP,52.92,16,2,2,Carbamidomethylation,13591,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0163 PE=4 SV=1
1173,215235,tr|Q7TUD8|Q7TUD8_PROMP,52.55,8,2,2,,28887,DNA repair protein RecO OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=recO PE=3 SV=1
1083,215234,tr|Q7V199|Q7V199_PROMP,52.54,29,2,2,,8465,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0980 PE=4 SV=1
1122,212030,tr|Q7V067|Q7V067_PROMP,52.50,7,2,2,,37206,Possible UBX domain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1415 PE=4 SV=1
1148,212635,tr|Q7V1V7|Q7V1V7_PROMP,52.47,6,2,2,,47886,Insulinase family (Peptidase family M16) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0745 PE=4 SV=1
1012,215165,tr|Q7V243|Q7V243_PROMP,51.88,9,3,3,,48632,FAD linked oxidase  N-terminal OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0645 PE=4 SV=1
966,215348,tr|Q7V2U4|Q7V2U4_PROMP,51.86,20,1,1,,11526,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0368 PE=4 SV=1
1200,215325,Q7UZX0|RL31_PROMP,51.77,23,2,2,,9634,50S ribosomal protein L31 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rpmE PE=3 SV=1
840,212197,tr|Q7V325|Q7V325_PROMP,51.74,11,4,4,Carbamidomethylation,42925,Two-component sensor histidine kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0269 PE=4 SV=1
1137,215237,tr|Q7V169|Q7V169_PROMP,51.61,8,2,2,,33599,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1014 PE=4 SV=1
1175,215240,tr|Q7V1A7|Q7V1A7_PROMP,51.58,5,2,2,,41778,Putative membrane protein of urea ABC transport system OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=urtC PE=3 SV=1
1107,212685,tr|Q7V3L6|Q7V3L6_PROMP,51.36,10,2,2,,49266,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0059 PE=4 SV=1
1115,215207,Q7TTQ1|MNMA_PROMP,51.29,9,2,2,,44198,tRNA-specific 2-thiouridylase MnmA OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=mnmA PE=3 SV=1
1062,215132,tr|A8WI37|A8WI37_PROMP,51.27,50,3,3,Carbamidomethylation,7609,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1824 PE=4 SV=1
1174,215239,tr|Q7V043|Q7V043_PROMP,51.24,17,2,2,Carbamidomethylation,22264,Putative nicotinate-nucleotide adenylyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1445 PE=4 SV=1
991,215161,Q7V1B5|URE2_PROMP,51.12,47,3,3,,11678,Urease subunit beta OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ureB PE=3 SV=1
1176,215243,tr|Q7V0A7|Q7V0A7_PROMP,51.04,23,2,2,,10602,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1362 PE=4 SV=1
944,215186,Q7V2Y6|NRDR_PROMP,50.78,16,3,3,,18095,Transcriptional repressor NrdR OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=nrdR PE=3 SV=1
999,215257,tr|A8WIG8|A8WIG8_PROMP,50.69,56,2,2,Carbamidomethylation; Deamidation (NQ),6750,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1951 PE=4 SV=1
1004,211993,tr|Q7V0Z1|Q7V0Z1_PROMP,50.66,2,3,3,,141636,Possible UvrD/REP helicase subunit B OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=recB PE=3 SV=1
1072,215172,tr|Q7V1M9|Q7V1M9_PROMP,50.54,10,3,3,,44658,Possible 2-octaprenyl-6-methoxyphenol 4-monoxygenase UbiH OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ubiH PE=4 SV=1
1050,215303,tr|A8WI45|A8WI45_PROMP,50.51,42,3,3,,6211,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1832 PE=4 SV=1
