Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
1120,3396,ETNP_60m_PROKKA_30212,54.99,3,1,0,,39722,Aspartate--tRNA ligase
1120,3397,WP_042851231,54.99,2,1,0,,67552,aspartyl-tRNA synthetase Prochlorococcus sp MIT 0604
822,2669,ETNP14_120maa_PROKKA_26105,54.99,25,2,1,,6942,hypothetical protein
822,2672,ETNP_100m_PROKKA_78527,54.99,25,2,1,,7113,hypothetical protein
1101,3201,ETNP14_68mB_PROKKA_142457,54.96,7,1,0,,17063,hypothetical protein
1156,3447,ETNP_300m_PROKKA_76237,54.96,7,1,0,,17125,hypothetical protein
881,4080,ETNP_100m_PROKKA_07644,54.75,17,1,1,,9925,hypothetical protein
881,4079,ETNP_110m_PROKKA_40135,54.75,17,1,1,,9925,hypothetical protein
881,4078,ETNP_140m_PROKKA_78450,54.75,17,1,1,,9926,hypothetical protein
881,4077,ETNP_90m_PROKKA_31478,54.75,17,1,1,,9925,hypothetical protein
772,2819,ETNP_120m_free_PROKKA_86671,54.68,3,2,0,,57802,60 kDa chaperonin
1099,3164,NP_85m_PROKKA_21383,54.67,14,1,1,,7861,hypothetical protein
1099,3165,ETNP_120m_particle_PROKKA_140426,54.67,6,1,1,,17642,Transcriptional regulatory protein PrrA
1099,3166,ETNP_110m_PROKKA_00550,54.67,5,1,1,,23619,Transcriptional activator protein CopR
1099,3167,ETNP_100m_PROKKA_85419,54.67,4,1,1,,26117,Transcriptional activator protein CopR
1099,3169,ETNP_90m_PROKKA_29555,54.67,4,1,1,,26377,Transcriptional activator protein CopR
1099,3168,ETNP_140m_PROKKA_121926,54.67,4,1,1,,26377,Transcriptional activator protein CopR
580,1887,ETNP_100m_particle_PROKKA_90879,54.62,4,3,0,,67820,Chaperone protein DnaK
588,2056,WP_015797913,54.59,4,2,1,,57343,molecular chaperone GroEL Acidimicrobium ferrooxidans
1149,3416,NP_100m_PROKKA_28450,54.51,7,1,1,,17186,hypothetical protein
834,2888,NP_85m_PROKKA_29015,54.40,12,2,2,,14320,Photosystem II lipoprotein Psb27 precursor
834,2889,ETNP_100m_PROKKA_44214,54.40,11,2,2,,15682,Photosystem II lipoprotein Psb27 precursor
834,2892,ETNP_90m_PROKKA_102779,54.40,11,2,2,,16055,Photosystem II lipoprotein Psb27 precursor
834,2891,ETNP_120m_PROKKA_144236,54.40,11,2,2,,16069,Photosystem II lipoprotein Psb27 precursor
834,2890,ETNP_160m_PROKKA_43208,54.40,11,2,2,,16069,Photosystem II lipoprotein Psb27 precursor
848,3095,NP_30m_PROKKA_07288,54.24,5,2,1,,47735,hypothetical protein
1117,3375,ETNP14_120mab_PROKKA_83217,53.62,10,1,1,,15221,Rubrerythrin
1849,4094,ETNP_90m_PROKKA_01796,53.48,4,1,1,,33633,Chaperone protein DnaJ
1849,4095,ETNP_100m_PROKKA_69448,53.48,4,1,1,,34014,Chaperone protein DnaJ
1849,4097,ETNP_100m_particle_PROKKA_41476,53.48,3,1,1,,39961,Chaperone protein DnaJ
1849,4096,ETNP_120m_PROKKA_342626,53.48,3,1,1,,39961,Chaperone protein DnaJ
1849,4099,ETNP_140m_PROKKA_79663,53.48,3,1,1,,40119,Chaperone protein DnaJ
1849,4098,ETNP14_68maa_PROKKA_61975,53.48,3,1,1,,40119,Chaperone protein DnaJ
1075,2877,ETNP14_120mab_PROKKA_153097,53.43,19,2,0,,10380,hypothetical protein
1075,2158,ETNP14_68mB_PROKKA_135284,53.43,19,2,0,,10406,hypothetical protein
688,2924,ETNP14_68maa_PROKKA_21211,53.39,2,1,0,,71565,Chaperone protein HtpG
1174,4463,ETNP_140m_PROKKA_33380,53.09,6,1,1,,21193,Putative peroxiredoxin
1174,4462,ETNP_110m_PROKKA_33832,53.09,6,1,1,,21193,Putative peroxiredoxin
1174,4461,ETNP14_68mB_PROKKA_17012,53.09,6,1,1,,21193,Putative peroxiredoxin
1174,4460,ETNP_90m_PROKKA_107690,53.09,6,1,1,,21193,Putative peroxiredoxin
1174,4459,ETNP_100m_PROKKA_56827,53.09,6,1,1,,21193,Putative peroxiredoxin
826,2814,ETNP_100m_PROKKA_74791,53.00,13,2,1,,20268,hypothetical protein
523,2979,ETNP_300m_PROKKA_29708,52.87,8,1,0,,22708,Glutamine synthetase
687,2881,WP_018049705,52.81,2,1,0,,76959,hypothetical protein Nitrospina sp AB-629-B18
1107,3334,WP_015404279,52.81,2,1,0,,76211,translation elongation factor 2 EF-2EF-G Desulfocapsa sulfexigens
1082,2977,ETNP14_120maa_PROKKA_70853,52.80,2,2,2,,111601,vitamin B12/cobalamin outer membrane transporter
1082,2134,ETNP14_68maa_PROKKA_22529,52.80,2,2,2,,111340,vitamin B12/cobalamin outer membrane transporter
1152,3495,ETNP_90m_PROKKA_31341,52.76,2,1,0,,75503,PA14 domain protein
1077,2918,ETNP_100m_PROKKA_50858,52.13,6,2,2,,43401,Purine catabolism protein PucG
1077,2917,ETNP14_68maa_PROKKA_191734,52.13,6,2,2,,43465,Purine catabolism protein PucG
1077,2919,ETNP_90m_PROKKA_131766,52.13,3,2,2,,83406,Purine catabolism protein PucG
1173,4174,ETNP_160m_PROKKA_179711,51.88,3,1,1,,63734,Membrane lipoprotein TmpC precursor
684,2787,NP_868641,51.85,2,1,0,,69839,60 kDa chaperonin Rhodopirellula baltica SH 1
839,2825,WP_014473290,51.85,2,1,0,,57734,molecular chaperone GroEL Arcobacter sp L
1102,3298,WP_012034171,51.85,2,1,0,,57125,molecular chaperone GroEL Dehalococcoides mccartyi
784,2057,ETNP14_68maa_PROKKA_90081,51.61,2,2,2,,91676,DNA gyrase subunit A
857,3181,ETNP_90m_PROKKA_30605,51.55,3,1,0,,45260,30S ribosomal protein S1
857,3180,ETNP_100m_PROKKA_80575,51.55,3,1,0,,45260,30S ribosomal protein S1
857,3179,ETNP_160m_PROKKA_193742,51.55,3,1,0,,45260,30S ribosomal protein S1
857,3178,ETNP_140m_PROKKA_54524,51.55,3,1,0,,45260,30S ribosomal protein S1
882,3913,NP_85m_PROKKA_36925,51.55,8,1,0,,18557,30S ribosomal protein S1
882,3914,ETNP_90m_PROKKA_68622,51.55,4,1,0,,42622,30S ribosomal protein S1
882,3918,ETNP_100m_PROKKA_70960,51.55,3,1,0,,45427,30S ribosomal protein S1
882,3917,ETNP_120m_PROKKA_310942,51.55,3,1,0,,45485,30S ribosomal protein S1
882,3916,ETNP_100m_particle_PROKKA_134075,51.55,3,1,0,,45485,30S ribosomal protein S1
882,3915,ETNP_110m_PROKKA_41493,51.55,3,1,0,,45427,30S ribosomal protein S1
1850,4203,ETNP_90m_PROKKA_164505,51.36,13,1,1,,9237,hypothetical protein
1850,4202,ETNP_120m_PROKKA_233796,51.36,13,1,1,,9219,hypothetical protein
1850,4207,ETNP_160m_PROKKA_58014,51.36,9,1,1,,13103,hypothetical protein
1850,4206,ETNP_140m_PROKKA_11454,51.36,9,1,1,,13085,hypothetical protein
1850,4205,ETNP_100m_particle_PROKKA_01680,51.36,9,1,1,,13089,hypothetical protein
1850,4204,ETNP_110m_PROKKA_50946,51.36,9,1,1,,13089,hypothetical protein
1850,4211,ETNP_100m_PROKKA_62454,51.36,8,1,1,,14888,hypothetical protein
1850,4210,ETNP14_68maa_PROKKA_128036,51.36,8,1,1,,14906,hypothetical protein
1850,4209,NP_100m_PROKKA_21139,51.36,8,1,1,,14906,hypothetical protein
1132,4137,WP_005010074,51.36,9,1,0,,14028,exported hypothetical protein Nitrospina gracilis
864,3313,ETNP14_68mB_PROKKA_101219,51.25,18,1,0,,6126,Major capsid protein Gp23
1138,3435,ETNP_100m_particle_PROKKA_114586,51.12,3,1,1,,49067,hypothetical protein
840,3036,ETNP_90m_PROKKA_50633,51.08,7,1,0,,26987,3-oxoacyl-[acyl-carrier-protein] reductase FabG
840,3035,ETNP_120m_PROKKA_157322,51.08,7,1,0,,26987,3-oxoacyl-[acyl-carrier-protein] reductase FabG
1097,2974,ETNP_90m_PROKKA_213769,51.03,7,1,0,,14651,Major capsid protein Gp23
1136,4341,ETNP_150m_particle_PROKKA_28645,50.71,6,1,0,,16732,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
1112,3428,ETNP14_68maa_PROKKA_40305,50.57,2,1,0,,65732,Citrate transporter
1124,3404,ETNP_140m_PROKKA_77332,50.57,3,1,0,,57985,Citrate transporter
1124,3405,ETNP_100m_PROKKA_92729,50.57,2,1,0,,64952,Citrate transporter
1074,2906,ETNP_120m_PROKKA_228947,50.55,15,2,1,,16497,Selenate reductase subunit alpha precursor
1851,3930,ETNP_120m_PROKKA_161606,50.44,9,1,1,,13239,Photosystem II reaction center Psb28 protein
1851,3929,ETNP_140m_PROKKA_126885,50.44,9,1,1,,13239,Photosystem II reaction center Psb28 protein
1851,3928,ETNP_100m_PROKKA_20902,50.44,9,1,1,,13239,Photosystem II reaction center Psb28 protein
1851,3927,NP_85m_PROKKA_30832,50.44,9,1,1,,13239,Photosystem II reaction center Psb28 protein
1851,3926,ETNP_110m_PROKKA_26209,50.44,9,1,1,,13239,Photosystem II reaction center Psb28 protein
1851,3925,ETNP_90m_PROKKA_208765,50.44,9,1,1,,13239,Photosystem II reaction center Psb28 protein
1851,3924,ETNP14_68maa_PROKKA_158312,50.44,9,1,1,,13239,Photosystem II reaction center Psb28 protein
1852,4199,NP_85m_PROKKA_22881,50.15,14,1,1,,12331,Plastocyanin precursor
1852,4198,ETNP_90m_PROKKA_03190,50.15,14,1,1,,12331,Plastocyanin precursor
1852,4201,ETNP_140m_PROKKA_39322,50.15,13,1,1,,12648,Plastocyanin precursor
1852,4200,ETNP_120m_PROKKA_52531,50.15,13,1,1,,12648,Plastocyanin precursor
1853,4076,ETNP_140m_PROKKA_89841,49.93,9,1,1,,15901,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1853,4075,ETNP_110m_PROKKA_06943,49.93,9,1,1,,15901,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1853,4074,ETNP_120m_PROKKA_230355,49.93,9,1,1,,15884,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1853,4073,ETNP_90m_PROKKA_74262,49.93,9,1,1,,15901,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1853,3513,WP_036911511,49.93,9,1,1,,15879,RNA-binding protein Prochlorococcus
1853,3512,WP_011131367,49.93,9,1,1,,15879,RNA-binding protein Prochlorococcus marinus
1853,3281,ETNP_100m_PROKKA_18179,49.93,9,1,1,,15964,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1853,3280,ETNP_140m_PROKKA_29120,49.93,9,1,1,,15950,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1853,3279,NP_85m_PROKKA_20061,49.93,9,1,1,,15847,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1853,3278,ETNP_90m_PROKKA_57904,49.93,9,1,1,,15890,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1853,3277,ETNP_100m_particle_PROKKA_39015,49.93,9,1,1,,15936,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1854,4111,ETNP_110m_PROKKA_22745,49.85,32,1,1,,4139,Pyrroline-5-carboxylate reductase
1854,4112,ETNP_140m_PROKKA_113116,49.85,16,1,1,,8472,Pyrroline-5-carboxylate reductase
1854,4113,ETNP_100m_PROKKA_98300,49.85,11,1,1,,12599,Pyrroline-5-carboxylate reductase
1854,4114,NP_85m_PROKKA_36398,49.85,9,1,1,,14728,Pyrroline-5-carboxylate reductase
1854,4116,ETNP_120m_PROKKA_217593,49.85,9,1,1,,15591,Pyrroline-5-carboxylate reductase
1854,4115,ETNP_100m_particle_PROKKA_12227,49.85,9,1,1,,15715,Pyrroline-5-carboxylate reductase
1854,4118,ETNP_100m_PROKKA_01638,49.85,7,1,1,,18039,Pyrroline-5-carboxylate reductase
1854,4117,ETNP_110m_PROKKA_52568,49.85,7,1,1,,18039,Pyrroline-5-carboxylate reductase
1854,4119,ETNP14_68mB_PROKKA_123307,49.85,5,1,1,,26345,Pyrroline-5-carboxylate reductase
1854,4120,WP_051847670,49.85,5,1,1,,26807,pyrroline-5-carboxylate reductase Synechococcus sp KORDI-100
1854,4122,ETNP_90m_PROKKA_169381,49.85,5,1,1,,27272,Pyrroline-5-carboxylate reductase
1854,4121,ETNP_90m_PROKKA_59763,49.85,5,1,1,,27139,Pyrroline-5-carboxylate reductase
1854,4123,ETNP_120m_PROKKA_285835,49.85,5,1,1,,27839,Pyrroline-5-carboxylate reductase
595,2820,WP_011130894,49.78,4,2,0,,54286,transcription termination factor NusA Prochlorococcus marinus
1855,4213,ETNP_120m_free_PROKKA_315163,49.71,3,1,1,,43556,Selenate reductase subunit beta
1855,4214,ETNP_120m_PROKKA_107411,49.71,3,1,1,,48932,Selenate reductase subunit beta
517,2149,ETNP_90m_PROKKA_30126,49.18,11,2,0,,26666,50S ribosomal protein L3
1109,3128,WP_011281626,49.01,2,1,1,,64533,sodiumsolute symporter Candidatus Pelagibacter ubique
837,3316,ETNP_120m_PROKKA_105630,48.82,15,1,1,,9851,hypothetical protein
1116,3305,ETNP_160m_PROKKA_117857,48.81,5,1,1,,24908,Anthranilate phosphoribosyltransferase
1116,3310,ETNP_100m_PROKKA_56427,48.81,3,1,1,,41146,Anthranilate phosphoribosyltransferase
1116,3309,NP_85m_PROKKA_05775,48.81,3,1,1,,41206,Anthranilate phosphoribosyltransferase
1116,3308,ETNP_100m_particle_PROKKA_06986,48.81,3,1,1,,41139,Anthranilate phosphoribosyltransferase
1116,3307,ETNP_110m_PROKKA_03334,48.81,3,1,1,,41091,Anthranilate phosphoribosyltransferase
1116,3306,ETNP14_68maa_PROKKA_121191,48.81,3,1,1,,41220,Anthranilate phosphoribosyltransferase
1116,3311,ETNP_140m_PROKKA_137596,48.81,3,1,1,,41441,Anthranilate phosphoribosyltransferase
1116,3018,ETNP_90m_PROKKA_182474,48.81,3,1,1,,44650,Anthranilate phosphoribosyltransferase
802,2939,ETNP_100m_particle_PROKKA_53949,48.67,17,2,2,,22020,hypothetical protein
802,2942,ETNP_140m_PROKKA_73018,48.67,15,2,2,,25132,hypothetical protein
802,2941,ETNP_180m_PROKKA_227335,48.67,15,2,2,,25132,hypothetical protein
802,2940,ETNP_300m_PROKKA_171203,48.67,15,2,2,,25132,hypothetical protein
1856,4168,ETNP_300m_PROKKA_75120,48.64,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
1856,4167,ETNP_140m_PROKKA_39161,48.64,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
1856,4166,ETNP_180m_PROKKA_236213,48.64,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
1856,4165,ETNP_120m_free_PROKKA_226201,48.64,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
1856,4164,ETNP_160m_PROKKA_11298,48.64,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
1856,4163,ETNP_120m_PROKKA_104890,48.64,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
1163,3173,ETNP_300m_PROKKA_110979,48.56,3,1,0,,50943,Adenosylhomocysteinase
1857,4321,ETNP_100m_PROKKA_25197,48.48,16,1,1,,10287,hypothetical protein
1857,4322,ETNP14_68mB_PROKKA_68372,48.48,10,1,1,,15535,hypothetical protein
1857,4323,NP_85m_PROKKA_40167,48.48,9,1,1,,17070,hypothetical protein
1857,4325,ETNP_120m_PROKKA_272956,48.48,9,1,1,,17527,hypothetical protein
1857,4324,ETNP14_120maa_PROKKA_137065,48.48,9,1,1,,17527,hypothetical protein
1861,4449,ETNP_100m_PROKKA_37890,48.44,2,1,1,,57591,hypothetical protein
1861,4448,ETNP_110m_PROKKA_40999,48.44,2,1,1,,57582,hypothetical protein
1858,4281,NP_100m_PROKKA_26815,48.34,7,1,1,,17515,Serine/threonine-protein kinase B
1858,4302,ETNP_140m_PROKKA_104551,48.34,6,1,1,,20943,Serine/threonine-protein kinase B
1858,4301,ETNP14_68maa_PROKKA_82011,48.34,6,1,1,,20974,Serine/threonine-protein kinase B
1858,4305,ETNP_100m_PROKKA_62449,48.34,5,1,1,,24617,Secreted effector protein pipB2
1858,4304,ETNP_110m_PROKKA_34281,48.34,5,1,1,,24546,Secreted effector protein pipB2
1858,4303,NP_85m_PROKKA_05393,48.34,5,1,1,,24607,Secreted effector protein pipB2
1859,4191,ETNP_90m_PROKKA_137321,48.23,6,1,1,,24468,Outer membrane protein alpha precursor
1859,4192,ETNP_100m_PROKKA_25491,48.23,5,1,1,,29509,Outer membrane protein alpha precursor
1859,4193,ETNP_100m_particle_PROKKA_118992,48.23,2,1,1,,56295,Carbohydrate-selective porin  OprB family
1860,4326,ETNP_120m_PROKKA_39190,48.14,26,1,1,,6266,hypothetical protein
1860,4327,ETNP14_120mab_PROKKA_118690,48.14,18,1,1,,9416,hypothetical protein
1860,4328,ETNP14_120mab_PROKKA_103763,48.14,16,1,1,,9818,hypothetical protein
1860,4330,ETNP_120m_PROKKA_306750,48.14,9,1,1,,18734,Taurine-binding periplasmic protein precursor
1860,4329,NP_300m_PROKKA_26829,48.14,9,1,1,,18735,Taurine-binding periplasmic protein precursor
1860,4331,NP_85m_PROKKA_24848,48.14,7,1,1,,23643,Taurine-binding periplasmic protein precursor
1860,4332,ETNP_120m_free_PROKKA_131628,48.14,6,1,1,,28506,Taurine-binding periplasmic protein precursor
1860,4334,ETNP_300m_PROKKA_190670,48.14,5,1,1,,30236,Taurine-binding periplasmic protein precursor
1860,4333,NP_125m_PROKKA_07446,48.14,5,1,1,,30180,Taurine-binding periplasmic protein precursor
1860,4335,ETNP14_120maa_PROKKA_32025,48.14,5,1,1,,35664,Taurine-binding periplasmic protein precursor
1100,3230,XP_002186303,47.98,3,1,0,,48082,translation elongation factor EF-1 alpha subunit  Phaeodactylum tricornutum CCAP 1055
1100,3229,XP_002181593,47.98,3,1,0,,48056,predicted protein  Phaeodactylum tricornutum CCAP 1055
668,2160,WP_013560886,47.98,3,2,0,,68317,molecular chaperone DnaK Anaerolinea thermophila
1862,4433,ETNP_100m_particle_PROKKA_126940,47.73,6,1,1,,17275,Photosystem I reaction center subunit XI
1862,4432,ETNP_120m_PROKKA_91436,47.73,6,1,1,,17275,Photosystem I reaction center subunit XI
1164,3525,ETNP_110m_PROKKA_01965,47.59,3,1,1,,45387,hypothetical protein
1164,3524,ETNP_100m_particle_PROKKA_108371,47.59,3,1,1,,45430,hypothetical protein
773,2048,ETNP14_68mB_PROKKA_180030,47.29,17,3,1,,19094,hypothetical protein
843,2921,ETNP14_68mB_PROKKA_165309,47.28,8,2,1,,21656,Elongation factor Ts
1091,3127,ETNP14_120maa_PROKKA_146544,47.14,8,2,2,,31029,ATP-dependent Clp protease ATP-binding subunit ClpX
1863,4311,ETNP_120m_free_PROKKA_324299,47.12,23,1,1,,5996,Enamine/imine deaminase
1863,4313,ETNP_90m_PROKKA_156994,47.12,10,1,1,,13690,Enamine/imine deaminase
1863,4312,WP_011825483,47.12,10,1,1,,13690,reactive intermediateimine deaminase Prochlorococcus
1863,4317,ETNP_90m_PROKKA_07513,47.12,9,1,1,,14720,Enamine/imine deaminase
1863,4316,ETNP_100m_PROKKA_45038,47.12,9,1,1,,14720,Enamine/imine deaminase
1863,4315,ETNP_100m_particle_PROKKA_150047,47.12,9,1,1,,14719,Enamine/imine deaminase
1863,4314,ETNP_120m_PROKKA_136043,47.12,9,1,1,,14706,Enamine/imine deaminase
1863,4318,ETNP_140m_PROKKA_147888,47.12,9,1,1,,14836,Enamine/imine deaminase
1176,4496,ETNP_100m_PROKKA_72630,46.94,30,1,1,,5510,Bacterial DNA-binding protein
1176,4498,ETNP14_120mab_PROKKA_19552,46.94,16,1,1,,9629,DNA-binding protein HU-beta
1176,4497,ETNP_90m_PROKKA_39421,46.94,16,1,1,,9528,DNA-binding protein HU-beta
1176,4499,ETNP14_120mab_PROKKA_77407,46.94,16,1,1,,9760,DNA-binding protein HU-beta
458,2916,ETNP_70m_PROKKA_90241,46.49,13,2,1,,13147,Core histone H2A/H2B/H3/H4
458,2915,ETNP_90m_PROKKA_183406,46.49,13,2,1,,13120,Core histone H2A/H2B/H3/H4
1090,2970,ETNP_120m_PROKKA_06048,46.35,9,2,1,,27194,30S ribosomal protein S3
803,3303,WP_042849708,46.20,2,1,0,,63258,kinase Prochlorococcus sp MIT 0604
817,2876,ETNP_60m_PROKKA_05819,46.20,4,1,0,,30957,putative protein kinase UbiB
1106,3269,ETNP_110m_PROKKA_43766,46.20,4,1,0,,27460,protein kinase UbiB
1106,3270,ETNP_100m_PROKKA_20890,46.20,3,1,0,,36200,putative protein kinase UbiB
1106,3273,ETNP_120m_PROKKA_52297,46.20,2,1,0,,62504,putative protein kinase UbiB
1106,3272,ETNP_90m_PROKKA_109761,46.20,2,1,0,,62504,putative protein kinase UbiB
1106,3271,ETNP_100m_particle_PROKKA_84235,46.20,2,1,0,,62564,putative protein kinase UbiB
1151,3426,WP_036911037,46.20,2,1,0,,62332,kinase Prochlorococcus
579,1851,ETNP_100m_particle_PROKKA_33964,45.91,8,4,2,,64896,Pyruvate kinase
579,1850,ETNP_120m_PROKKA_98770,45.91,8,4,2,,64896,Pyruvate kinase
1864,4408,ETNP_120m_particle_PROKKA_62096,45.82,6,1,1,,19904,Glycine betaine-binding protein OpuAC precursor
1864,3454,ETNP_90m_PROKKA_205757,45.82,4,1,1,,33704,Glycine betaine-binding protein OpuAC precursor
870,3418,ETNP14_68maa_PROKKA_85714,45.81,8,1,0,,16291,30S ribosomal protein S13
1184,4803,ETNP_160m_PROKKA_58840,45.67,21,2,2,,7312,Photosystem II reaction center protein Z
1184,4802,ETNP_100m_particle_PROKKA_117519,45.67,21,2,2,,7312,Photosystem II reaction center protein Z
1184,4801,NP_85m_PROKKA_33944,45.67,21,2,2,,7312,Photosystem II reaction center protein Z
1161,3509,WP_013045762,45.62,2,1,0,,63951,ABC transporter substrate-binding protein Candidatus Puniceispirillum marinum
1865,4452,ETNP_100m_particle_PROKKA_56062,45.37,3,1,1,,56862,L-threonine dehydratase biosynthetic IlvA
1865,4458,ETNP14_68maa_PROKKA_62164,45.37,3,1,1,,60132,L-threonine dehydratase biosynthetic IlvA
1865,4457,ETNP_90m_PROKKA_168168,45.37,3,1,1,,59968,L-threonine dehydratase biosynthetic IlvA
1865,4456,ETNP_120m_PROKKA_39563,45.37,3,1,1,,59983,L-threonine dehydratase biosynthetic IlvA
1865,4455,ETNP_100m_PROKKA_66286,45.37,3,1,1,,59997,L-threonine dehydratase biosynthetic IlvA
1865,4454,ETNP_120m_PROKKA_98777,45.37,3,1,1,,59903,L-threonine dehydratase biosynthetic IlvA
1865,4453,ETNP_100m_PROKKA_18484,45.37,3,1,1,,59903,L-threonine dehydratase biosynthetic IlvA
1118,4589,ETNP_100m_PROKKA_78008,45.36,1,1,0,,75411,Phenylalanine--tRNA ligase beta subunit
1142,4588,ETNP_120m_PROKKA_13458,45.36,1,1,0,,75485,Phenylalanine--tRNA ligase beta subunit
1866,3209,ETNP_100m_particle_PROKKA_48119,45.27,9,1,1,,14313,3-isopropylmalate dehydratase large subunit 1
1866,3210,ETNP_120m_PROKKA_145324,45.27,8,1,1,,15575,3-isopropylmalate dehydratase large subunit 1
1866,3211,ETNP_110m_PROKKA_49375,45.27,8,1,1,,15838,3-isopropylmalate dehydratase large subunit 1
1866,3212,ETNP_100m_PROKKA_92618,45.27,6,1,1,,19854,3-isopropylmalate dehydratase large subunit
1866,3213,ETNP_90m_PROKKA_38989,45.27,5,1,1,,25527,3-isopropylmalate dehydratase large subunit
1866,3215,ETNP_110m_PROKKA_00131,45.27,5,1,1,,27609,3-isopropylmalate dehydratase large subunit
1866,3214,ETNP_140m_PROKKA_21036,45.27,5,1,1,,27556,3-isopropylmalate dehydratase large subunit
1866,3216,ETNP_120m_particle_PROKKA_07722,45.27,5,1,1,,28169,3-isopropylmalate dehydratase large subunit
1866,3218,NP_85m_PROKKA_09352,45.27,3,1,1,,48619,3-isopropylmalate dehydratase large subunit
1866,3217,ETNP14_68maa_PROKKA_107594,45.27,3,1,1,,48669,3-isopropylmalate dehydratase large subunit
1866,3219,ETNP_100m_PROKKA_37737,45.27,3,1,1,,49725,3-isopropylmalate dehydratase large subunit
1866,3220,ETNP_140m_PROKKA_143909,45.27,3,1,1,,50617,3-isopropylmalate dehydratase large subunit
1866,3222,ETNP_100m_particle_PROKKA_124875,45.27,3,1,1,,50674,3-isopropylmalate dehydratase large subunit
1866,3221,ETNP_90m_PROKKA_106103,45.27,3,1,1,,50646,3-isopropylmalate dehydratase large subunit
695,3559,WP_012784207,45.25,2,2,0,,52903,ribulose bisophosphate carboxylase Acidimicrobium ferrooxidans
869,4549,ETNP_300m_PROKKA_169897,45.25,2,2,0,,44790,Ribulose bisphosphate carboxylase large chain
869,4551,ETNP_160m_PROKKA_62785,45.25,2,2,0,,50249,Ribulose bisphosphate carboxylase large chain
1869,4481,ETNP_300m_PROKKA_70054,45.24,6,1,1,,15611,hypothetical protein
1869,4482,ETNP_120m_PROKKA_124325,45.24,5,1,1,,20706,Alternative oxidase
1869,4483,ETNP14_68mB_PROKKA_112480,45.24,5,1,1,,21455,Alternative oxidase
1869,4490,ETNP14_68mB_PROKKA_53604,45.24,4,1,1,,23859,Alternative oxidase
1869,4489,ETNP14_68maa_PROKKA_195958,45.24,4,1,1,,23804,Alternative oxidase
1869,4488,ETNP_120m_PROKKA_226141,45.24,4,1,1,,23859,Alternative oxidase
1869,4487,ETNP_70m_PROKKA_49446,45.24,4,1,1,,23734,Alternative oxidase
1869,4486,ETNP_100m_PROKKA_09930,45.24,4,1,1,,23843,Alternative oxidase
1869,4485,ETNP_90m_PROKKA_170719,45.24,4,1,1,,23865,Alternative oxidase
1869,4484,ETNP14_68maa_PROKKA_124827,45.24,4,1,1,,23898,Alternative oxidase
1869,4491,ETNP14_68maa_PROKKA_103881,45.24,4,1,1,,24895,Alternative oxidase
1869,4492,ETNP_120m_free_PROKKA_191523,45.24,3,1,1,,26871,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
1869,4493,ETNP_180m_PROKKA_23620,45.24,3,1,1,,33154,Error-prone DNA polymerase
1867,4434,ETNP_90m_PROKKA_127540,45.20,2,1,1,,77111,hypothetical protein
791,2074,XP_002180656,45.01,4,2,1,,49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
852,3140,ETNP_70m_PROKKA_130005,44.96,10,2,1,,20579,hypothetical protein
1868,4369,ETNP_120m_free_PROKKA_35453,44.80,5,1,1,,20219,hypothetical protein
1868,4375,ETNP_120m_free_PROKKA_87978,44.80,3,1,1,,40470,hypothetical protein
1868,4382,ETNP_120m_PROKKA_19805,44.80,2,1,1,,54151,hypothetical protein
1868,4387,ETNP_90m_PROKKA_166512,44.80,2,1,1,,58206,hypothetical protein
1868,4386,WP_036911479,44.80,2,1,1,,58184,hypothetical protein Prochlorococcus
1868,4385,WP_011131389,44.80,2,1,1,,58433,hypothetical protein Prochlorococcus marinus
1868,4384,ETNP_100m_particle_PROKKA_57245,44.80,2,1,1,,58206,hypothetical protein
1868,3081,ETNP_100m_particle_PROKKA_60883,44.80,2,1,1,,61558,hypothetical protein
1868,3080,ETNP_120m_PROKKA_280060,44.80,2,1,1,,61544,hypothetical protein
1875,4640,XP_002185353,44.77,7,1,1,,12262,predicted protein partial  Phaeodactylum tricornutum CCAP 1055
1098,3175,WP_011131634,44.76,1,1,0,,107810,excinuclease ABC subunit A Prochlorococcus marinus
